stripid,PU,S,A,A_std,E_pu,E_pu_std,w1,w2,w3,w4,w5,sw1,sw2,sw3,sw4,sw5,eta_ring,w1c,w2c,w3c,w4c,w5c,encw1,encw2,encw3,encw4,encw5
271112,30,2,1.15128,0.0757836,0.0233714,0.0162579,-0.739934,-0.4755,0.342056,0.522837,0.350541,0.0934427,0.0841092,0.107914,0.0840425,0.104816,-20,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
271112,30,10,5.66465,0.115261,0.0235347,0.0166594,-0.730928,-0.467065,0.32877,0.513252,0.355972,0.0257896,0.0190094,0.0256512,0.0168883,0.018448,-20,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
271112,30,30,16.9422,0.18462,0.0235785,0.0176024,-0.729118,-0.46596,0.327617,0.511977,0.355484,0.018879,0.0122921,0.0186453,0.00784121,0.0140446,-20,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
271112,50,2,1.16502,0.103612,0.0395276,0.0226903,-0.749267,-0.48423,0.355318,0.532678,0.345501,0.124543,0.11091,0.143031,0.105761,0.14365,-20,-0.75,-0.484375,0.359375,0.53125,0.34375,80,97,23,34,22
271112,50,10,5.67863,0.119684,0.0395775,0.0228574,-0.733172,-0.468941,0.330423,0.51516,0.356531,0.0312972,0.0271153,0.0341464,0.0250477,0.0271783,-20,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
271112,50,30,16.959,0.205539,0.0394079,0.0227911,-0.729856,-0.466315,0.327932,0.512527,0.355712,0.0192913,0.0125223,0.0189094,0.00825962,0.0142957,-20,-0.734375,-0.46875,0.328125,0.515625,0.359375,81,98,21,33,23
271368,30,2,1.22777,0.112955,0.0286841,0.0184285,-0.754843,-0.473111,0.363607,0.530123,0.334224,0.0967478,0.0878665,0.105919,0.0839851,0.100847,-20,-0.75,-0.46875,0.359375,0.53125,0.328125,80,98,23,34,21
271368,30,10,6.01846,0.12634,0.0286901,0.0187936,-0.743455,-0.463343,0.348102,0.518857,0.339839,0.0232853,0.0216355,0.0266068,0.0205071,0.0169636,-20,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
271368,30,30,17.9994,0.318239,0.0285151,0.0186308,-0.741193,-0.461598,0.346467,0.517096,0.339228,0.0123952,0.00900195,0.0119123,0.00578988,0.00814676,-20,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
271368,50,2,1.24727,0.150227,0.0477271,0.024214,-0.760058,-0.478973,0.372531,0.537727,0.328772,0.124335,0.111037,0.140747,0.108772,0.140226,-20,-0.765625,-0.484375,0.375,0.546875,0.328125,79,97,24,35,21
271368,50,10,6.03882,0.162314,0.048056,0.02456,-0.745876,-0.464926,0.349525,0.520653,0.340625,0.0273337,0.023228,0.030804,0.0227746,0.0190346,-20,-0.75,-0.46875,0.359375,0.515625,0.34375,80,98,23,33,22
271368,50,30,18.017,0.319741,0.0477615,0.0234874,-0.741977,-0.462143,0.346911,0.517594,0.339615,0.0135021,0.00981283,0.0133019,0.00722057,0.00884048,-20,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
123152,30,2,1.36297,0.132809,0.0444886,0.0257546,-0.737508,-0.492232,0.360565,0.535828,0.333347,0.113319,0.10876,0.130688,0.10013,0.131714,-21,-0.734375,-0.484375,0.359375,0.53125,0.328125,81,97,23,34,21
123152,30,10,6.63022,0.270215,0.0440184,0.0254283,-0.724527,-0.47769,0.338962,0.520208,0.343047,0.0261984,0.0226285,0.0306891,0.0202164,0.0227927,-21,-0.71875,-0.484375,0.34375,0.515625,0.34375,82,97,22,33,22
123152,30,30,19.8054,0.728403,0.0437878,0.024814,-0.721237,-0.475607,0.336596,0.517618,0.34263,0.016323,0.0107868,0.016167,0.00672986,0.00975884,-21,-0.71875,-0.46875,0.328125,0.515625,0.34375,82,98,21,33,22
123152,50,2,1.38972,0.166356,0.0736265,0.0339421,-0.75062,-0.504928,0.37803,0.54837,0.329148,0.145879,0.134554,0.167802,0.125255,0.171578,-21,-0.75,-0.5,0.375,0.546875,0.328125,80,96,24,35,21
123152,50,10,6.66003,0.290711,0.0737731,0.0349713,-0.727828,-0.480452,0.340912,0.522851,0.344516,0.0315615,0.0269519,0.0344805,0.0259203,0.0203261,-21,-0.734375,-0.484375,0.34375,0.53125,0.34375,81,97,22,34,22
123152,50,30,19.837,0.747756,0.0742024,0.0354649,-0.722314,-0.476367,0.337176,0.518429,0.343076,0.0176232,0.0119951,0.0178283,0.00882285,0.0104475,-21,-0.71875,-0.484375,0.34375,0.515625,0.34375,82,97,22,33,22
131408,30,2,1.52893,0.151292,0.0624318,0.0324156,-0.75005,-0.49483,0.380344,0.539954,0.324582,0.122466,0.118854,0.151384,0.10624,0.147958,-23,-0.75,-0.5,0.375,0.546875,0.328125,80,96,24,35,21
131408,30,10,7.4019,0.221522,0.0624862,0.03265,-0.732492,-0.475254,0.350615,0.520286,0.336846,0.0293802,0.0242651,0.0318249,0.0221581,0.0182983,-23,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
131408,30,30,22.0819,0.486071,0.0631032,0.0347336,-0.72823,-0.472035,0.347697,0.516914,0.335655,0.018614,0.0130619,0.01767,0.00841494,0.0109997,-23,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
131408,50,2,1.56952,0.207906,0.103489,0.0422888,-0.768498,-0.510755,0.403878,0.558152,0.317223,0.149322,0.149605,0.197303,0.140978,0.182888,-23,-0.765625,-0.515625,0.40625,0.5625,0.3125,79,95,26,36,20
131408,50,10,7.44167,0.249374,0.10399,0.0430316,-0.736553,-0.478271,0.353552,0.523546,0.337727,0.0350986,0.0308903,0.0409282,0.0288281,0.0262052,-23,-0.734375,-0.484375,0.359375,0.515625,0.34375,81,97,23,33,22
131408,50,30,22.1284,0.532278,0.104458,0.043374,-0.729477,-0.472888,0.348282,0.517812,0.336272,0.019434,0.0133618,0.0186055,0.00924527,0.0117072,-23,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
131664,30,2,1.64524,0.191633,0.0798787,0.0370011,-0.742039,-0.504613,0.368327,0.541888,0.336437,0.137428,0.134134,0.164786,0.119855,0.166547,-23,-0.75,-0.5,0.375,0.546875,0.328125,80,96,24,35,21
131664,30,10,7.91686,0.244938,0.0812787,0.0399971,-0.722352,-0.481041,0.333692,0.517513,0.352188,0.0295713,0.0304089,0.0356623,0.0278152,0.0210445,-23,-0.71875,-0.484375,0.328125,0.515625,0.359375,82,97,21,33,23
131664,30,30,23.5887,0.424585,0.0803493,0.0366475,-0.717122,-0.476883,0.329931,0.513336,0.350737,0.0147811,0.0110301,0.0144277,0.00847772,0.00879217,-23,-0.71875,-0.46875,0.328125,0.515625,0.34375,82,98,21,33,22
131664,50,2,1.70141,0.258586,0.13386,0.0507834,-0.761675,-0.526566,0.395108,0.562357,0.330776,0.179779,0.174488,0.21147,0.150661,0.20918,-23,-0.765625,-0.515625,0.390625,0.5625,0.328125,79,95,25,36,21
131664,50,10,7.97079,0.287456,0.134639,0.0489827,-0.727325,-0.484869,0.336478,0.521516,0.3542,0.0374664,0.0333277,0.0450814,0.0334006,0.0311966,-23,-0.734375,-0.484375,0.34375,0.515625,0.359375,81,97,22,33,23
131664,50,30,23.6391,0.438325,0.134453,0.0479205,-0.718771,-0.478092,0.330755,0.514576,0.351532,0.0168984,0.0126836,0.0170014,0.0110085,0.010104,-23,-0.71875,-0.484375,0.328125,0.515625,0.359375,82,97,21,33,23
131656,30,2,1.78785,0.248526,0.0981817,0.0448838,-0.791315,-0.477673,0.414641,0.549801,0.304546,0.151995,0.133473,0.196219,0.122938,0.189653,-24,-0.796875,-0.484375,0.421875,0.546875,0.3125,77,97,27,35,20
131656,30,10,8.5535,0.344779,0.0981873,0.0456366,-0.765808,-0.454907,0.37062,0.523229,0.326866,0.040746,0.0309747,0.0501013,0.0268137,0.0421981,-24,-0.765625,-0.453125,0.375,0.515625,0.328125,79,99,24,33,21
131656,30,30,25.4616,0.781722,0.097881,0.0486507,-0.760475,-0.45125,0.366651,0.519289,0.325786,0.026296,0.0175291,0.0280535,0.00925693,0.0187607,-24,-0.765625,-0.453125,0.375,0.515625,0.328125,79,99,24,33,21
131656,50,2,1.85554,0.343459,0.162722,0.0597468,-0.811007,-0.496987,0.443167,0.568951,0.295877,0.200528,0.175977,0.247857,0.15976,0.247211,-24,-0.8125,-0.5,0.4375,0.578125,0.296875,76,96,28,37,19
131656,50,10,8.61814,0.431213,0.162625,0.0594331,-0.772375,-0.45898,0.374584,0.528025,0.328746,0.0481388,0.0351365,0.0530847,0.0336069,0.0347219,-24,-0.78125,-0.453125,0.375,0.53125,0.328125,78,99,24,34,21
131656,50,30,25.5189,0.786859,0.162374,0.0582549,-0.762338,-0.452535,0.367474,0.520671,0.326728,0.0275522,0.0181207,0.0291592,0.0107849,0.019023,-24,-0.765625,-0.453125,0.375,0.515625,0.328125,79,99,24,33,21
131976,30,2,1.95806,0.279021,0.133334,0.0572397,-0.799913,-0.485659,0.421258,0.555454,0.308861,0.172986,0.15427,0.216548,0.143474,0.211343,-25,-0.796875,-0.484375,0.421875,0.546875,0.3125,77,97,27,35,20
131976,30,10,9.26883,0.388581,0.133917,0.0571953,-0.769307,-0.454268,0.36654,0.520413,0.336622,0.034226,0.0303259,0.0418449,0.030003,0.0259059,-25,-0.765625,-0.453125,0.359375,0.515625,0.34375,79,99,23,33,22
131976,30,30,27.5461,0.87404,0.133824,0.0570156,-0.761058,-0.449148,0.360691,0.514555,0.334959,0.0153546,0.0116386,0.0167741,0.0110291,0.00924267,-25,-0.765625,-0.453125,0.359375,0.515625,0.34375,79,99,23,33,22
131976,50,2,2.05302,0.381849,0.223143,0.0773569,-0.828162,-0.506194,0.466803,0.57982,0.287732,0.229342,0.19764,0.287435,0.179346,0.297483,-25,-0.828125,-0.5,0.46875,0.578125,0.28125,75,96,30,37,18
131976,50,10,9.36273,0.47977,0.224946,0.0794258,-0.775783,-0.458869,0.370719,0.525409,0.338524,0.0486836,0.0380804,0.059249,0.0396048,0.0451143,-25,-0.78125,-0.453125,0.375,0.515625,0.34375,78,99,24,33,22
131976,50,30,27.6422,0.935392,0.223865,0.0760766,-0.763552,-0.450801,0.361954,0.516258,0.336141,0.0171102,0.0131407,0.0182969,0.0128711,0.0109669,-25,-0.765625,-0.453125,0.359375,0.515625,0.34375,79,99,23,33,22
132296,30,2,2.28882,0.379454,0.194244,0.0766379,-0.798903,-0.503038,0.453027,0.565621,0.283292,0.194178,0.178173,0.247976,0.154096,0.253039,-25,-0.796875,-0.5,0.453125,0.5625,0.28125,77,96,29,36,18
132296,30,10,10.6572,0.55964,0.194054,0.0723814,-0.764271,-0.463443,0.38093,0.524802,0.321981,0.042505,0.0329096,0.0504239,0.0331806,0.0311738,-25,-0.765625,-0.46875,0.375,0.53125,0.328125,79,98,24,34,21
132296,30,30,31.5774,1.31073,0.194058,0.0725685,-0.755196,-0.457952,0.374421,0.518353,0.320374,0.0199375,0.0141593,0.0204883,0.0112079,0.0130097,-25,-0.75,-0.453125,0.375,0.515625,0.3125,80,99,24,33,20
132296,50,2,2.41453,0.503115,0.324854,0.0998444,-0.821104,-0.526497,0.499425,0.589049,0.259127,0.26173,0.24497,0.329286,0.207593,0.33758,-25,-0.828125,-0.53125,0.5,0.59375,0.265625,75,94,32,38,17
132296,50,10,10.7853,0.628235,0.325783,0.0986897,-0.773974,-0.469736,0.387918,0.532021,0.32377,0.0552888,0.0437608,0.068492,0.0447518,0.0457421,-25,-0.78125,-0.46875,0.390625,0.53125,0.328125,78,98,25,34,21
132296,50,30,31.7032,1.36074,0.325374,0.0989934,-0.758432,-0.45988,0.37627,0.52059,0.321452,0.023659,0.0168231,0.0253956,0.0150598,0.0151728,-25,-0.765625,-0.453125,0.375,0.515625,0.328125,79,99,24,33,21
132360,30,2,2.39557,0.385314,0.233013,0.0850729,-0.777776,-0.529923,0.433005,0.56928,0.305415,0.206723,0.200256,0.261965,0.172393,0.260388,-26,-0.78125,-0.53125,0.4375,0.5625,0.3125,78,94,28,36,20
132360,30,10,11.0937,0.689245,0.230933,0.0850849,-0.740664,-0.480675,0.355738,0.522405,0.343195,0.0429012,0.0393948,0.0538507,0.0376956,0.0369592,-26,-0.734375,-0.484375,0.359375,0.515625,0.34375,81,97,23,33,22
132360,30,30,32.8324,1.6206,0.231684,0.08723,-0.729208,-0.472751,0.346904,0.513457,0.341598,0.0175765,0.0139033,0.0183716,0.0127235,0.0108606,-26,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
132360,50,2,2.55659,0.558319,0.385957,0.116879,-0.801319,-0.562951,0.494019,0.600727,0.269524,0.277894,0.282775,0.358597,0.2295,0.378487,-26,-0.796875,-0.5625,0.5,0.59375,0.265625,77,92,32,38,17
132360,50,10,11.2544,0.765556,0.388486,0.11478,-0.75045,-0.487341,0.361755,0.529333,0.346702,0.0560195,0.0506224,0.0660313,0.0490466,0.0414598,-26,-0.75,-0.484375,0.359375,0.53125,0.34375,80,97,23,34,22
132360,50,30,32.9798,1.66693,0.386963,0.11636,-0.732945,-0.47517,0.349046,0.516074,0.342995,0.0203662,0.0162695,0.0216021,0.0153013,0.0125423,-26,-0.734375,-0.46875,0.34375,0.515625,0.34375,81,98,22,33,22
140688,30,2,3.78958,0.836266,0.434845,0.17635,-0.850084,-0.479801,0.50253,0.579655,0.2477,0.245298,0.198266,0.308253,0.185582,0.324904,-26,-0.84375,-0.484375,0.5,0.578125,0.25,74,97,32,37,16
140688,30,10,17.2053,1.39618,0.432684,0.173599,-0.802529,-0.442921,0.400106,0.529994,0.315349,0.060109,0.0399826,0.0658588,0.0410681,0.0475441,-26,-0.796875,-0.4375,0.390625,0.53125,0.3125,77,100,25,34,20
140688,30,30,50.7596,3.46983,0.431041,0.170172,-0.788573,-0.434925,0.389351,0.520129,0.314018,0.0313516,0.0207117,0.0281412,0.0132755,0.0189808,-26,-0.78125,-0.4375,0.390625,0.515625,0.3125,78,100,25,33,20
140688,50,2,4.08115,0.961101,0.717173,0.249027,-0.875001,-0.509021,0.56361,0.605725,0.214687,0.334476,0.272981,0.408294,0.241895,0.449849,-26,-0.875,-0.515625,0.5625,0.609375,0.21875,72,95,36,39,14
140688,50,10,17.4953,1.62624,0.719112,0.248003,-0.81661,-0.449854,0.409459,0.539169,0.317836,0.0717919,0.0476985,0.0806722,0.050009,0.0557473,-26,-0.8125,-0.453125,0.40625,0.546875,0.3125,76,99,26,35,20
140688,50,30,51.0511,3.59481,0.720876,0.250345,-0.792923,-0.437435,0.391663,0.5231,0.315594,0.0346945,0.0225105,0.0323094,0.0169039,0.0210588,-26,-0.796875,-0.4375,0.390625,0.53125,0.3125,77,100,25,34,20
141072,30,2,3.87152,1.16663,0.680242,0.192785,-0.91586,-0.414309,0.624602,0.572895,0.132671,0.423239,0.302793,0.480052,0.275988,0.544663,-28,-0.921875,-0.421875,0.625,0.578125,0.140625,69,101,40,37,9
141072,30,10,16.662,1.08911,0.679005,0.195672,-0.880707,-0.392852,0.443855,0.534458,0.295247,0.0867012,0.046756,0.0988706,0.057787,0.0736737,-28,-0.875,-0.390625,0.4375,0.53125,0.296875,72,103,28,34,19
141072,30,30,48.5872,1.76171,0.679328,0.197947,-0.855532,-0.383129,0.423314,0.518918,0.29643,0.0309411,0.0183502,0.0374215,0.0199192,0.0263648,-28,-0.859375,-0.375,0.421875,0.515625,0.296875,73,104,27,33,19
141072,50,2,4.33333,1.30106,1.13091,0.253255,-0.902166,-0.417988,0.703398,0.574763,0.0419929,0.564205,0.437976,0.623159,0.373499,0.73383,-28,-0.90625,-0.421875,0.703125,0.578125,0.046875,70,101,45,37,3
141072,50,10,17.1112,1.47908,1.13053,0.253823,-0.905258,-0.402536,0.462897,0.549933,0.294964,0.114346,0.0628357,0.133301,0.0757013,0.100406,-28,-0.90625,-0.40625,0.46875,0.546875,0.296875,70,102,30,35,19
141072,50,30,49.0656,1.99261,1.12808,0.251739,-0.863279,-0.386621,0.427315,0.523558,0.299026,0.0378806,0.0208373,0.0404759,0.0232844,0.0254063,-28,-0.859375,-0.390625,0.421875,0.53125,0.296875,73,103,27,34,19
149128,30,2,3.92353,0.959938,0.595159,0.183736,-0.878632,-0.467184,0.583973,0.587263,0.174579,0.335213,0.279957,0.423725,0.243483,0.457932,-28,-0.875,-0.46875,0.578125,0.59375,0.171875,72,98,37,38,11
149128,30,10,17.2261,1.55042,0.597506,0.184446,-0.838377,-0.427108,0.428065,0.537438,0.299982,0.0731317,0.0482102,0.0868352,0.0536589,0.0621068,-28,-0.84375,-0.421875,0.4375,0.53125,0.296875,74,101,28,34,19
149128,30,30,50.4781,3.566,0.594274,0.182029,-0.817757,-0.416597,0.410814,0.52333,0.30021,0.0277737,0.0195477,0.0277734,0.0174539,0.0164538,-28,-0.8125,-0.421875,0.40625,0.53125,0.296875,76,101,26,34,19
149128,50,2,4.32765,1.24568,0.996404,0.248226,-0.860602,-0.477552,0.662073,0.586711,0.089371,0.484621,0.401949,0.577086,0.329745,0.65196,-28,-0.859375,-0.484375,0.65625,0.59375,0.09375,73,97,42,38,6
149128,50,10,17.641,1.68267,1.00097,0.254351,-0.858397,-0.437362,0.443554,0.551097,0.301107,0.0956038,0.0646428,0.118882,0.0713795,0.0879235,-28,-0.859375,-0.4375,0.453125,0.546875,0.296875,73,100,29,35,19
