CMSSWID,SM/iz,TT/SC,Strip,XTAL,iphi/ix,ieta/iy,eta,eta_ring,A,t0,alpha,beta,stripid
872439482,1,19,5,3,61,58,2.82179,28,0.23585799999999998,115.712,1.32978,37.6561,763472
872439483,1,19,5,2,61,59,2.7787599999999997,28,0.229942,121.868,1.52029,37.0741,763472
872439484,1,19,5,1,61,60,2.7343,28,0.233884,116.523,1.31344,38.8083,763472
872439485,1,20,5,5,61,61,2.68649,28,0.234907,116.036,1.34771,37.744,763344
872439486,1,20,5,4,61,62,2.6409599999999998,27,0.230173,117.06299999999999,1.32198,39.4202,763344
872439487,1,20,5,3,61,63,2.59559,27,0.234596,116.23700000000001,1.33017,38.1563,763344
872439488,1,20,5,2,61,64,2.55067,27,0.235398,116.81700000000001,1.36168,37.5813,763344
872439489,1,20,5,1,61,65,2.50641,27,0.231927,117.32,1.33391,38.6651,763344
872439490,1,21,4,4,61,66,2.46104,26,0.230654,117.67,1.31882,39.3271,771144
872439491,1,21,5,5,61,67,2.4186400000000003,26,0.23161900000000002,116.04799999999999,1.31794,38.8968,771208
872439492,1,21,5,3,61,68,2.37722,26,0.229361,117.06,1.28955,39.8753,771208
872439493,1,21,5,2,61,69,2.33682,26,0.23634299999999997,118.068,1.4268299999999998,36.6387,771208
872439494,1,21,5,1,61,70,2.29747,25,0.231179,119.12200000000001,1.35657,38.8249,771208
872439495,1,22,4,4,61,71,2.25806,25,0.234864,116.32600000000001,1.3320299999999998,38.09,771016
872439496,1,22,4,2,61,72,2.22093,25,0.234654,117.82600000000001,1.37542,37.6527,771016
872439497,1,22,5,5,61,73,2.1848,25,0.233566,118.155,1.4417,36.9548,770832
872439498,1,22,5,3,61,74,2.14965,24,0.23430900000000002,118.89399999999999,1.43933,36.9618,770832
872439499,1,22,5,1,61,75,2.11545,24,0.235064,118.15,1.41733,36.9883,770832
872439500,1,23,4,3,61,76,2.08188,24,0.23303000000000001,120.029,1.4360600000000001,37.3825,770824
872439501,1,23,4,1,61,77,2.04964,24,0.235391,120.054,1.47422,36.4477,770824
872439502,1,23,5,4,61,78,2.01825,23,0.23048200000000002,120.757,1.44038,37.8516,770576
872439503,1,23,5,2,61,79,1.98768,23,0.23414400000000002,120.745,1.50321,36.3446,770576
872439504,1,23,5,1,61,80,1.9579,23,0.23651799999999998,121.134,1.56197,35.1497,770576
872439505,1,24,5,5,61,81,1.9292900000000002,22,0.23613699999999999,119.266,1.46573,36.1822,778320
872439506,1,24,5,4,61,82,1.90113,22,0.230379,120.992,1.43862,37.9856,778320
872439507,1,24,5,3,61,83,1.8736599999999999,22,0.23603600000000002,120.23200000000001,1.50698,35.8513,778320
872439508,1,24,5,2,61,84,1.84686,22,0.231409,122.075,1.4758799999999999,37.4318,778320
872439509,1,24,5,1,61,85,1.8207,21,0.23138699999999998,122.113,1.54513,36.3534,778320
872439510,1,25,5,4,61,86,1.7961799999999999,21,0.23322199999999998,120.801,1.52626,36.1661,631632
872439511,1,25,5,2,61,87,1.77135,21,0.23687399999999997,119.417,1.48783,35.8698,631632
872439512,1,25,5,1,61,88,1.7470700000000001,21,0.231086,120.255,1.41339,37.9688,631632
872439513,1,25,4,3,61,89,1.72334,20,0.23035999999999998,121.575,1.4431200000000002,38.2264,631384
872439514,1,25,4,1,61,90,1.70012,20,0.230217,122.73,1.4973,37.4548,631384
872439515,1,26,4,4,61,91,1.67897,20,0.23015,120.165,1.34419,39.2321,631432
872439516,1,26,4,2,61,92,1.6568599999999998,20,0.229579,123.50200000000001,1.47833,37.9997,631432
872439517,1,26,5,5,61,93,1.6352,19,0.23096,123.59,1.71166,34.8595,631176
872439518,1,26,5,3,61,94,1.6139700000000001,19,0.23374,122.29700000000001,1.57026,35.8096,631176
872439519,1,26,5,1,61,95,1.59317,19,0.23167800000000002,123.118,1.5124,37.0348,631176
872439520,1,27,2,3,61,96,1.57484,19,0.230148,122.39399999999999,1.4725700000000002,37.7593,630920
872439521,1,27,2,1,61,97,1.5549600000000001,18,0.229875,123.969,1.50385,37.5707,630920
872439556,1,264,2,1,62,4,1.53815,18,0.228857,122.914,1.50437,37.7068,712912
872439557,1,264,2,4,62,5,1.55758,18,0.22870100000000002,121.978,1.5045899999999999,37.589,712912
872439558,1,263,5,1,62,6,1.57525,19,0.233276,122.368,1.5166600000000001,36.5017,713168
872439559,1,263,5,3,62,7,1.59555,19,0.223189,122.609,1.35291,41.0081,713168
872439560,1,263,4,1,62,8,1.61626,19,0.229397,122.876,1.4482,38.2473,713432
872439561,1,263,4,2,62,9,1.6373799999999998,19,0.228329,123.766,1.50272,37.9405,713432
872439562,1,263,4,4,62,10,1.6589200000000002,20,0.23112600000000003,122.789,1.54913,36.5985,713432
872439563,1,262,4,2,62,11,1.67925,20,0.227967,122.001,1.39697,39.2258,713480
872439564,1,262,4,4,62,12,1.70183,20,0.232688,119.663,1.4102299999999999,37.7466,713480
872439565,1,262,5,1,62,13,1.72488,20,0.23524099999999998,120.148,1.48617,36.2899,713736
872439566,1,262,5,3,62,14,1.7484400000000002,21,0.22423800000000002,122.565,1.35796,40.7459,713736
872439567,1,262,3,5,62,15,1.77252,21,0.230446,122.367,1.46971,37.7005,713744
872439568,1,261,4,1,62,16,1.7960200000000002,21,0.23151799999999997,120.264,1.37622,38.571,860440
872439569,1,261,4,3,62,17,1.82133,21,0.22914600000000002,120.78399999999999,1.4653200000000002,37.8473,860440
872439570,1,261,4,4,62,18,1.84722,22,0.230246,120.65299999999999,1.47139,37.5346,860440
872439571,1,261,4,5,62,19,1.87373,22,0.231994,121.31200000000001,1.52135,36.6347,860440
872439572,1,261,3,5,62,20,1.90087,22,0.23077199999999998,122.17299999999999,1.49063,37.3462,868424
872439573,1,260,5,1,62,21,1.9281400000000002,22,0.23121599999999998,121.802,1.43729,37.924,868688
872439574,1,260,5,3,62,22,1.95675,23,0.2317,121.7,1.47522,37.3395,868688
872439575,1,260,3,5,62,23,1.98607,23,0.23403000000000002,121.525,1.4743700000000002,36.8176,868680
872439576,1,260,4,1,62,24,2.01613,23,0.234289,121.512,1.45421,37.0901,868944
872439577,1,260,4,4,62,25,2.04694,24,0.23268000000000003,121.40299999999999,1.44966,37.4413,868944
872439578,1,259,5,1,62,26,2.07869,24,0.230375,120.273,1.3870799999999999,38.6398,868936
872439579,1,259,5,3,62,27,2.11123,24,0.23066399999999998,119.96700000000001,1.4071,38.2916,868936
872439580,1,259,4,1,62,28,2.1446099999999997,24,0.23547300000000002,121.057,1.4767700000000001,36.4565,869256
872439581,1,259,4,2,62,29,2.17884,25,0.23390100000000003,120.31200000000001,1.44896,37.0801,869256
872439582,1,259,4,4,62,30,2.21394,25,0.23337800000000003,118.839,1.36711,38.2011,869256
872439583,1,258,3,3,62,31,2.2507900000000003,25,0.23146799999999998,118.81,1.33892,38.9124,869320
872439585,1,258,5,3,62,33,2.32558,26,0.23209000000000002,116.977,1.38663,37.9058,869576
872439586,1,258,4,3,62,34,2.36425,26,0.232818,118.24799999999999,1.38216,37.9725,869640
872439587,1,258,4,4,62,35,2.40372,26,0.23302399999999998,118.141,1.39331,37.7828,869640
872439588,1,257,5,1,62,36,2.4455,26,0.228829,116.426,1.2626899999999999,40.4733,869840
872439589,1,257,5,3,62,37,2.48638,26,0.229652,115.788,1.3533899999999999,38.589,869840
872439590,1,257,4,1,62,38,2.52774,27,0.229938,115.934,1.29311,39.6402,877896
872439591,1,257,4,2,62,39,2.5693900000000003,27,0.231265,117.985,1.4119700000000002,37.8693,877896
872439592,1,257,4,4,62,40,2.6110700000000002,27,0.22909899999999997,118.057,1.3889799999999999,38.7088,877896
872439593,1,256,5,1,62,41,2.6545099999999997,28,0.234105,115.395,1.33235,38.0804,878288
872439594,1,256,5,3,62,42,2.6951,28,0.233175,115.70700000000001,1.38299,37.5491,878288
872439595,1,256,3,3,62,43,2.73443,28,0.232355,117.13,1.36047,38.2884,878280
872439596,1,256,3,5,62,44,2.7719099999999997,28,0.23129,116.654,1.35673,38.4641,878280
872439597,1,256,4,4,62,45,2.80681,28,0.23118699999999998,115.62700000000001,1.34047,38.446,886344
872439598,1,255,4,2,62,46,2.8399799999999997,28,0.23341399999999998,116.831,1.3389,38.3572,886480
872439599,1,255,4,4,62,47,2.86687,28,0.233877,115.52600000000001,1.3255299999999999,38.3619,886480
872439600,1,255,4,5,62,48,2.88865,28,0.23136900000000002,116.17,1.2729700000000002,39.8489,886480
872439601,1,255,3,3,62,49,2.90457,28,0.234221,116.656,1.33528,38.2129,747088
872439602,1,255,3,5,62,50,2.9140099999999998,28,0.233502,115.169,1.29627,38.931999999999995,747088
872439603,1,18,3,3,62,51,2.9165,28,0.23113000000000003,118.27,1.31914,39.4053,747216
872439604,1,18,3,1,62,52,2.91161,28,0.231602,118.964,1.37715,38.3816,747216
872439605,1,18,4,4,62,53,2.89995,28,0.23073200000000002,117.26799999999999,1.3734600000000001,38.4286,755280
872439606,1,18,4,2,62,54,2.8819999999999997,28,0.23038699999999998,117.296,1.32409,39.152,755280
872439607,1,18,4,1,62,55,2.85843,28,0.237416,115.86,1.31646,37.6532,755280
872439608,1,19,4,3,62,56,2.82818,28,0.22810100000000003,117.529,1.26938,40.6467,755400
872439609,1,19,5,5,62,57,2.79542,28,0.236252,115.289,1.42783,36.4214,763472
872439610,1,19,5,4,62,58,2.75957,28,0.233413,114.887,1.31882,38.4999,763472
872439611,1,19,3,3,62,59,2.72139,28,0.232607,118.145,1.33175,38.885,763464
872439612,1,19,3,1,62,60,2.6815700000000002,28,0.234219,118.507,1.33572,38.397,763464
872439613,1,20,4,5,62,61,2.63853,27,0.23151100000000002,115.66,1.2719200000000002,39.6241,763336
872439614,1,20,4,3,62,62,2.5969900000000004,27,0.229977,118.435,1.35961,38.9173,763336
872439615,1,20,4,1,62,63,2.5552799999999998,27,0.230863,118.055,1.34127,39.0807,763336
872439616,1,20,3,4,62,64,2.51369,27,0.23322800000000002,118.57700000000001,1.36762,38.158,763152
872439617,1,20,3,1,62,65,2.47246,26,0.23076100000000002,119.634,1.35433,38.9541,763152
872439618,1,21,4,5,62,66,2.43012,26,0.229251,119.24600000000001,1.34033,39.2752,771144
872439619,1,21,4,2,62,67,2.39015,26,0.23550300000000002,117.486,1.3517299999999999,37.91,771144
872439620,1,21,5,4,62,68,2.35093,26,0.232525,116.242,1.3230899999999999,38.6771,771208
872439621,1,21,3,4,62,69,2.31252,25,0.230946,119.242,1.3539299999999999,38.8756,770960
872439622,1,21,3,1,62,70,2.27497,25,0.23299699999999998,120.025,1.37345,38.2296,770960
872439623,1,22,4,5,62,71,2.23739,25,0.232582,119.20200000000001,1.43661,37.3839,771016
872439624,1,22,4,3,62,72,2.2017,25,0.23241799999999999,118.09700000000001,1.3734600000000001,38.1378,771016
872439625,1,22,4,1,62,73,2.16687,24,0.237023,118.445,1.44353,36.2986,771016
872439626,1,22,5,4,62,74,2.13291,24,0.23086700000000002,118.77799999999999,1.38973,38.3849,770832
872439627,1,22,5,2,62,75,2.0998,24,0.232658,120.292,1.45205,37.2953,770832
872439628,1,23,4,4,62,76,2.06737,24,0.23514200000000002,119.359,1.45042,36.667,770824
872439629,1,23,4,2,62,77,2.03602,23,0.23206300000000002,120.306,1.4276799999999998,37.7018,770824
872439630,1,23,5,5,62,78,2.00544,23,0.23344,119.62799999999999,1.4486299999999999,37.0021,770576
872439631,1,23,5,3,62,79,1.9756200000000002,23,0.23450900000000002,120.461,1.51675,36.0023,770576
872439632,1,23,3,1,62,80,1.94652,23,0.23316399999999998,123.071,1.49511,36.9605,770568
872439633,1,24,3,3,62,81,1.91865,22,0.23294,121.956,1.4560799999999998,37.3503,770320
872439634,1,24,4,5,62,82,1.89106,22,0.232287,120.70299999999999,1.4197,37.7099,778312
872439635,1,24,4,4,62,83,1.8641299999999998,22,0.23458099999999998,118.734,1.33311,38.5028,778312
872439636,1,24,4,2,62,84,1.83781,22,0.232042,121.935,1.45935,37.4646,778312
872439637,1,24,4,1,62,85,1.8121,21,0.23656,121.316,1.4883,36.1871,778312
872439638,1,25,5,5,62,86,1.7880900000000002,21,0.232121,119.874,1.4452200000000002,37.4144,631632
872439639,1,25,5,3,62,87,1.76364,21,0.232882,119.98899999999999,1.4489100000000001,37.2019,631632
872439640,1,25,3,1,62,88,1.7397200000000002,20,0.2309,122.742,1.46146,37.7665,631624
872439641,1,25,4,4,62,89,1.71632,20,0.229575,121.07700000000001,1.43535,38.2367,631384
872439642,1,25,4,2,62,90,1.6934099999999999,20,0.229886,122.74799999999999,1.48437,37.7037,631384
872439643,1,26,4,5,62,91,1.6726400000000001,20,0.233931,121.113,1.4758200000000001,36.7043,631432
872439644,1,26,4,3,62,92,1.6507900000000002,19,0.232866,121.80799999999999,1.51053,36.5805,631432
872439645,1,26,4,1,62,93,1.6293799999999998,19,0.234343,122.723,1.5346899999999999,36.146,631432
872439646,1,26,5,4,62,94,1.60839,19,0.230318,122.374,1.48728,37.4699,631176
872439647,1,26,5,2,62,95,1.58781,19,0.231577,122.65,1.4689299999999998,37.7921,631176
872439648,1,27,2,4,62,96,1.56975,19,0.23024899999999998,122.469,1.4874399999999999,37.5468,630920
872439649,1,27,2,2,62,97,1.55006,18,0.23392,122.931,1.57249,35.7369,630920
872439684,1,264,1,3,63,4,1.53306,18,0.231152,123.28200000000001,1.56588,36.4228,712968
872439685,1,264,2,3,63,5,1.55229,18,0.22604899999999997,123.075,1.49652,38.4052,712912
872439686,1,263,3,2,63,6,1.56968,19,0.230944,124.689,1.55793,36.7475,713224
872439687,1,263,3,4,63,7,1.58976,19,0.23063699999999998,124.25200000000001,1.57397,36.5158,713224
872439688,1,263,3,5,63,8,1.61022,19,0.228411,123.84700000000001,1.50623,37.9393,713224
872439689,1,263,2,2,63,9,1.63109,19,0.22837600000000002,123.35700000000001,1.44807,38.5053,713496
872439690,1,263,2,5,63,10,1.6523599999999998,19,0.23326999999999998,121.56700000000001,1.50819,36.5062,713496
872439691,1,262,4,1,63,11,1.67232,20,0.22983699999999999,122.603,1.4668700000000001,37.9035,713480
872439692,1,262,2,5,63,12,1.69458,20,0.23305399999999998,121.565,1.5354700000000001,36.1834,713488
872439693,1,262,3,1,63,13,1.7173,20,0.227925,123.397,1.41825,39.1176,713744
872439694,1,262,3,3,63,14,1.7405,21,0.235051,120.459,1.47957,36.3865,713744
872439695,1,262,3,4,63,15,1.7642,21,0.22986700000000002,122.969,1.46659,37.9521,713744
872439696,1,261,2,3,63,16,1.78718,21,0.22613200000000003,122.338,1.40316,39.5943,721736
872439697,1,261,4,2,63,17,1.81203,21,0.231981,120.89,1.4789,37.1009,860440
872439698,1,261,3,2,63,18,1.8374400000000002,22,0.229589,122.28399999999999,1.46365,37.9819,868424
872439699,1,261,3,3,63,19,1.86343,22,0.22745100000000001,122.031,1.37933,39.4869,868424
872439700,1,261,3,4,63,20,1.8900099999999997,22,0.229821,121.2,1.45007,37.9437,868424
872439701,1,260,3,2,63,21,1.9165400000000001,22,0.235159,120.725,1.34464,38.4243,868680
872439702,1,260,3,3,63,22,1.9444700000000001,23,0.23379499999999998,122.225,1.48765,36.7654,868680
872439703,1,260,3,4,63,23,1.97307,23,0.233854,121.205,1.45646,37.0558,868680
872439704,1,260,2,4,63,24,2.0023400000000002,23,0.23113000000000003,121.196,1.39161,38.5193,868744
872439705,1,260,4,3,63,25,2.0323,23,0.23125300000000001,121.161,1.40662,38.2782,868944
872439706,1,259,3,2,63,26,2.06294,24,0.23010300000000003,121.06,1.36,39.2246,869000
872439707,1,259,3,4,63,27,2.09444,24,0.232077,121.635,1.4766299999999999,37.2393,869000
872439708,1,259,3,5,63,28,2.12669,24,0.232711,119.855,1.39925,37.9143,869000
872439709,1,259,2,2,63,29,2.15968,24,0.228816,121.43700000000001,1.35067,39.7051,869328
872439710,1,259,2,5,63,30,2.19342,25,0.23156300000000002,121.45100000000001,1.4631,37.51,869328
872439711,1,258,3,2,63,31,2.22855,25,0.231277,119.446,1.33788,39.062,869320
872439712,1,258,3,4,63,32,2.26384,25,0.229765,119.84700000000001,1.38832,38.7043,869320
872439713,1,258,4,1,63,33,2.29984,25,0.235709,118.348,1.40936,37.0204,869640
872439714,1,258,4,2,63,34,2.3365099999999996,26,0.229239,120.425,1.3700299999999999,39.1407,869640
872439715,1,258,2,5,63,35,2.37377,26,0.232501,117.87700000000001,1.36382,38.266999999999996,877648
872439716,1,257,2,3,63,36,2.41283,26,0.23064,118.07,1.38198,38.4408,877640
872439717,1,257,2,5,63,37,2.4510099999999997,26,0.23006100000000002,117.684,1.37408,38.655,877640
872439718,1,257,3,1,63,38,2.48944,26,0.231863,116.19,1.305,39.1235,877904
872439719,1,257,3,2,63,39,2.52789,27,0.23263699999999998,117.675,1.3858,37.9567,877904
872439720,1,257,3,5,63,40,2.56613,27,0.232431,115.20299999999999,1.2927899999999999,39.1,877904
872439721,1,256,3,1,63,41,2.60548,27,0.23396599999999998,117.45700000000001,1.34053,38.297,878280
872439722,1,256,2,5,63,42,2.64213,27,0.230129,117.294,1.37234,38.5985,878024
872439723,1,256,3,2,63,43,2.6773599999999997,28,0.23442,116.675,1.37163,37.6191,878280
872439724,1,256,3,4,63,44,2.71065,28,0.23516199999999998,116.193,1.34894,37.7746,878280
872439725,1,256,4,3,63,45,2.7414099999999997,28,0.2288,117.303,1.3431600000000001,39.2689,886344
872439726,1,255,4,1,63,46,2.7702299999999997,28,0.234699,117.501,1.36885,37.7169,886480
872439727,1,255,4,3,63,47,2.79352,28,0.232298,115.992,1.2959,39.0814,886480
872439728,1,255,2,5,63,48,2.8122700000000003,28,0.230679,117.419,1.33493,39.1059,886472
872439729,1,255,3,2,63,49,2.8258900000000002,28,0.23407399999999998,117.161,1.33186,38.5164,747088
872439730,1,255,3,4,63,50,2.83394,28,0.23550700000000002,116.772,1.35029,37.7598,747088
872439731,1,18,3,4,63,51,2.83606,28,0.22712800000000002,118.292,1.2971,40.549,747216
872439732,1,18,3,2,63,52,2.83189,28,0.231317,118.823,1.32028,39.4018,747216
872439733,1,18,4,5,63,53,2.82194,28,0.23563299999999998,116.705,1.37592,37.3149,755280
872439734,1,18,4,3,63,54,2.8065599999999997,28,0.23381799999999997,117.08200000000001,1.36963,37.808,755280
872439735,1,18,2,1,63,55,2.7862299999999998,28,0.23503800000000002,117.12799999999999,1.31338,38.5312,755272
872439736,1,19,4,4,63,56,2.76009,28,0.229688,117.309,1.27699,40.2837,755400
872439737,1,19,3,5,63,57,2.73138,28,0.232663,116.68299999999999,1.25502,39.5854,763464
872439738,1,19,3,4,63,58,2.69971,28,0.230965,117.88600000000001,1.34904,38.8616,763464
872439739,1,19,2,3,63,59,2.6657,28,0.232229,117.816,1.35127,38.4427,763216
872439740,1,19,3,2,63,60,2.62993,27,0.23266799999999999,118.40899999999999,1.3473700000000002,38.5874,763464
872439741,1,20,2,3,63,61,2.59115,27,0.228584,118.337,1.27189,40.711,763208
872439742,1,20,4,4,63,62,2.55322,27,0.228399,118.59700000000001,1.367,39.09,763336
872439743,1,20,4,2,63,63,2.51487,27,0.230738,118.23,1.35771,38.8424,763336
872439744,1,20,3,5,63,64,2.4763900000000003,26,0.23321599999999998,118.55,1.4105,37.5814,763152
872439745,1,20,3,2,63,65,2.43801,26,0.23145900000000003,119.429,1.3729200000000001,38.6448,763152
872439746,1,21,2,3,63,66,2.39858,26,0.233379,116.38600000000001,1.3060200000000002,38.7926,763144
872439747,1,21,4,3,63,67,2.36096,26,0.23364899999999997,117.432,1.32342,38.7124,771144
872439748,1,21,4,1,63,68,2.32387,26,0.234815,118.62700000000001,1.39726,37.5275,771144
872439749,1,21,3,5,63,69,2.28741,25,0.231944,119.235,1.36646,38.5525,770960
872439750,1,21,3,2,63,70,2.25163,25,0.232062,119.72,1.3866,38.2705,770960
872439751,1,22,2,3,63,71,2.21588,25,0.23183499999999999,118.695,1.38219,38.0405,770952
872439752,1,22,2,1,63,72,2.1816299999999997,25,0.234071,119.96600000000001,1.4349399999999999,37.154,770952
872439753,1,22,3,5,63,73,2.14813,24,0.230723,119.367,1.35317,38.891999999999996,770760
872439754,1,22,3,3,63,74,2.11538,24,0.23141,121.556,1.46155,37.5574,770760
872439755,1,22,3,1,63,75,2.08337,24,0.23150300000000001,121.199,1.39811,38.3647,770760
872439756,1,23,4,5,63,76,2.0521,24,0.233873,119.46799999999999,1.46738,36.686,770824
872439757,1,23,2,3,63,77,2.02166,23,0.23591399999999998,120.03399999999999,1.4758799999999999,36.2401,770512
872439758,1,23,3,5,63,78,1.9919200000000001,23,0.233325,120.053,1.44964,37.1052,770568
872439759,1,23,3,4,63,79,1.9628599999999998,23,0.23111500000000001,122.02799999999999,1.44208,37.9459,770568
872439760,1,23,3,2,63,80,1.93448,23,0.233262,119.052,1.3306799999999999,38.7154,770568
872439761,1,24,3,4,63,81,1.9073799999999999,22,0.230419,123.00299999999999,1.47504,37.7729,770320
872439762,1,24,3,2,63,82,1.8803900000000002,22,0.233667,122.9,1.49153,36.9832,770320
872439763,1,24,3,1,63,83,1.854,22,0.234046,122.427,1.46201,37.0726,770320
872439764,1,24,4,3,63,84,1.8282,21,0.229332,121.689,1.36821,39.398,778312
872439765,1,24,2,1,63,85,1.80296,21,0.234921,121.62700000000001,1.49756,36.3654,623640
872439766,1,25,3,5,63,86,1.7794900000000002,21,0.22995900000000002,121.48,1.42737,38.3012,631624
872439767,1,25,3,3,63,87,1.7554400000000001,21,0.229115,121.83,1.39575,38.8631,631624
872439768,1,25,3,2,63,88,1.7319,20,0.230373,123.323,1.50029,37.4437,631624
872439769,1,25,4,5,63,89,1.70885,20,0.22886900000000002,121.31200000000001,1.44973,38.2235,631384
872439770,1,25,2,1,63,90,1.6862700000000002,20,0.23150900000000002,123.42,1.54557,36.6193,631376
872439771,1,26,2,3,63,91,1.66589,20,0.236279,121.743,1.53308,35.8789,631368
872439772,1,26,2,1,63,92,1.64432,19,0.231165,123.12799999999999,1.4728299999999999,37.7683,631368
872439773,1,26,3,3,63,93,1.62317,19,0.232555,123.92399999999999,1.55083,36.4199,631128
872439774,1,26,3,2,63,94,1.60243,19,0.23301,124.098,1.56473,36.1525,631128
872439775,1,26,3,1,63,95,1.58209,19,0.232015,123.414,1.4120700000000002,38.2616,631128
872439776,1,27,2,5,63,96,1.5643200000000002,18,0.231254,122.484,1.53322,36.6954,630920
872439777,1,27,1,1,63,97,1.54484,18,0.228503,124.51700000000001,1.46228,38.5505,630856
