stripid,w1c,w2c,w3c,w4c,w5c
770952,-0.65625,-0.515625,0.25,0.515625,0.40625
770760,-0.65625,-0.515625,0.25,0.515625,0.40625
770512,-0.65625,-0.515625,0.25,0.515625,0.40625
623640,-0.65625,-0.515625,0.25,0.515625,0.40625
631376,-0.65625,-0.515625,0.25,0.515625,0.40625
631368,-0.65625,-0.515625,0.25,0.515625,0.40625
631128,-0.65625,-0.515625,0.25,0.515625,0.40625
630856,-0.65625,-0.515625,0.25,0.515625,0.40625
713232,-0.65625,-0.515625,0.25,0.515625,0.40625
721744,-0.65625,-0.515625,0.25,0.515625,0.40625
868432,-0.65625,-0.515625,0.25,0.515625,0.40625
869064,-0.65625,-0.515625,0.25,0.515625,0.40625
869384,-0.65625,-0.515625,0.25,0.515625,0.40625
877712,-0.65625,-0.515625,0.25,0.515625,0.40625
886104,-0.65625,-0.515625,0.25,0.515625,0.40625
747080,-0.65625,-0.515625,0.25,0.515625,0.40625
747208,-0.65625,-0.515625,0.25,0.515625,0.40625
755160,-0.65625,-0.515625,0.25,0.515625,0.40625
763088,-0.65625,-0.515625,0.25,0.515625,0.40625
770888,-0.65625,-0.515625,0.25,0.515625,0.40625
770704,-0.65625,-0.515625,0.25,0.515625,0.40625
770312,-0.65625,-0.515625,0.25,0.515625,0.40625
623632,-0.65625,-0.515625,0.25,0.515625,0.40625
631120,-0.65625,-0.515625,0.25,0.515625,0.40625
868752,-0.65625,-0.515625,0.25,0.515625,0.40625
770504,-0.65625,-0.515625,0.25,0.515625,0.40625
713240,-0.65625,-0.515625,0.25,0.515625,0.40625
721232,-0.65625,-0.515625,0.25,0.515625,0.40625
721480,-0.65625,-0.515625,0.25,0.515625,0.40625
721752,-0.65625,-0.515625,0.25,0.515625,0.40625
721800,-0.65625,-0.515625,0.25,0.515625,0.40625
868496,-0.65625,-0.515625,0.25,0.515625,0.40625
868488,-0.65625,-0.515625,0.25,0.515625,0.40625
868808,-0.65625,-0.515625,0.25,0.515625,0.40625
869072,-0.65625,-0.515625,0.25,0.515625,0.40625
869128,-0.65625,-0.515625,0.25,0.515625,0.40625
877384,-0.65625,-0.515625,0.25,0.515625,0.40625
877456,-0.65625,-0.515625,0.25,0.515625,0.40625
877704,-0.65625,-0.515625,0.25,0.515625,0.40625
877768,-0.65625,-0.515625,0.25,0.515625,0.40625
886096,-0.65625,-0.515625,0.25,0.515625,0.40625
886216,-0.65625,-0.515625,0.25,0.515625,0.40625
746824,-0.65625,-0.515625,0.25,0.515625,0.40625
746952,-0.65625,-0.515625,0.25,0.515625,0.40625
755016,-0.65625,-0.515625,0.25,0.515625,0.40625
755152,-0.65625,-0.515625,0.25,0.515625,0.40625
763016,-0.65625,-0.515625,0.25,0.515625,0.40625
763080,-0.65625,-0.515625,0.25,0.515625,0.40625
762896,-0.65625,-0.515625,0.25,0.515625,0.40625
770640,-0.65625,-0.515625,0.25,0.515625,0.40625
770696,-0.65625,-0.515625,0.25,0.515625,0.40625
770440,-0.65625,-0.515625,0.25,0.515625,0.40625
770256,-0.65625,-0.515625,0.25,0.515625,0.40625
770248,-0.65625,-0.515625,0.25,0.515625,0.40625
623576,-0.65625,-0.515625,0.25,0.515625,0.40625
623624,-0.65625,-0.515625,0.25,0.515625,0.40625
623376,-0.65625,-0.515625,0.25,0.515625,0.40625
623128,-0.65625,-0.515625,0.25,0.515625,0.40625
631112,-0.65625,-0.515625,0.25,0.515625,0.40625
721488,-0.65625,-0.515625,0.25,0.515625,0.40625
721808,-0.65625,-0.515625,0.25,0.515625,0.40625
868552,-0.65625,-0.515625,0.25,0.515625,0.40625
869136,-0.65625,-0.515625,0.25,0.515625,0.40625
877128,-0.65625,-0.515625,0.25,0.515625,0.40625
877832,-0.65625,-0.515625,0.25,0.515625,0.40625
886088,-0.65625,-0.515625,0.25,0.515625,0.40625
885832,-0.65625,-0.515625,0.25,0.515625,0.40625
755144,-0.65625,-0.515625,0.25,0.515625,0.40625
754952,-0.65625,-0.515625,0.25,0.515625,0.40625
762952,-0.65625,-0.515625,0.25,0.515625,0.40625
762824,-0.65625,-0.515625,0.25,0.515625,0.40625
762888,-0.65625,-0.515625,0.25,0.515625,0.40625
762640,-0.65625,-0.515625,0.25,0.515625,0.40625
770632,-0.65625,-0.515625,0.25,0.515625,0.40625
770192,-0.65625,-0.515625,0.25,0.515625,0.40625
623568,-0.65625,-0.515625,0.25,0.515625,0.40625
623368,-0.65625,-0.515625,0.25,0.515625,0.40625
720968,-0.65625,-0.515625,0.25,0.515625,0.40625
721240,-0.65625,-0.515625,0.25,0.515625,0.40625
721544,-0.65625,-0.515625,0.25,0.515625,0.40625
721816,-0.65625,-0.515625,0.25,0.515625,0.40625
868880,-0.65625,-0.515625,0.25,0.515625,0.40625
868872,-0.65625,-0.515625,0.25,0.515625,0.40625
877448,-0.65625,-0.515625,0.25,0.515625,0.40625
877512,-0.65625,-0.515625,0.25,0.515625,0.40625
885896,-0.65625,-0.515625,0.25,0.515625,0.40625
885960,-0.65625,-0.515625,0.25,0.515625,0.40625
886024,-0.65625,-0.515625,0.25,0.515625,0.40625
746576,-0.65625,-0.515625,0.25,0.515625,0.40625
746640,-0.65625,-0.515625,0.25,0.515625,0.40625
746704,-0.65625,-0.515625,0.25,0.515625,0.40625
746768,-0.65625,-0.515625,0.25,0.515625,0.40625
754760,-0.65625,-0.515625,0.25,0.515625,0.40625
754824,-0.65625,-0.515625,0.25,0.515625,0.40625
754888,-0.65625,-0.515625,0.25,0.515625,0.40625
762760,-0.65625,-0.515625,0.25,0.515625,0.40625
770376,-0.65625,-0.515625,0.25,0.515625,0.40625
770384,-0.65625,-0.515625,0.25,0.515625,0.40625
623560,-0.65625,-0.515625,0.25,0.515625,0.40625
623320,-0.65625,-0.515625,0.25,0.515625,0.40625
623120,-0.65625,-0.515625,0.25,0.515625,0.40625
622856,-0.65625,-0.515625,0.25,0.515625,0.40625
721224,-0.65625,-0.515625,0.25,0.515625,0.40625
721864,-0.65625,-0.515625,0.25,0.515625,0.40625
868560,-0.65625,-0.515625,0.25,0.515625,0.40625
877136,-0.65625,-0.515625,0.25,0.515625,0.40625
877200,-0.65625,-0.515625,0.25,0.515625,0.40625
877584,-0.65625,-0.515625,0.25,0.515625,0.40625
762704,-0.65625,-0.515625,0.25,0.515625,0.40625
762576,-0.65625,-0.515625,0.25,0.515625,0.40625
762632,-0.65625,-0.515625,0.25,0.515625,0.40625
770184,-0.65625,-0.515625,0.25,0.515625,0.40625
623504,-0.65625,-0.515625,0.25,0.515625,0.40625
623112,-0.65625,-0.515625,0.25,0.515625,0.40625
721552,-0.65625,-0.515625,0.25,0.515625,0.40625
623312,-0.65625,-0.515625,0.25,0.515625,0.40625
721032,-0.65625,-0.515625,0.25,0.515625,0.40625
721296,-0.65625,-0.515625,0.25,0.515625,0.40625
721288,-0.65625,-0.515625,0.25,0.515625,0.40625
721560,-0.65625,-0.515625,0.25,0.515625,0.40625
721608,-0.65625,-0.515625,0.25,0.515625,0.40625
721872,-0.65625,-0.515625,0.25,0.515625,0.40625
868616,-0.65625,-0.515625,0.25,0.515625,0.40625
876872,-0.65625,-0.515625,0.25,0.515625,0.40625
876944,-0.65625,-0.515625,0.25,0.515625,0.40625
877192,-0.65625,-0.515625,0.25,0.515625,0.40625
877264,-0.65625,-0.515625,0.25,0.515625,0.40625
877576,-0.65625,-0.515625,0.25,0.515625,0.40625
885576,-0.65625,-0.515625,0.25,0.515625,0.40625
885648,-0.65625,-0.515625,0.25,0.515625,0.40625
885712,-0.65625,-0.515625,0.25,0.515625,0.40625
885776,-0.65625,-0.515625,0.25,0.515625,0.40625
746568,-0.65625,-0.515625,0.25,0.515625,0.40625
746632,-0.65625,-0.515625,0.25,0.515625,0.40625
746696,-0.65625,-0.515625,0.25,0.515625,0.40625
746760,-0.65625,-0.515625,0.25,0.515625,0.40625
754504,-0.65625,-0.515625,0.25,0.515625,0.40625
754576,-0.65625,-0.515625,0.25,0.515625,0.40625
754640,-0.65625,-0.515625,0.25,0.515625,0.40625
754696,-0.65625,-0.515625,0.25,0.515625,0.40625
762696,-0.65625,-0.515625,0.25,0.515625,0.40625
762512,-0.65625,-0.515625,0.25,0.515625,0.40625
762568,-0.65625,-0.515625,0.25,0.515625,0.40625
762384,-0.65625,-0.515625,0.25,0.515625,0.40625
770128,-0.65625,-0.515625,0.25,0.515625,0.40625
623496,-0.65625,-0.515625,0.25,0.515625,0.40625
623256,-0.65625,-0.515625,0.25,0.515625,0.40625
623304,-0.65625,-0.515625,0.25,0.515625,0.40625
623056,-0.65625,-0.515625,0.25,0.515625,0.40625
623064,-0.65625,-0.515625,0.25,0.515625,0.40625
622808,-0.65625,-0.515625,0.25,0.515625,0.40625
721304,-0.65625,-0.515625,0.25,0.515625,0.40625
721616,-0.65625,-0.515625,0.25,0.515625,0.40625
721928,-0.65625,-0.515625,0.25,0.515625,0.40625
868624,-0.65625,-0.515625,0.25,0.515625,0.40625
876624,-0.65625,-0.515625,0.25,0.515625,0.40625
876616,-0.65625,-0.515625,0.25,0.515625,0.40625
877256,-0.65625,-0.515625,0.25,0.515625,0.40625
877320,-0.65625,-0.515625,0.25,0.515625,0.40625
885768,-0.65625,-0.515625,0.25,0.515625,0.40625
754512,-0.65625,-0.515625,0.25,0.515625,0.40625
762448,-0.65625,-0.515625,0.25,0.515625,0.40625
762504,-0.65625,-0.515625,0.25,0.515625,0.40625
762376,-0.65625,-0.515625,0.25,0.515625,0.40625
762120,-0.65625,-0.515625,0.25,0.515625,0.40625
770120,-0.65625,-0.515625,0.25,0.515625,0.40625
623440,-0.65625,-0.515625,0.25,0.515625,0.40625
623240,-0.65625,-0.515625,0.25,0.515625,0.40625
623048,-0.65625,-0.515625,0.25,0.515625,0.40625
721040,-0.65625,-0.515625,0.25,0.515625,0.40625
721352,-0.65625,-0.515625,0.25,0.515625,0.40625
721624,-0.65625,-0.515625,0.25,0.515625,0.40625
721936,-0.65625,-0.515625,0.25,0.515625,0.40625
876936,-0.65625,-0.515625,0.25,0.515625,0.40625
885320,-0.65625,-0.515625,0.25,0.515625,0.40625
885392,-0.65625,-0.515625,0.25,0.515625,0.40625
885640,-0.65625,-0.515625,0.25,0.515625,0.40625
746312,-0.65625,-0.515625,0.25,0.515625,0.40625
746376,-0.65625,-0.515625,0.25,0.515625,0.40625
746440,-0.65625,-0.515625,0.25,0.515625,0.40625
746504,-0.65625,-0.515625,0.25,0.515625,0.40625
754632,-0.65625,-0.515625,0.25,0.515625,0.40625
754384,-0.65625,-0.515625,0.25,0.515625,0.40625
754440,-0.65625,-0.515625,0.25,0.515625,0.40625
762312,-0.65625,-0.515625,0.25,0.515625,0.40625
762128,-0.65625,-0.515625,0.25,0.515625,0.40625
623432,-0.65625,-0.515625,0.25,0.515625,0.40625
623248,-0.65625,-0.515625,0.25,0.515625,0.40625
623000,-0.65625,-0.515625,0.25,0.515625,0.40625
622800,-0.65625,-0.515625,0.25,0.515625,0.40625
721360,-0.65625,-0.515625,0.25,0.515625,0.40625
721672,-0.65625,-0.515625,0.25,0.515625,0.40625
729928,-0.65625,-0.515625,0.25,0.515625,0.40625
876688,-0.65625,-0.515625,0.25,0.515625,0.40625
877008,-0.65625,-0.515625,0.25,0.515625,0.40625
877328,-0.65625,-0.515625,0.25,0.515625,0.40625
885704,-0.65625,-0.515625,0.25,0.515625,0.40625
754568,-0.65625,-0.515625,0.25,0.515625,0.40625
762440,-0.65625,-0.515625,0.25,0.515625,0.40625
762256,-0.65625,-0.515625,0.25,0.515625,0.40625
762064,-0.65625,-0.515625,0.25,0.515625,0.40625
615448,-0.65625,-0.515625,0.25,0.515625,0.40625
623184,-0.65625,-0.515625,0.25,0.515625,0.40625
622992,-0.65625,-0.515625,0.25,0.515625,0.40625
721048,-0.65625,-0.515625,0.25,0.515625,0.40625
622792,-0.65625,-0.515625,0.25,0.515625,0.40625
721096,-0.65625,-0.515625,0.25,0.515625,0.40625
721368,-0.65625,-0.515625,0.25,0.515625,0.40625
721416,-0.65625,-0.515625,0.25,0.515625,0.40625
721680,-0.65625,-0.515625,0.25,0.515625,0.40625
729672,-0.65625,-0.515625,0.25,0.515625,0.40625
729936,-0.65625,-0.515625,0.25,0.515625,0.40625
730008,-0.65625,-0.515625,0.25,0.515625,0.40625
876680,-0.65625,-0.515625,0.25,0.515625,0.40625
876752,-0.65625,-0.515625,0.25,0.515625,0.40625
877000,-0.65625,-0.515625,0.25,0.515625,0.40625
877064,-0.65625,-0.515625,0.25,0.515625,0.40625
885072,-0.65625,-0.515625,0.25,0.515625,0.40625
885384,-0.65625,-0.515625,0.25,0.515625,0.40625
885456,-0.65625,-0.515625,0.25,0.515625,0.40625
885512,-0.65625,-0.515625,0.25,0.515625,0.40625
746064,-0.65625,-0.515625,0.25,0.515625,0.40625
746120,-0.65625,-0.515625,0.25,0.515625,0.40625
746184,-0.65625,-0.515625,0.25,0.515625,0.40625
746256,-0.65625,-0.515625,0.25,0.515625,0.40625
754248,-0.65625,-0.515625,0.25,0.515625,0.40625
754320,-0.65625,-0.515625,0.25,0.515625,0.40625
754376,-0.65625,-0.515625,0.25,0.515625,0.40625
754192,-0.65625,-0.515625,0.25,0.515625,0.40625
762184,-0.65625,-0.515625,0.25,0.515625,0.40625
762248,-0.65625,-0.515625,0.25,0.515625,0.40625
762000,-0.65625,-0.515625,0.25,0.515625,0.40625
762056,-0.65625,-0.515625,0.25,0.515625,0.40625
615192,-0.65625,-0.515625,0.25,0.515625,0.40625
623176,-0.65625,-0.515625,0.25,0.515625,0.40625
622928,-0.65625,-0.515625,0.25,0.515625,0.40625
622984,-0.65625,-0.515625,0.25,0.515625,0.40625
622728,-0.65625,-0.515625,0.25,0.515625,0.40625
721424,-0.65625,-0.515625,0.25,0.515625,0.40625
729680,-0.65625,-0.515625,0.25,0.515625,0.40625
730000,-0.65625,-0.515625,0.25,0.515625,0.40625
876816,-0.65625,-0.515625,0.25,0.515625,0.40625
885448,-0.65625,-0.515625,0.25,0.515625,0.40625
746056,-0.65625,-0.515625,0.25,0.515625,0.40625
746248,-0.65625,-0.515625,0.25,0.515625,0.40625
754312,-0.65625,-0.515625,0.25,0.515625,0.40625
761936,-0.65625,-0.515625,0.25,0.515625,0.40625
615376,-0.65625,-0.515625,0.25,0.515625,0.40625
622920,-0.65625,-0.515625,0.25,0.515625,0.40625
721168,-0.65625,-0.515625,0.25,0.515625,0.40625
721160,-0.65625,-0.515625,0.25,0.515625,0.40625
721432,-0.65625,-0.515625,0.25,0.515625,0.40625
729688,-0.65625,-0.515625,0.25,0.515625,0.40625
729992,-0.65625,-0.515625,0.25,0.515625,0.40625
876744,-0.65625,-0.515625,0.25,0.515625,0.40625
885064,-0.65625,-0.515625,0.25,0.515625,0.40625
885136,-0.65625,-0.515625,0.25,0.515625,0.40625
754128,-0.65625,-0.515625,0.25,0.515625,0.40625
754184,-0.65625,-0.515625,0.25,0.515625,0.40625
761992,-0.65625,-0.515625,0.25,0.515625,0.40625
615176,-0.65625,-0.515625,0.25,0.515625,0.40625
622944,-0.65625,-0.515625,0.25,0.515625,0.40625
622672,-0.65625,-0.515625,0.25,0.515625,0.40625
622664,-0.65625,-0.515625,0.25,0.515625,0.40625
721440,-0.65625,-0.515625,0.25,0.515625,0.40625
729424,-0.65625,-0.515625,0.25,0.515625,0.40625
729752,-0.65625,-0.515625,0.25,0.515625,0.40625
730064,-0.65625,-0.515625,0.25,0.515625,0.40625
876808,-0.65625,-0.515625,0.25,0.515625,0.40625
884816,-0.65625,-0.515625,0.25,0.515625,0.40625
885128,-0.65625,-0.515625,0.25,0.515625,0.40625
885192,-0.65625,-0.515625,0.25,0.515625,0.40625
885264,-0.65625,-0.515625,0.25,0.515625,0.40625
745800,-0.65625,-0.515625,0.25,0.515625,0.40625
745880,-0.65625,-0.515625,0.25,0.515625,0.40625
745944,-0.65625,-0.515625,0.25,0.515625,0.40625
746000,-0.65625,-0.515625,0.25,0.515625,0.40625
754000,-0.65625,-0.515625,0.25,0.515625,0.40625
754056,-0.65625,-0.515625,0.25,0.515625,0.40625
754120,-0.65625,-0.515625,0.25,0.515625,0.40625
753936,-0.65625,-0.515625,0.25,0.515625,0.40625
761928,-0.65625,-0.515625,0.25,0.515625,0.40625
615312,-0.65625,-0.515625,0.25,0.515625,0.40625
614944,-0.65625,-0.515625,0.25,0.515625,0.40625
622936,-0.65625,-0.515625,0.25,0.515625,0.40625
729440,-0.65625,-0.515625,0.25,0.515625,0.40625
729432,-0.65625,-0.515625,0.25,0.515625,0.40625
729744,-0.65625,-0.515625,0.25,0.515625,0.40625
730120,-0.65625,-0.515625,0.25,0.515625,0.40625
884808,-0.65625,-0.515625,0.25,0.515625,0.40625
884880,-0.65625,-0.515625,0.25,0.515625,0.40625
884952,-0.65625,-0.515625,0.25,0.515625,0.40625
884936,-0.65625,-0.515625,0.25,0.515625,0.40625
885256,-0.65625,-0.515625,0.25,0.515625,0.40625
745808,-0.65625,-0.515625,0.25,0.515625,0.40625
745872,-0.65625,-0.515625,0.25,0.515625,0.40625
745936,-0.65625,-0.515625,0.25,0.515625,0.40625
745992,-0.65625,-0.515625,0.25,0.515625,0.40625
753992,-0.65625,-0.515625,0.25,0.515625,0.40625
753808,-0.65625,-0.515625,0.25,0.515625,0.40625
753816,-0.65625,-0.515625,0.25,0.515625,0.40625
753872,-0.65625,-0.515625,0.25,0.515625,0.40625
753928,-0.65625,-0.515625,0.25,0.515625,0.40625
615240,-0.65625,-0.515625,0.25,0.515625,0.40625
615248,-0.65625,-0.515625,0.25,0.515625,0.40625
615304,-0.65625,-0.515625,0.25,0.515625,0.40625
615120,-0.65625,-0.515625,0.25,0.515625,0.40625
614888,-0.65625,-0.515625,0.25,0.515625,0.40625
614936,-0.65625,-0.515625,0.25,0.515625,0.40625
614928,-0.65625,-0.515625,0.25,0.515625,0.40625
729448,-0.65625,-0.515625,0.25,0.515625,0.40625
729488,-0.65625,-0.515625,0.25,0.515625,0.40625
729736,-0.65625,-0.515625,0.25,0.515625,0.40625
738136,-0.65625,-0.515625,0.25,0.515625,0.40625
884872,-0.65625,-0.515625,0.25,0.515625,0.40625
885008,-0.65625,-0.515625,0.25,0.515625,0.40625
745864,-0.65625,-0.515625,0.25,0.515625,0.40625
745928,-0.65625,-0.515625,0.25,0.515625,0.40625
753744,-0.65625,-0.515625,0.25,0.515625,0.40625
753864,-0.65625,-0.515625,0.25,0.515625,0.40625
607256,-0.65625,-0.515625,0.25,0.515625,0.40625
615056,-0.65625,-0.515625,0.25,0.515625,0.40625
615112,-0.65625,-0.515625,0.25,0.515625,0.40625
614872,-0.65625,-0.515625,0.25,0.515625,0.40625
614920,-0.65625,-0.515625,0.25,0.515625,0.40625
614664,-0.65625,-0.515625,0.25,0.515625,0.40625
729160,-0.65625,-0.515625,0.25,0.515625,0.40625
729416,-0.65625,-0.515625,0.25,0.515625,0.40625
729504,-0.65625,-0.515625,0.25,0.515625,0.40625
729808,-0.65625,-0.515625,0.25,0.515625,0.40625
738128,-0.65625,-0.515625,0.25,0.515625,0.40625
885000,-0.65625,-0.515625,0.25,0.515625,0.40625
745552,-0.65625,-0.515625,0.25,0.515625,0.40625
745744,-0.65625,-0.515625,0.25,0.515625,0.40625
745736,-0.65625,-0.515625,0.25,0.515625,0.40625
753736,-0.65625,-0.515625,0.25,0.515625,0.40625
607248,-0.65625,-0.515625,0.25,0.515625,0.40625
615000,-0.65625,-0.515625,0.25,0.515625,0.40625
615048,-0.65625,-0.515625,0.25,0.515625,0.40625
614880,-0.65625,-0.515625,0.25,0.515625,0.40625
729496,-0.65625,-0.515625,0.25,0.515625,0.40625
729568,-0.65625,-0.515625,0.25,0.515625,0.40625
738200,-0.65625,-0.515625,0.25,0.515625,0.40625
884944,-0.65625,-0.515625,0.25,0.515625,0.40625
745544,-0.65625,-0.515625,0.25,0.515625,0.40625
745616,-0.65625,-0.515625,0.25,0.515625,0.40625
745680,-0.65625,-0.515625,0.25,0.515625,0.40625
753800,-0.65625,-0.515625,0.25,0.515625,0.40625
607192,-0.65625,-0.515625,0.25,0.515625,0.40625
614992,-0.65625,-0.515625,0.25,0.515625,0.40625
614808,-0.65625,-0.515625,0.25,0.515625,0.40625
738120,-0.65625,-0.515625,0.25,0.515625,0.40625
607240,-0.65625,-0.515625,0.25,0.515625,0.40625
614864,-0.65625,-0.515625,0.25,0.515625,0.40625
729224,-0.65625,-0.515625,0.25,0.515625,0.40625
729480,-0.65625,-0.515625,0.25,0.515625,0.40625
729560,-0.65625,-0.515625,0.25,0.515625,0.40625
729864,-0.65625,-0.515625,0.25,0.515625,0.40625
737872,-0.65625,-0.515625,0.25,0.515625,0.40625
737880,-0.65625,-0.515625,0.25,0.515625,0.40625
738192,-0.65625,-0.515625,0.25,0.515625,0.40625
738184,-0.65625,-0.515625,0.25,0.515625,0.40625
738256,-0.65625,-0.515625,0.25,0.515625,0.40625
738320,-0.65625,-0.515625,0.25,0.515625,0.40625
598864,-0.65625,-0.515625,0.25,0.515625,0.40625
598856,-0.65625,-0.515625,0.25,0.515625,0.40625
745608,-0.65625,-0.515625,0.25,0.515625,0.40625
745672,-0.65625,-0.515625,0.25,0.515625,0.40625
599048,-0.65625,-0.515625,0.25,0.515625,0.40625
599056,-0.65625,-0.515625,0.25,0.515625,0.40625
607056,-0.65625,-0.515625,0.25,0.515625,0.40625
607120,-0.65625,-0.515625,0.25,0.515625,0.40625
607176,-0.65625,-0.515625,0.25,0.515625,0.40625
607184,-0.65625,-0.515625,0.25,0.515625,0.40625
607000,-0.65625,-0.515625,0.25,0.515625,0.40625
606992,-0.65625,-0.515625,0.25,0.515625,0.40625
614984,-0.65625,-0.515625,0.25,0.515625,0.40625
614800,-0.65625,-0.515625,0.25,0.515625,0.40625
614856,-0.65625,-0.515625,0.25,0.515625,0.40625
614600,-0.65625,-0.515625,0.25,0.515625,0.40625
729552,-0.65625,-0.515625,0.25,0.515625,0.40625
729624,-0.65625,-0.515625,0.25,0.515625,0.40625
738248,-0.65625,-0.515625,0.25,0.515625,0.40625
738312,-0.65625,-0.515625,0.25,0.515625,0.40625
598928,-0.65625,-0.515625,0.25,0.515625,0.40625
598992,-0.65625,-0.515625,0.25,0.515625,0.40625
607048,-0.65625,-0.515625,0.25,0.515625,0.40625
607112,-0.65625,-0.515625,0.25,0.515625,0.40625
614744,-0.65625,-0.515625,0.25,0.515625,0.40625
614792,-0.65625,-0.515625,0.25,0.515625,0.40625
729296,-0.65625,-0.515625,0.25,0.515625,0.40625
729544,-0.65625,-0.515625,0.25,0.515625,0.40625
729616,-0.65625,-0.515625,0.25,0.515625,0.40625
737864,-0.65625,-0.515625,0.25,0.515625,0.40625
737936,-0.65625,-0.515625,0.25,0.515625,0.40625
598920,-0.65625,-0.515625,0.25,0.515625,0.40625
598984,-0.65625,-0.515625,0.25,0.515625,0.40625
606928,-0.65625,-0.515625,0.25,0.515625,0.40625
606984,-0.65625,-0.515625,0.25,0.515625,0.40625
614728,-0.65625,-0.515625,0.25,0.515625,0.40625
614816,-0.65625,-0.515625,0.25,0.515625,0.40625
614544,-0.65625,-0.515625,0.25,0.515625,0.40625
729608,-0.65625,-0.515625,0.25,0.515625,0.40625
737608,-0.65625,-0.515625,0.25,0.515625,0.40625
737928,-0.65625,-0.515625,0.25,0.515625,0.40625
738008,-0.65625,-0.515625,0.25,0.515625,0.40625
738072,-0.65625,-0.515625,0.25,0.515625,0.40625
598624,-0.65625,-0.515625,0.25,0.515625,0.40625
598816,-0.65625,-0.515625,0.25,0.515625,0.40625
606808,-0.65625,-0.515625,0.25,0.515625,0.40625
606872,-0.65625,-0.515625,0.25,0.515625,0.40625
606920,-0.65625,-0.515625,0.25,0.515625,0.40625
606744,-0.65625,-0.515625,0.25,0.515625,0.40625
614736,-0.65625,-0.515625,0.25,0.515625,0.40625
738000,-0.65625,-0.515625,0.25,0.515625,0.40625
598680,-0.65625,-0.515625,0.25,0.515625,0.40625
598744,-0.65625,-0.515625,0.25,0.515625,0.40625
606864,-0.65625,-0.515625,0.25,0.515625,0.40625
729288,-0.65625,-0.515625,0.25,0.515625,0.40625
729352,-0.65625,-0.515625,0.25,0.515625,0.40625
737368,-0.65625,-0.515625,0.25,0.515625,0.40625
737624,-0.65625,-0.515625,0.25,0.515625,0.40625
737688,-0.65625,-0.515625,0.25,0.515625,0.40625
737992,-0.65625,-0.515625,0.25,0.515625,0.40625
738064,-0.65625,-0.515625,0.25,0.515625,0.40625
738056,-0.65625,-0.515625,0.25,0.515625,0.40625
598616,-0.65625,-0.515625,0.25,0.515625,0.40625
598608,-0.65625,-0.515625,0.25,0.515625,0.40625
598672,-0.65625,-0.515625,0.25,0.515625,0.40625
598736,-0.65625,-0.515625,0.25,0.515625,0.40625
598800,-0.65625,-0.515625,0.25,0.515625,0.40625
598808,-0.65625,-0.515625,0.25,0.515625,0.40625
606800,-0.65625,-0.515625,0.25,0.515625,0.40625
606792,-0.65625,-0.515625,0.25,0.515625,0.40625
606856,-0.65625,-0.515625,0.25,0.515625,0.40625
606680,-0.65625,-0.515625,0.25,0.515625,0.40625
606736,-0.65625,-0.515625,0.25,0.515625,0.40625
606488,-0.65625,-0.515625,0.25,0.515625,0.40625
614472,-0.65625,-0.515625,0.25,0.515625,0.40625
614536,-0.65625,-0.515625,0.25,0.515625,0.40625
737616,-0.65625,-0.515625,0.25,0.515625,0.40625
737680,-0.65625,-0.515625,0.25,0.515625,0.40625
737744,-0.65625,-0.515625,0.25,0.515625,0.40625
737752,-0.65625,-0.515625,0.25,0.515625,0.40625
598600,-0.65625,-0.515625,0.25,0.515625,0.40625
598664,-0.65625,-0.515625,0.25,0.515625,0.40625
598728,-0.65625,-0.515625,0.25,0.515625,0.40625
598792,-0.65625,-0.515625,0.25,0.515625,0.40625
606616,-0.65625,-0.515625,0.25,0.515625,0.40625
606600,-0.65625,-0.515625,0.25,0.515625,0.40625
606672,-0.65625,-0.515625,0.25,0.515625,0.40625
606728,-0.65625,-0.515625,0.25,0.515625,0.40625
737672,-0.65625,-0.515625,0.25,0.515625,0.40625
737808,-0.65625,-0.515625,0.25,0.515625,0.40625
737800,-0.65625,-0.515625,0.25,0.515625,0.40625
598352,-0.65625,-0.515625,0.25,0.515625,0.40625
598552,-0.65625,-0.515625,0.25,0.515625,0.40625
606544,-0.65625,-0.515625,0.25,0.515625,0.40625
606536,-0.65625,-0.515625,0.25,0.515625,0.40625
606664,-0.65625,-0.515625,0.25,0.515625,0.40625
737360,-0.65625,-0.515625,0.25,0.515625,0.40625
737416,-0.65625,-0.515625,0.25,0.515625,0.40625
737736,-0.65625,-0.515625,0.25,0.515625,0.40625
598360,-0.65625,-0.515625,0.25,0.515625,0.40625
598424,-0.65625,-0.515625,0.25,0.515625,0.40625
598488,-0.65625,-0.515625,0.25,0.515625,0.40625
598544,-0.65625,-0.515625,0.25,0.515625,0.40625
606608,-0.65625,-0.515625,0.25,0.515625,0.40625
606408,-0.65625,-0.515625,0.25,0.515625,0.40625
606480,-0.65625,-0.515625,0.25,0.515625,0.40625
737352,-0.65625,-0.515625,0.25,0.515625,0.40625
606472,-0.65625,-0.515625,0.25,0.515625,0.40625
737480,-0.65625,-0.515625,0.25,0.515625,0.40625
737552,-0.65625,-0.515625,0.25,0.515625,0.40625
737544,-0.65625,-0.515625,0.25,0.515625,0.40625
598104,-0.65625,-0.515625,0.25,0.515625,0.40625
598344,-0.65625,-0.515625,0.25,0.515625,0.40625
598416,-0.65625,-0.515625,0.25,0.515625,0.40625
598480,-0.65625,-0.515625,0.25,0.515625,0.40625
598536,-0.65625,-0.515625,0.25,0.515625,0.40625
598296,-0.65625,-0.515625,0.25,0.515625,0.40625
