rowinRoot,hashedId,CMSSWID,CMSSWID,dbID,side,ix,iy,side,eta,eta_ring,sc,iSC,EE,FED,TCC,TTinTCC,CCU,token_ring,strip,VFE,Xtal in CCU,Xtal in VFE,Quadrant,chElectroniq,BarCode1,BarCode2,RusOrChin,stripid,,
66921,6452,872424787,872424787,2010074083,-1,74,83,-1,-1.72065,-20,43,18,EE-09,603,22,9,26,8,2,1,3,4,1,628,33201,9961,R,180816,,
66922,6526,872424788,872424788,2010074084,-1,74,84,-1,-1.70122,-20,43,19,EE-09,603,22,10,26,8,2,3,12,3,1,637,33201,9948,R,180880,,
66923,6600,872424789,872424789,2010074085,-1,74,85,-1,-1.68198,-20,43,20,EE-09,603,22,10,26,8,2,3,10,1,1,635,33201,9967,R,180880,,
66924,6672,872424790,872424790,2010074086,-1,74,86,-1,-1.66457,-20,44,16,EE-09,603,22,10,22,7,1,3,12,3,1,537,33201,10081,R,180872,,
66925,6742,872424791,872424791,2010074087,-1,74,87,-1,-1.64578,-19,44,17,EE-09,603,22,6,22,7,2,1,4,5,1,529,33201,10094,R,180624,,
66926,6807,872424792,872424792,2010074088,-1,74,88,-1,-1.62721,-19,44,18,EE-09,603,22,6,22,7,3,2,8,4,1,533,33201,10086,R,180632,,
66927,6867,872424793,872424793,2010074089,-1,74,89,-1,-1.60885,-19,44,19,EE-09,603,22,6,22,7,3,2,6,2,1,531,33201,10105,R,180632,,
66928,6927,872424794,872424794,2010074090,-1,74,90,-1,-1.5907,-19,44,20,EE-09,603,22,6,22,7,3,2,5,1,1,530,33201,10103,R,180632,,
66929,6987,872424795,872424795,2010074091,-1,74,91,-1,-1.5748,-19,45,16,EE-09,603,22,7,19,7,1,3,12,3,1,462,33106,4179,C,180680,,
66930,7047,872424796,872424796,2010074092,-1,74,92,-1,-1.55715,-19,45,17,EE-09,603,22,7,19,7,1,3,10,1,1,460,33106,4189,C,180680,,
66931,7102,872424797,872424797,2010074093,-1,74,93,-1,-1.53971,-18,45,18,EE-09,603,22,3,19,7,2,2,8,4,1,458,33106,4170,C,180432,,
66932,7152,872424798,872424798,2010074094,-1,74,94,-1,-1.52248,-18,45,19,EE-09,603,22,3,19,7,2,2,6,2,1,456,33106,4187,C,180432,,
66933,7202,872424799,872424799,2010074095,-1,74,95,-1,-1.50547,-18,45,20,EE-09,603,22,3,19,7,2,2,5,1,1,455,33106,4168,C,180432,,
66934,169,872424838,872424838,2010075006,-1,75,6,-1,-1.48729,-18,282,25,EE-06,609,34,2,31,8,3,1,0,1,4,750,33106,3816,C,278680,,
66935,219,872424839,872424839,2010075007,-1,75,7,-1,-1.50386,-18,282,20,EE-06,609,34,2,31,8,3,1,1,2,4,751,33106,3815,C,278680,,
66936,269,872424840,872424840,2010075008,-1,75,8,-1,-1.52063,-18,282,15,EE-06,609,34,2,31,8,3,1,2,3,4,752,33106,3814,C,278680,,
66937,324,872424841,872424841,2010075009,-1,75,9,-1,-1.5376,-18,282,10,EE-06,609,34,2,31,8,3,1,3,4,4,753,33106,3813,C,278680,,
66938,384,872424842,872424842,2010075010,-1,75,10,-1,-1.55477,-18,282,5,EE-06,609,34,2,31,8,3,1,4,5,4,754,33106,3811,C,278680,,
66939,444,872424843,872424843,2010075011,-1,75,11,-1,-1.56997,-19,281,25,EE-06,609,34,7,30,8,2,1,1,2,4,726,33201,9000,R,278992,,
66940,504,872424844,872424844,2010075012,-1,75,12,-1,-1.58759,-19,281,20,EE-06,609,34,7,30,8,2,1,2,3,4,727,33201,8998,R,278992,,
66941,564,872424845,872424845,2010075013,-1,75,13,-1,-1.60541,-19,281,15,EE-06,609,34,7,30,8,2,1,3,4,4,728,33201,8997,R,278992,,
66942,629,872424846,872424846,2010075014,-1,75,14,-1,-1.62342,-19,281,10,EE-06,609,34,7,30,8,2,1,4,5,4,729,33201,8996,R,278992,,
66943,699,872424847,872424847,2010075015,-1,75,15,-1,-1.64162,-20,281,5,EE-06,609,34,11,30,8,2,3,14,5,4,739,33201,8995,R,279248,,
66944,771,872424848,872424848,2010075016,-1,75,16,-1,-1.65823,-20,280,25,EE-06,609,34,12,24,8,1,1,0,1,4,575,33201,8854,R,279304,,
66945,845,872424849,872424849,2010075017,-1,75,17,-1,-1.67684,-20,280,20,EE-06,609,34,12,24,8,1,1,1,2,4,576,33201,8857,R,279304,,
66946,919,872424850,872424850,2010075018,-1,75,18,-1,-1.69562,-20,280,15,EE-06,609,34,12,24,8,1,1,3,4,4,578,33201,8853,R,279304,,
66947,993,872424851,872424851,2010075019,-1,75,19,-1,-1.71457,-20,280,10,EE-06,609,34,12,24,8,1,1,4,5,4,579,33201,8855,R,279304,,
66948,1067,872424852,872424852,2010075020,-1,75,20,-1,-1.73368,-21,280,5,EE-06,609,34,16,24,8,2,2,9,5,4,584,33201,8856,R,279568,,
66949,1146,872424853,872424853,2010075021,-1,75,21,-1,-1.75153,-21,279,25,EE-06,609,34,16,17,7,1,3,13,4,4,413,33201,8700,R,279560,,
66950,1230,872424854,872424854,2010075022,-1,75,22,-1,-1.77093,-21,279,20,EE-06,609,35,13,17,7,1,1,1,2,4,401,33201,8712,R,287560,,
66951,1314,872424855,872424855,2010075023,-1,75,23,-1,-1.79044,-21,279,15,EE-06,609,35,13,17,7,1,1,3,4,4,403,33201,8711,R,287560,,
66952,1398,872424856,872424856,2010075024,-1,75,24,-1,-1.81005,-21,279,10,EE-06,609,35,13,17,7,1,1,4,5,4,404,33201,8708,R,287560,,
66953,1482,872424857,872424857,2010075025,-1,75,25,-1,-1.82972,-22,279,5,EE-06,609,17,1,17,7,1,2,9,5,4,409,33201,8707,R,139336,,
66954,1569,872424858,872424858,2010075026,-1,75,26,-1,-1.84844,-22,278,25,EE-06,609,17,1,10,7,2,2,7,3,4,232,33201,8498,R,139344,,
66955,1659,872424859,872424859,2010075027,-1,75,27,-1,-1.86817,-22,278,20,EE-06,609,17,2,10,7,2,1,0,1,4,225,33201,8502,R,139408,,
66956,1749,872424860,872424860,2010075028,-1,75,28,-1,-1.88788,-22,278,15,EE-06,609,17,2,10,7,2,1,2,3,4,227,33201,8501,R,139408,,
66957,1839,872424861,872424861,2010075029,-1,75,29,-1,-1.90754,-22,278,10,EE-06,609,17,2,10,7,2,1,4,5,4,229,33201,8500,R,139408,,
66958,1929,872424862,872424862,2010075030,-1,75,30,-1,-1.92711,-23,278,5,EE-06,609,17,6,10,7,1,3,14,5,4,239,33201,8499,R,139656,,
66959,2019,872424863,872424863,2010075031,-1,75,31,-1,-1.94589,-23,277,25,EE-06,609,17,7,6,5,2,1,1,2,4,126,33201,8302,R,139728,,
66960,2109,872424864,872424864,2010075032,-1,75,32,-1,-1.96507,-23,277,20,EE-06,609,17,7,6,5,2,1,3,4,4,128,33201,8301,R,139728,,
66961,2199,872424865,872424865,2010075033,-1,75,33,-1,-1.984,-23,277,15,EE-06,609,17,7,6,5,2,1,4,5,4,129,33201,8305,R,139728,,
66962,2289,872424866,872424866,2010075034,-1,75,34,-1,-2.00262,-24,277,10,EE-06,609,17,12,6,5,2,2,7,3,4,132,33201,8304,R,140048,,
66963,2379,872424867,872424867,2010075035,-1,75,35,-1,-2.02086,-24,277,5,EE-06,609,17,12,6,5,2,2,9,5,4,134,33201,8303,R,140048,,
66964,2471,872424868,872424868,2010075036,-1,75,36,-1,-2.0383,-24,276,25,EE-07,601,17,12,25,8,1,3,13,4,4,613,33201,8170,R,140040,,
66965,2565,872424869,872424869,2010075037,-1,75,37,-1,-2.05545,-24,276,20,EE-07,601,18,9,25,8,1,1,1,2,4,601,33201,8171,R,148040,,
66966,2659,872424870,872424870,2010075038,-1,75,38,-1,-2.07199,-24,276,15,EE-07,601,18,9,25,8,1,1,4,5,4,604,33201,8172,R,148040,,
66967,2753,872424871,872424871,2010075039,-1,75,39,-1,-2.08783,-24,276,10,EE-07,601,18,10,25,8,2,2,6,2,4,606,33201,8173,R,148112,,
66968,2837,872424872,872424872,2010075040,-1,75,40,-1,-2.10288,-24,276,5,EE-07,601,18,10,25,8,2,2,9,5,4,609,33201,8174,R,148112,,
66969,2920,872424873,872424873,2010075041,-1,75,41,-1,-2.11687,-25,275,25,EE-07,601,18,14,19,7,1,2,7,3,4,457,33201,8016,R,148360,,
66970,3004,872424874,872424874,2010075042,-1,75,42,-1,-2.1299,-25,275,20,EE-07,601,18,15,19,7,1,1,0,1,4,450,33201,8023,R,148424,,
66971,3086,872424875,872424875,2010075043,-1,75,43,-1,-2.14185,-25,275,15,EE-07,601,18,15,19,7,1,1,2,3,4,452,33201,8024,R,148424,,
66972,3166,872424876,872424876,2010075044,-1,75,44,-1,-2.15264,-25,275,10,EE-07,601,18,15,19,7,1,1,4,5,4,454,33201,8026,R,148424,,
66973,3246,872424877,872424877,2010075045,-1,75,45,-1,-2.16219,-25,275,5,EE-07,601,18,16,19,7,2,4,19,5,4,469,33201,8027,R,148496,,
66974,3324,872424878,872424878,2010075046,-1,75,46,-1,-2.17029,-25,274,25,EE-07,601,18,16,12,7,1,3,13,4,4,288,33201,7998,R,148488,,
66975,3402,872424879,872424879,2010075047,-1,75,47,-1,-2.17689,-25,274,20,EE-07,601,1,13,12,7,1,1,1,2,4,276,33201,8004,R,9032,,
66976,3480,872424880,872424880,2010075048,-1,75,48,-1,-2.18203,-25,274,15,EE-07,601,1,13,12,7,1,1,4,5,4,279,33201,8003,R,9032,,
66977,3558,872424881,872424881,2010075049,-1,75,49,-1,-2.18567,-25,274,10,EE-07,601,1,14,12,7,1,2,6,2,4,281,33201,8001,R,9096,,
66978,3636,872424882,872424882,2010075050,-1,75,50,-1,-2.18776,-25,274,5,EE-07,601,1,14,12,7,1,2,9,5,4,284,33201,7999,R,9096,,
66979,3714,872424883,872424883,2010075051,-1,75,51,-1,-2.18824,-25,37,21,EE-07,601,1,15,4,5,1,1,2,3,1,77,33201,9290,R,9160,,
66980,3792,872424884,872424884,2010075052,-1,75,52,-1,-2.18706,-25,37,22,EE-07,601,1,15,4,5,1,1,0,1,1,75,33201,9274,R,9160,,
66981,3870,872424885,872424885,2010075053,-1,75,53,-1,-2.18432,-25,37,23,EE-07,601,1,16,4,5,1,2,7,3,1,82,33201,9266,R,9224,,
66982,3948,872424886,872424886,2010075054,-1,75,54,-1,-2.18005,-25,37,24,EE-07,601,1,16,4,5,1,2,5,1,1,80,33201,9276,R,9224,,
66983,4026,872424887,872424887,2010075055,-1,75,55,-1,-2.17429,-25,37,25,EE-07,601,2,13,4,5,2,3,10,1,1,85,33201,9283,R,17232,,
66984,4106,872424888,872424888,2010075056,-1,75,56,-1,-2.16705,-25,38,21,EE-08,602,2,13,28,8,1,4,15,1,1,690,33201,6837,R,17224,,
66985,4186,872424889,872424889,2010075057,-1,75,57,-1,-2.15826,-25,38,22,EE-08,602,2,14,28,8,1,1,3,4,1,678,33201,6828,R,17288,,
66986,4268,872424890,872424890,2010075058,-1,75,58,-1,-2.14818,-25,38,23,EE-08,602,2,14,28,8,1,1,1,2,1,676,33201,6827,R,17288,,
66987,4352,872424891,872424891,2010075059,-1,75,59,-1,-2.13688,-25,38,24,EE-08,602,2,14,28,8,1,1,0,1,1,675,33201,6814,R,17288,,
66988,4438,872424892,872424892,2010075060,-1,75,60,-1,-2.12447,-25,38,25,EE-08,602,2,15,28,8,1,2,5,1,1,680,33201,6818,R,17352,,
66989,4525,872424893,872424893,2010075061,-1,75,61,-1,-2.11106,-24,39,21,EE-08,602,2,11,20,6,2,1,2,3,1,477,33201,7019,R,17104,,
66990,4619,872424894,872424894,2010075062,-1,75,62,-1,-2.0965,-24,39,22,EE-08,602,2,11,20,6,2,1,0,1,1,475,33201,7021,R,17104,,
66991,4713,872424895,872424895,2010075063,-1,75,63,-1,-2.0811,-24,39,23,EE-08,602,2,12,20,6,1,2,7,3,1,482,33201,7003,R,17160,,
66992,4807,872424896,872424896,2010075064,-1,75,64,-1,-2.06495,-24,39,24,EE-08,602,2,12,20,6,1,2,5,1,1,480,33201,7007,R,17160,,
66993,4901,872424897,872424897,2010075065,-1,75,65,-1,-2.04814,-24,39,25,EE-08,602,3,9,20,6,2,3,10,1,1,485,33201,7000,R,25168,,
66994,4993,872424898,872424898,2010075066,-1,75,66,-1,-2.031,-24,40,21,EE-08,602,3,9,13,6,1,2,8,4,1,308,33201,9408,R,25160,,
66995,5083,872424899,872424899,2010075067,-1,75,67,-1,-2.013,-24,40,22,EE-08,602,3,9,13,6,1,2,6,2,1,306,33201,9413,R,25160,,
66996,5173,872424900,872424900,2010075068,-1,75,68,-1,-1.99458,-23,40,23,EE-08,602,3,6,13,6,2,1,4,5,1,304,33201,9403,R,24976,,
66997,5263,872424901,872424901,2010075069,-1,75,69,-1,-1.97582,-23,40,24,EE-08,602,3,6,13,6,2,1,2,3,1,302,33201,9394,R,24976,,
66998,5353,872424902,872424902,2010075070,-1,75,70,-1,-1.95677,-23,40,25,EE-08,602,3,6,13,6,2,1,0,1,1,300,33201,9393,R,24976,,
66999,5443,872424903,872424903,2010075071,-1,75,71,-1,-1.93806,-23,41,21,EE-08,602,3,7,7,6,1,2,7,3,1,157,33201,9603,R,25032,,
67000,5533,872424904,872424904,2010075072,-1,75,72,-1,-1.91856,-23,41,22,EE-08,602,3,7,7,6,1,2,5,1,1,155,33201,9591,R,25032,,
67001,5623,872424905,872424905,2010075073,-1,75,73,-1,-1.89894,-22,41,23,EE-08,602,3,3,7,6,2,1,3,4,1,153,33201,9604,R,24784,,
67002,5713,872424906,872424906,2010075074,-1,75,74,-1,-1.87925,-22,41,24,EE-08,602,3,3,7,6,2,1,1,2,1,151,33201,9584,R,24784,,
67003,5803,872424907,872424907,2010075075,-1,75,75,-1,-1.85951,-22,41,25,EE-08,602,3,3,7,6,2,1,0,1,1,150,33201,9590,R,24784,,
67004,5890,872424908,872424908,2010075076,-1,75,76,-1,-1.84073,-22,42,21,EE-09,603,3,4,29,8,1,2,6,2,1,706,33201,9787,R,24840,,
67005,5974,872424909,872424909,2010075077,-1,75,77,-1,-1.82101,-21,42,22,EE-09,603,21,16,29,8,2,1,4,5,1,704,33201,9793,R,173072,,
67006,6058,872424910,872424910,2010075078,-1,75,78,-1,-1.80135,-21,42,23,EE-09,603,21,16,29,8,2,1,2,3,1,702,33201,9798,R,173072,,
67007,6142,872424911,872424911,2010075079,-1,75,79,-1,-1.78177,-21,42,24,EE-09,603,21,16,29,8,2,1,0,1,1,700,33201,9780,R,173072,,
67008,6226,872424912,872424912,2010075080,-1,75,80,-1,-1.7623,-21,42,25,EE-09,603,22,13,29,8,2,3,10,1,1,710,33201,9777,R,181072,,
67009,6305,872424913,872424913,2010075081,-1,75,81,-1,-1.7443,-21,43,21,EE-09,603,22,13,26,8,1,2,7,3,1,632,33201,9946,R,181064,,
67010,6379,872424914,872424914,2010075082,-1,75,82,-1,-1.7251,-20,43,22,EE-09,603,22,9,26,8,2,1,4,5,1,629,33201,9954,R,180816,,
67011,6453,872424915,872424915,2010075083,-1,75,83,-1,-1.70604,-20,43,23,EE-09,603,22,9,26,8,2,1,2,3,1,627,33201,9960,R,180816,,
67012,6527,872424916,872424916,2010075084,-1,75,84,-1,-1.68715,-20,43,24,EE-09,603,22,9,26,8,2,1,1,2,1,626,33201,9947,R,180816,,
67013,6601,872424917,872424917,2010075085,-1,75,85,-1,-1.66843,-20,43,25,EE-09,603,22,9,26,8,2,1,0,1,1,625,33201,9965,R,180816,,
67014,6673,872424918,872424918,2010075086,-1,75,86,-1,-1.65165,-20,44,21,EE-09,603,22,10,22,7,1,3,11,2,1,536,33201,10080,R,180872,,
67015,6743,872424919,872424919,2010075087,-1,75,87,-1,-1.63332,-19,44,22,EE-09,603,22,6,22,7,2,1,3,4,1,528,33201,10095,R,180624,,
67016,6808,872424920,872424920,2010075088,-1,75,88,-1,-1.61519,-19,44,23,EE-09,603,22,6,22,7,2,1,2,3,1,527,33201,10085,R,180624,,
67017,6868,872424921,872424921,2010075089,-1,75,89,-1,-1.59725,-19,44,24,EE-09,603,22,6,22,7,2,1,1,2,1,526,33201,10107,R,180624,,
67018,6928,872424922,872424922,2010075090,-1,75,90,-1,-1.57951,-19,44,25,EE-09,603,22,6,22,7,2,1,0,1,1,525,33201,10098,R,180624,,
67019,6988,872424923,872424923,2010075091,-1,75,91,-1,-1.56411,-18,45,21,EE-09,603,22,3,19,7,1,1,4,5,1,454,33106,4177,C,180424,,
67020,7048,872424924,872424924,2010075092,-1,75,92,-1,-1.54682,-18,45,22,EE-09,603,22,3,19,7,1,1,3,4,1,453,33106,4188,C,180424,,
67021,7103,872424925,872424925,2010075093,-1,75,93,-1,-1.52972,-18,45,23,EE-09,603,22,3,19,7,1,1,2,3,1,452,33106,4169,C,180424,,
67022,7153,872424926,872424926,2010075094,-1,75,94,-1,-1.51283,-18,45,24,EE-09,603,22,3,19,7,1,1,1,2,1,451,33106,4183,C,180424,,
67023,7203,872424927,872424927,2010075095,-1,75,95,-1,-1.49613,-18,45,25,EE-09,603,22,3,19,7,1,1,0,1,1,450,33106,4164,C,180424,,
67024,325,872424969,872424969,2010076009,-1,76,9,-1,-1.53164,-18,291,6,EE-06,609,34,3,21,8,1,5,20,1,4,520,33106,3779,C,278728,,
67025,385,872424970,872424970,2010076010,-1,76,10,-1,-1.54829,-18,291,1,EE-06,609,34,3,21,8,1,5,23,4,4,523,33106,3775,C,278728,,
67026,445,872424971,872424971,2010076011,-1,76,11,-1,-1.56335,-19,290,21,EE-06,609,34,7,27,8,3,5,20,1,4,670,33106,3773,C,279000,,
67027,505,872424972,872424972,2010076012,-1,76,12,-1,-1.58041,-19,290,16,EE-06,609,34,7,27,8,3,5,22,3,4,672,33106,3776,C,279000,,
67028,565,872424973,872424973,2010076013,-1,76,13,-1,-1.59765,-19,290,11,EE-06,609,34,7,27,8,3,5,24,5,4,674,33106,3812,C,279000,,
67029,630,872424974,872424974,2010076014,-1,76,14,-1,-1.61505,-19,290,6,EE-06,609,34,8,27,8,1,4,16,2,4,666,33106,3796,C,279048,,
67030,700,872424975,872424975,2010076015,-1,76,15,-1,-1.63261,-19,290,1,EE-06,609,34,8,27,8,1,4,18,4,4,668,33106,3795,C,279048,,
67031,772,872424976,872424976,2010076016,-1,76,16,-1,-1.64894,-20,289,21,EE-06,609,34,12,25,6,2,5,20,1,4,620,33201,8839,R,279312,,
67032,846,872424977,872424977,2010076017,-1,76,17,-1,-1.66686,-20,289,16,EE-06,609,34,12,25,6,2,5,21,2,4,621,33201,8840,R,279312,,
67033,920,872424978,872424978,2010076018,-1,76,18,-1,-1.68493,-20,289,11,EE-06,609,34,12,25,6,2,5,23,4,4,623,33201,8841,R,279312,,
67034,994,872424979,872424979,2010076019,-1,76,19,-1,-1.70312,-20,289,6,EE-06,609,35,9,25,6,1,4,15,1,4,615,33201,8842,R,287304,,
67035,1068,872424980,872424980,2010076020,-1,76,20,-1,-1.72144,-20,289,1,EE-06,609,35,9,25,6,1,4,17,3,4,617,33201,8843,R,287304,,
67036,1147,872424981,872424981,2010076021,-1,76,21,-1,-1.73886,-21,288,21,EE-06,609,35,13,18,7,2,5,20,1,4,445,33201,8691,R,287568,,
67037,1231,872424982,872424982,2010076022,-1,76,22,-1,-1.75741,-21,288,16,EE-06,609,35,13,18,7,2,5,21,2,4,446,33201,8690,R,287568,,
67038,1315,872424983,872424983,2010076023,-1,76,23,-1,-1.77603,-21,288,11,EE-06,609,35,13,18,7,2,5,22,3,4,447,33201,8692,R,287568,,
67039,1399,872424984,872424984,2010076024,-1,76,24,-1,-1.79471,-21,288,6,EE-06,609,35,13,18,7,2,5,23,4,4,448,33201,8688,R,287568,,
67040,1483,872424985,872424985,2010076025,-1,76,25,-1,-1.81342,-21,288,1,EE-06,609,35,13,18,7,2,5,24,5,4,449,33201,8689,R,287568,,
67041,1570,872424986,872424986,2010076026,-1,76,26,-1,-1.83151,-22,287,21,EE-06,609,17,2,11,6,1,5,20,1,4,270,33201,8491,R,139400,,
67042,1660,872424987,872424987,2010076027,-1,76,27,-1,-1.85021,-22,287,16,EE-06,609,17,2,11,6,1,5,21,2,4,271,33201,8490,R,139400,,
67043,1750,872424988,872424988,2010076028,-1,76,28,-1,-1.86886,-22,287,11,EE-06,609,17,2,11,6,1,5,23,4,4,273,33201,8489,R,139400,,
67044,1840,872424989,872424989,2010076029,-1,76,29,-1,-1.88741,-22,287,6,EE-06,609,17,2,11,6,1,5,24,5,4,274,33201,8488,R,139400,,
67045,1930,872424990,872424990,2010076030,-1,76,30,-1,-1.90582,-22,287,1,EE-06,609,17,3,11,6,2,4,17,3,4,267,33201,8484,R,139472,,
67046,2020,872424991,872424991,2010076031,-1,76,31,-1,-1.92378,-23,286,21,EE-06,609,17,7,7,5,1,5,20,1,4,170,33201,8276,R,139720,,
67047,2110,872424992,872424992,2010076032,-1,76,32,-1,-1.94177,-23,286,16,EE-06,609,17,7,7,5,1,5,22,3,4,172,33201,8272,R,139720,,
67048,2200,872424993,872424993,2010076033,-1,76,33,-1,-1.95948,-23,286,11,EE-06,609,17,7,7,5,1,5,24,5,4,174,33201,8273,R,139720,,
67049,2290,872424994,872424994,2010076034,-1,76,34,-1,-1.97685,-23,286,6,EE-06,609,17,8,7,5,1,4,15,1,4,165,33201,8274,R,139784,,
67050,2380,872424995,872424995,2010076035,-1,76,35,-1,-1.99383,-23,286,1,EE-06,609,17,8,7,5,1,4,17,3,4,167,33201,8275,R,139784,,
67051,2472,872424996,872424996,2010076036,-1,76,36,-1,-2.0103,-23,285,21,EE-07,601,18,5,26,8,2,4,15,1,4,640,33201,8154,R,147792,,
67052,2566,872424997,872424997,2010076037,-1,76,37,-1,-2.0262,-23,285,16,EE-07,601,18,5,26,8,2,4,17,3,4,642,33201,8149,R,147792,,
67053,2660,872424998,872424998,2010076038,-1,76,38,-1,-2.04149,-24,285,11,EE-07,601,18,10,26,8,1,5,20,1,4,645,33201,8150,R,148104,,
67054,2754,872424999,872424999,2010076039,-1,76,39,-1,-2.05609,-24,285,6,EE-07,601,18,10,26,8,1,5,21,2,4,646,33201,8153,R,148104,,
67055,2838,872425000,872425000,2010076040,-1,76,40,-1,-2.06993,-24,285,1,EE-07,601,18,10,26,8,1,5,23,4,4,648,33201,8155,R,148104,,
67056,2921,872425001,872425001,2010076041,-1,76,41,-1,-2.083,-24,284,21,EE-07,601,18,11,20,7,2,5,20,1,4,495,33201,6692,R,148176,,
67057,3005,872425002,872425002,2010076042,-1,76,42,-1,-2.09493,-24,284,16,EE-07,601,18,11,20,7,2,5,21,2,4,496,33201,6693,R,148176,,
67058,3087,872425003,872425003,2010076043,-1,76,43,-1,-2.10586,-24,284,11,EE-07,601,18,11,20,7,2,5,22,3,4,497,33201,6694,R,148176,,
67059,3167,872425004,872425004,2010076044,-1,76,44,-1,-2.11571,-24,284,6,EE-07,601,18,11,20,7,2,5,24,5,4,499,33201,6695,R,148176,,
67060,3247,872425005,872425005,2010076045,-1,76,45,-1,-2.12439,-24,284,1,EE-07,601,18,12,20,7,1,4,17,3,4,492,33201,6696,R,148232,,
67061,3325,872425006,872425006,2010076046,-1,76,46,-1,-2.1319,-24,283,21,EE-07,601,1,9,13,7,2,5,20,1,4,320,33201,6596,R,8784,,
67062,3403,872425007,872425007,2010076047,-1,76,47,-1,-2.13791,-24,283,16,EE-07,601,1,9,13,7,2,5,21,2,4,321,33201,6595,R,8784,,
67063,3481,872425008,872425008,2010076048,-1,76,48,-1,-2.14258,-24,283,11,EE-07,601,1,9,13,7,2,5,22,3,4,322,33201,6597,R,8784,,
67064,3559,872425009,872425009,2010076049,-1,76,49,-1,-2.14587,-24,283,6,EE-07,601,1,9,13,7,2,5,24,5,4,324,33201,6598,R,8784,,
67065,3637,872425010,872425010,2010076050,-1,76,50,-1,-2.14776,-24,283,1,EE-07,601,1,10,13,7,1,4,17,3,4,317,33201,6599,R,8840,,
67066,3715,872425011,872425011,2010076051,-1,76,51,-1,-2.14821,-24,46,1,EE-07,601,1,11,5,5,1,4,19,5,1,119,33201,9253,R,8904,,
67067,3793,872425012,872425012,2010076052,-1,76,52,-1,-2.14714,-24,46,2,EE-07,601,1,12,5,5,2,5,24,5,1,124,33201,9263,R,8976,,
67068,3871,872425013,872425013,2010076053,-1,76,53,-1,-2.14465,-24,46,3,EE-07,601,1,12,5,5,2,5,23,4,1,123,33201,9239,R,8976,,
67069,3949,872425014,872425014,2010076054,-1,76,54,-1,-2.14077,-24,46,4,EE-07,601,1,12,5,5,2,5,22,3,1,122,33201,9248,R,8976,,
67070,4027,872425015,872425015,2010076055,-1,76,55,-1,-2.13554,-24,46,5,EE-07,601,1,12,5,5,2,5,21,2,1,121,33201,9254,R,8976,,
67071,4107,872425016,872425016,2010076056,-1,76,56,-1,-2.12882,-24,47,1,EE-08,602,2,9,29,8,1,4,19,5,1,719,33201,9315,R,16968,,
67072,4187,872425017,872425017,2010076057,-1,76,57,-1,-2.12083,-24,47,2,EE-08,602,2,10,29,8,2,5,24,5,1,724,33201,6776,R,17040,,
67073,4269,872425018,872425018,2010076058,-1,76,58,-1,-2.11165,-24,47,3,EE-08,602,2,10,29,8,2,5,23,4,1,723,33201,6797,R,17040,,
67074,4353,872425019,872425019,2010076059,-1,76,59,-1,-2.10134,-24,47,4,EE-08,602,2,10,29,8,2,5,22,3,1,722,33201,6782,R,17040,,
67075,4439,872425020,872425020,2010076060,-1,76,60,-1,-2.08997,-24,47,5,EE-08,602,2,10,29,8,2,5,21,2,1,721,33201,6784,R,17040,,
67076,4526,872425021,872425021,2010076061,-1,76,61,-1,-2.07746,-24,48,1,EE-08,602,2,11,21,6,1,5,24,5,1,524,33201,6992,R,17096,,
67077,4620,872425022,872425022,2010076062,-1,76,62,-1,-2.0641,-24,48,2,EE-08,602,2,11,21,6,1,5,22,3,1,522,33201,6970,R,17096,,
67078,4714,872425023,872425023,2010076063,-1,76,63,-1,-2.04992,-24,48,3,EE-08,602,2,11,21,6,1,5,20,1,1,520,33201,6987,R,17096,,
67079,4808,872425024,872425024,2010076064,-1,76,64,-1,-2.03502,-23,48,4,EE-08,602,2,8,21,6,2,4,18,4,1,518,33201,6986,R,16912,,
67080,4902,872425025,872425025,2010076065,-1,76,65,-1,-2.01945,-23,48,5,EE-08,602,2,8,21,6,2,4,16,2,1,516,33201,6977,R,16912,,
67081,4994,872425026,872425026,2010076066,-1,76,66,-1,-2.00327,-23,49,1,EE-08,602,3,5,14,6,1,4,19,5,1,344,33201,9367,R,24904,,
67082,5084,872425027,872425027,2010076067,-1,76,67,-1,-1.98655,-23,49,2,EE-08,602,3,5,14,6,1,4,16,2,1,341,33201,9365,R,24904,,
67083,5174,872425028,872425028,2010076068,-1,76,68,-1,-1.96939,-23,49,3,EE-08,602,3,6,14,6,1,5,24,5,1,349,33201,9384,R,24968,,
67084,5264,872425029,872425029,2010076069,-1,76,69,-1,-1.95187,-23,49,4,EE-08,602,3,6,14,6,1,5,23,4,1,348,33201,9374,R,24968,,
67085,5354,872425030,872425030,2010076070,-1,76,70,-1,-1.93402,-23,49,5,EE-08,602,3,6,14,6,1,5,21,2,1,346,33201,9405,R,24968,,
67086,5444,872425031,872425031,2010076071,-1,76,71,-1,-1.91615,-22,50,1,EE-08,602,3,2,8,6,2,4,19,5,1,194,33201,9553,R,24720,,
67087,5534,872425032,872425032,2010076072,-1,76,72,-1,-1.89782,-22,50,2,EE-08,602,3,3,8,6,1,5,24,5,1,199,33201,9558,R,24776,,
67088,5624,872425033,872425033,2010076073,-1,76,73,-1,-1.87933,-22,50,3,EE-08,602,3,3,8,6,1,5,23,4,1,198,33201,9563,R,24776,,
67089,5714,872425034,872425034,2010076074,-1,76,74,-1,-1.86073,-22,50,4,EE-08,602,3,3,8,6,1,5,22,3,1,197,33201,9574,R,24776,,
