ID	SM/iz	TT/SC	Strip	XTAL	iphi/ix	ieta/iy	eta	eta_ring	A	t0	alpha	beta	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10
0_0_34_5	0	34	5	3	188	-45	-0.781964	-9	0.241137	124.274	1.15497	40.9243	0	0	-0.549016	-0.549016	0.260779	0.479733	0.35752	0	0	0
0_0_35_1	0	35	1	3	193	-41	-0.713461	-9	0.243146	125.951	1.15478	40.5957	0	0	-0.549327	-0.549327	0.227734	0.49146	0.37946	0	0	0
0_0_35_2	0	35	2	3	193	-42	-0.730623	-9	0.24197	124.89	1.16812	40.6392	0	0	-0.549138	-0.549138	0.250395	0.483157	0.364723	0	0	0
0_0_35_3	0	35	3	3	193	-43	-0.747765	-9	0.242318	124.748	1.17884	40.4146	0	0	-0.549206	-0.549206	0.252981	0.482635	0.362795	0	0	0
0_0_35_4	0	35	4	3	193	-44	-0.764888	-9	0.241672	124.783	1.17892	40.5435	0	0	-0.548972	-0.548972	0.25333	0.481704	0.362909	0	0	0
0_0_35_5	0	35	5	3	193	-45	-0.781993	-9	0.242389	124.167	1.1644	40.5132	0	0	-0.54946	-0.54946	0.261433	0.481042	0.356445	0	0	0
0_0_36_1	0	36	1	3	198	-41	-0.713327	-9	0.243845	125.307	1.16459	40.2376	0	0	-0.549905	-0.549905	0.238946	0.489534	0.371331	0	0	0
0_0_36_2	0	36	2	3	198	-42	-0.730487	-9	0.241753	125.136	1.1668	40.6327	0	0	-0.549178	-0.549178	0.245756	0.484727	0.367872	0	0	0
0_0_36_3	0	36	3	3	198	-43	-0.747627	-9	0.242852	124.92	1.19946	39.7876	0	0	-0.54968	-0.54968	0.24884	0.485506	0.365013	0	0	0
0_0_36_4	0	36	4	3	198	-44	-0.764747	-9	0.24159	124.488	1.16299	40.6666	0	0	-0.549239	-0.549239	0.256588	0.481737	0.360152	0	0	0
0_0_36_5	0	36	5	3	198	-45	-0.781851	-9	0.242452	123.798	1.14952	40.6504	0	0	-0.549662	-0.549662	0.26628	0.480381	0.352663	0	0	0
0_0_37_1	0	37	1	3	183	-50	-0.873153	-11	0.243069	126.121	1.19893	39.9695	0	0	-0.549077	-0.549077	0.228112	0.490211	0.379832	0	0	0
0_0_37_2	0	37	2	3	183	-49	-0.856013	-10	0.242595	124.244	1.15313	40.6522	0	0	-0.549568	-0.549568	0.258973	0.482224	0.357939	0	0	0
0_0_37_3	0	37	3	3	183	-48	-0.838854	-10	0.242566	125.065	1.16987	40.4413	0	0	-0.549438	-0.549438	0.246019	0.485553	0.367305	0	0	0
0_0_37_4	0	37	4	3	183	-47	-0.821676	-10	0.242868	123.782	1.15924	40.5355	0	0	-0.549566	-0.549566	0.267436	0.479667	0.352028	0	0	0
0_0_37_5	0	37	5	3	183	-46	-0.804475	-10	0.242679	123.871	1.14648	40.8056	0	0	-0.549561	-0.549561	0.26573	0.480048	0.353343	0	0	0
0_0_38_1	0	38	1	3	188	-50	-0.872876	-11	0.244004	125.75	1.14038	40.5503	0	0	-0.549824	-0.549824	0.227816	0.493461	0.378371	0	0	0
0_0_38_2	0	38	2	3	188	-49	-0.855739	-10	0.243062	124.67	1.15779	40.3872	0	0	-0.549913	-0.549913	0.250428	0.485958	0.36344	0	0	0
0_0_38_3	0	38	3	3	188	-48	-0.838584	-10	0.242661	125.367	1.15431	40.665	0	0	-0.54947	-0.54947	0.23933	0.487869	0.371741	0	0	0
0_0_38_4	0	38	4	3	188	-47	-0.821409	-10	0.242706	124.54	1.13987	40.836	0	0	-0.549727	-0.549727	0.253197	0.484354	0.361903	0	0	0
0_0_38_5	0	38	5	3	188	-46	-0.804212	-10	0.243276	124.041	1.16583	40.2171	0	0	-0.549954	-0.549954	0.261861	0.482625	0.355423	0	0	0
0_0_39_1	0	39	1	3	193	-50	-0.872907	-11	0.242348	126.33	1.19666	40.066	0	0	-0.54888	-0.54888	0.224298	0.490944	0.382518	0	0	0
0_0_39_2	0	39	2	3	193	-49	-0.855769	-10	0.242004	125.301	1.20808	40.0016	0	0	-0.548945	-0.548945	0.244972	0.484228	0.368689	0	0	0
0_0_39_3	0	39	3	3	193	-48	-0.838614	-10	0.243112	125.015	1.16701	40.3575	0	0	-0.549689	-0.549689	0.245544	0.486634	0.3672	0	0	0
0_0_39_4	0	39	4	3	193	-47	-0.821439	-10	0.242748	123.46	1.13736	40.9049	0	0	-0.549605	-0.549605	0.272015	0.478446	0.34875	0	0	0
0_0_39_5	0	39	5	3	193	-46	-0.804241	-10	0.24314	123.561	1.14276	40.5872	0	0	-0.549912	-0.549912	0.268685	0.480657	0.350482	0	0	0
0_0_40_1	0	40	1	3	198	-50	-0.872754	-11	0.243676	125.579	1.18699	39.8647	0	0	-0.549802	-0.549802	0.235129	0.490383	0.374092	0	0	0
0_0_40_2	0	40	2	3	198	-49	-0.855618	-10	0.242197	124.778	1.19294	40.1662	0	0	-0.549118	-0.549118	0.252708	0.482575	0.362953	0	0	0
0_0_40_3	0	40	3	3	198	-48	-0.838465	-10	0.242587	124.568	1.15296	40.7471	0	0	-0.549476	-0.549476	0.253912	0.483316	0.361725	0	0	0
0_0_40_4	0	40	4	3	198	-47	-0.821291	-10	0.242296	124.078	1.17007	40.5266	0	0	-0.549218	-0.549218	0.263744	0.479608	0.355083	0	0	0
0_0_40_5	0	40	5	3	198	-46	-0.804096	-10	0.243105	123.609	1.15379	40.4733	0	0	-0.549863	-0.549863	0.268758	0.480374	0.350596	0	0	0
0_0_42_1	0	42	1	3	188	-55	-0.958493	-12	0.243524	126.323	1.16393	40.4493	0	0	-0.549065	-0.549065	0.220758	0.493221	0.38415	0	0	0
0_0_42_2	0	42	2	3	188	-54	-0.941409	-11	0.243074	125.356	1.16779	40.4318	0	0	-0.549465	-0.549465	0.240301	0.487492	0.371137	0	0	0
0_0_42_3	0	42	3	3	188	-53	-0.924307	-11	0.244148	125.094	1.15564	40.4114	0	0	-0.549852	-0.549852	0.24242	0.488341	0.368945	0	0	0
0_0_42_4	0	42	4	3	188	-52	-0.907184	-11	0.243162	124.129	1.15203	40.6395	0	0	-0.549647	-0.549647	0.260618	0.481988	0.356689	0	0	0
0_0_42_5	0	42	5	3	188	-51	-0.890039	-11	0.243887	123.684	1.10569	41.2405	0	0	-0.550088	-0.550088	0.265068	0.482155	0.352954	0	0	0
0_0_43_1	0	43	1	3	193	-55	-0.958526	-12	0.242682	126.091	1.16777	40.5866	0	0	-0.548958	-0.548958	0.227793	0.489982	0.380141	0	0	0
0_0_43_2	0	43	2	3	193	-54	-0.941441	-11	0.242241	125.102	1.18484	40.2301	0	0	-0.549306	-0.549306	0.246261	0.485085	0.367265	0	0	0
0_0_43_3	0	43	3	3	193	-53	-0.924339	-11	0.242726	125.007	1.18882	40.104	0	0	-0.549393	-0.549393	0.247722	0.484946	0.366118	0	0	0
0_0_43_4	0	43	4	3	193	-52	-0.907216	-11	0.241755	123.448	1.14624	41.0079	0	0	-0.549049	-0.549049	0.273549	0.476341	0.348208	0	0	0
0_0_43_5	0	43	5	3	193	-51	-0.890071	-11	0.242603	123.392	1.14484	40.9528	0	0	-0.549148	-0.549148	0.274234	0.476477	0.347584	0	0	0
0_0_44_1	0	44	1	3	198	-55	-0.958363	-12	0.24345	125.297	1.14259	40.771	0	0	-0.549546	-0.549546	0.238839	0.488609	0.371645	0	0	0
0_0_44_2	0	44	2	3	198	-54	-0.941281	-11	0.242205	125.512	1.19055	40.1268	0	0	-0.549232	-0.549232	0.239132	0.48708	0.372251	0	0	0
0_0_44_3	0	44	3	3	198	-53	-0.92418	-11	0.242226	125.359	1.14707	40.8758	0	0	-0.549285	-0.549285	0.239589	0.487286	0.371694	0	0	0
0_0_44_4	0	44	4	3	198	-52	-0.907059	-11	0.24296	123.729	1.1443	40.6906	0	0	-0.549835	-0.549835	0.267186	0.480541	0.351942	0	0	0
0_0_44_5	0	44	5	3	198	-51	-0.889915	-11	0.243139	123.848	1.13669	40.9188	0	0	-0.549544	-0.549544	0.26498	0.480433	0.353675	0	0	0
0_0_45_1	0	45	1	3	183	-56	-0.975916	-12	0.244091	126.07	1.13182	40.7878	0	0	-0.549671	-0.549671	0.22231	0.494632	0.382401	0	0	0
0_0_45_2	0	45	2	3	183	-57	-0.99307	-12	0.243164	124.661	1.14179	40.8251	0	0	-0.549696	-0.549696	0.251297	0.484802	0.363293	0	0	0
0_0_45_3	0	45	3	3	183	-58	-1.0102	-12	0.242862	125.334	1.17184	40.4156	0	0	-0.549331	-0.549331	0.241154	0.486824	0.370683	0	0	0
0_0_45_4	0	45	4	3	183	-59	-1.02731	-12	0.241578	125.066	1.17484	40.58	0	0	-0.548964	-0.548964	0.247759	0.483498	0.366671	0	0	0
0_0_45_5	0	45	5	3	183	-60	-1.0444	-12.8	0.242849	124.513	1.16183	40.5683	0	0	-0.549498	-0.549498	0.255443	0.48287	0.360683	0	0	0
0_0_46_1	0	46	1	3	188	-56	-0.975619	-12	0.244517	125.759	1.13267	40.7308	0	0	-0.549856	-0.549856	0.227809	0.493387	0.378516	0	0	0
0_0_46_2	0	46	2	3	188	-57	-0.992771	-12	0.243078	124.769	1.13233	40.9577	0	0	-0.549756	-0.549756	0.248559	0.485896	0.365057	0	0	0
0_0_46_3	0	46	3	3	188	-58	-1.0099	-12	0.24377	125.271	1.16423	40.275	0	0	-0.549801	-0.549801	0.23977	0.488994	0.370837	0	0	0
0_0_46_4	0	46	4	3	188	-59	-1.027	-12	0.242354	124.097	1.13685	41.0186	0	0	-0.549427	-0.549427	0.26142	0.481029	0.356405	0	0	0
0_0_46_5	0	46	5	3	188	-60	-1.04409	-12.4	0.242236	124.793	1.15005	40.8284	0	0	-0.549414	-0.549414	0.250402	0.484094	0.364332	0	0	0
0_0_47_1	0	47	1	3	193	-56	-0.975653	-12	0.244084	125.642	1.13929	40.7677	0	0	-0.549675	-0.549675	0.232126	0.491066	0.376158	0	0	0
0_0_47_2	0	47	2	3	193	-57	-0.992804	-12	0.24291	124.695	1.16086	40.5472	0	0	-0.549572	-0.549572	0.25196	0.484158	0.363026	0	0	0
0_0_47_3	0	47	3	3	193	-58	-1.00993	-12	0.242629	125.674	1.15496	40.7591	0	0	-0.549219	-0.549219	0.234668	0.488506	0.375264	0	0	0
0_0_47_4	0	47	4	3	193	-59	-1.02704	-12	0.242372	124.333	1.15563	40.6997	0	0	-0.549425	-0.549425	0.258361	0.481822	0.358667	0	0	0
0_0_47_5	0	47	5	3	193	-60	-1.04412	-12.6	0.242759	124.003	1.13565	40.9358	0	0	-0.549681	-0.549681	0.262689	0.48133	0.355344	0	0	0
0_0_48_1	0	48	1	3	198	-56	-0.975489	-12	0.244134	124.966	1.12472	40.9943	0	0	-0.549917	-0.549917	0.243541	0.488136	0.368157	0	0	0
0_0_48_2	0	48	2	3	198	-57	-0.992639	-12	0.242842	124.542	1.14636	40.7665	0	0	-0.549592	-0.549592	0.253479	0.483942	0.361763	0	0	0
0_0_48_3	0	48	3	3	198	-58	-1.00977	-12	0.242883	125.117	1.14912	40.6417	0	0	-0.549729	-0.549729	0.242997	0.487541	0.36892	0	0	0
0_0_48_4	0	48	4	3	198	-59	-1.02687	-12	0.242575	124.077	1.162	40.5874	0	0	-0.549404	-0.549404	0.263163	0.480332	0.355314	0	0	0
0_0_48_5	0	48	5	3	198	-60	-1.04395	-12.4	0.242922	124.1	1.16018	40.4829	0	0	-0.549662	-0.549662	0.261733	0.48165	0.355941	0	0	0
0_0_49_1	0	49	1	3	183	-61	-1.06154	-13	0.244125	125.546	1.13236	40.8403	0	0	-0.549734	-0.549734	0.233021	0.491104	0.375341	0	0	0
0_0_49_2	0	49	2	3	183	-62	-1.07871	-13	0.242986	124.667	1.14183	40.8237	0	0	-0.549602	-0.549602	0.250738	0.484904	0.363563	0	0	0
0_0_49_3	0	49	3	3	183	-63	-1.09586	-13	0.242888	125.871	1.16739	40.4218	0	0	-0.549277	-0.549277	0.230145	0.490462	0.377948	0	0	0
0_0_49_4	0	49	4	3	183	-64	-1.11298	-13	0.243573	124.551	1.15691	40.4763	0	0	-0.549747	-0.549747	0.252699	0.484797	0.361998	0	0	0
0_0_49_5	0	49	5	3	183	-65	-1.13009	-13	0.243142	125.063	1.16146	40.4837	0	0	-0.549522	-0.549522	0.244476	0.486555	0.368012	0	0	0
0_0_50_1	0	50	1	3	188	-61	-1.06123	-13	0.243887	125.75	1.16926	40.1943	0	0	-0.549643	-0.549643	0.230984	0.491426	0.376876	0	0	0
0_0_50_2	0	50	2	3	188	-62	-1.0784	-13	0.243213	124.722	1.15355	40.6202	0	0	-0.549638	-0.549638	0.250421	0.484991	0.363864	0	0	0
0_0_50_4	0	50	4	3	188	-64	-1.11267	-13	0.243409	123.794	1.12924	40.8951	0	0	-0.549925	-0.549925	0.264833	0.481634	0.353384	0	0	0
0_0_50_5	0	50	5	3	188	-65	-1.12977	-13	0.243021	124.676	1.15603	40.5994	0	0	-0.549565	-0.549565	0.25165	0.484369	0.36311	0	0	0
0_0_51_1	0	51	1	3	193	-61	-1.06126	-13	0.244795	125.909	1.13839	40.5169	0	0	-0.549943	-0.549943	0.22442	0.494914	0.380552	0	0	0
0_0_51_2	0	51	2	3	193	-62	-1.07843	-13	0.242917	125.384	1.18424	40.1333	0	0	-0.549448	-0.549448	0.24025	0.487516	0.371131	0	0	0
0_0_51_3	0	51	3	3	193	-63	-1.09558	-13	0.242926	125.795	1.15776	40.5154	0	0	-0.54948	-0.54948	0.230782	0.49082	0.377359	0	0	0
0_0_51_4	0	51	4	3	193	-64	-1.1127	-13	0.241904	124.748	1.15559	40.8252	0	0	-0.549222	-0.549222	0.251999	0.48299	0.363455	0	0	0
0_0_51_5	0	51	5	3	193	-65	-1.1298	-13	0.242695	125.195	1.17048	40.4199	0	0	-0.549411	-0.549411	0.243628	0.486251	0.368943	0	0	0
0_0_52_1	0	52	1	3	198	-61	-1.06109	-13	0.243952	126.01	1.14992	40.5594	0	0	-0.549515	-0.549515	0.225313	0.492976	0.380741	0	0	0
0_0_52_2	0	52	2	3	198	-62	-1.07826	-13	0.24168	125.619	1.18673	40.4469	0	0	-0.548763	-0.548763	0.239003	0.485498	0.373024	0	0	0
0_0_52_3	0	52	3	3	198	-63	-1.0954	-13	0.242511	125.851	1.17765	40.4179	0	0	-0.549012	-0.549012	0.232681	0.488538	0.376805	0	0	0
0_0_52_4	0	52	4	3	198	-64	-1.11253	-13	0.242276	125.179	1.17018	40.4836	0	0	-0.549291	-0.549291	0.244292	0.48567	0.36862	0	0	0
0_0_52_5	0	52	5	3	198	-65	-1.12963	-13	0.242415	124.486	1.14583	40.9448	0	0	-0.549327	-0.549327	0.255955	0.482142	0.360556	0	0	0
0_0_53_1	0	53	1	3	183	-70	-1.22095	-15	0.243785	126.03	1.14399	40.7335	0	0	-0.54934	-0.54934	0.225076	0.492571	0.381032	0	0	0
0_0_53_2	0	53	2	3	183	-69	-1.20387	-14	0.242758	124.017	1.12502	41.2249	0	0	-0.549541	-0.549541	0.262345	0.480977	0.35576	0	0	0
0_0_53_3	0	53	3	3	183	-68	-1.18676	-14	0.243396	124.893	1.13797	40.8306	0	0	-0.549783	-0.549783	0.24645	0.486641	0.366476	0	0	0
0_0_53_4	0	53	4	3	183	-67	-1.16963	-14	0.243863	124.022	1.13871	40.6786	0	0	-0.550076	-0.550076	0.261086	0.483153	0.355913	0	0	0
0_0_53_5	0	53	5	3	183	-66	-1.15247	-14	0.243273	124.154	1.12943	40.9518	0	0	-0.549842	-0.549842	0.258745	0.483191	0.357749	0	0	0
0_0_54_1	0	54	1	3	188	-70	-1.22062	-15	0.243524	125.701	1.12879	41.1371	0	0	-0.549219	-0.549219	0.231128	0.490132	0.377179	0	0	0
0_0_54_2	0	54	2	3	188	-69	-1.20354	-14	0.244376	123.309	1.09512	41.3684	0	0	-0.55001	-0.55001	0.270099	0.480734	0.349187	0	0	0
0_0_54_3	0	54	3	3	188	-68	-1.18643	-14	0.243306	125.556	1.12931	41.0601	0	0	-0.549425	-0.549425	0.233866	0.489797	0.375188	0	0	0
0_0_54_4	0	54	4	3	188	-67	-1.16931	-14	0.24444	124.724	1.12733	40.6394	0	0	-0.55055	-0.55055	0.246105	0.489367	0.365628	0	0	0
0_0_54_5	0	54	5	3	188	-66	-1.15215	-14	0.244793	122.8	1.0674	41.8557	0	0	-0.550205	-0.550205	0.27739	0.479043	0.343977	0	0	0
0_0_55_1	0	55	1	3	193	-70	-1.22066	-15	0.243489	125.865	1.14495	40.7364	0	0	-0.549472	-0.549472	0.2284	0.491729	0.378815	0	0	0
0_0_55_2	0	55	2	3	193	-69	-1.20358	-14	0.242612	124.49	1.15508	40.6373	0	0	-0.549519	-0.549519	0.254777	0.48331	0.360951	0	0	0
0_0_55_3	0	55	3	3	193	-68	-1.18647	-14	0.244514	124.127	1.10994	41.1537	0	0	-0.55018	-0.55018	0.257112	0.484808	0.358439	0	0	0
0_0_55_4	0	55	4	3	193	-67	-1.16934	-14	0.242698	124.607	1.14682	40.8379	0	0	-0.549534	-0.549534	0.253109	0.483667	0.362291	0	0	0
0_0_55_5	0	55	5	3	193	-66	-1.15219	-14	0.243567	123.45	1.08615	41.6691	0	0	-0.549965	-0.549965	0.268327	0.480811	0.350791	0	0	0
0_0_56_1	0	56	1	3	198	-70	-1.22048	-15	0.244396	125.312	1.11517	41.1481	0	0	-0.549635	-0.549635	0.235489	0.490394	0.373389	0	0	0
0_0_56_2	0	56	2	3	198	-69	-1.20339	-14	0.242752	124.792	1.13272	41.1419	0	0	-0.549309	-0.549309	0.249239	0.484364	0.365014	0	0	0
0_0_56_3	0	56	3	3	198	-68	-1.18629	-14	0.243724	124.758	1.14151	40.8254	0	0	-0.549641	-0.549641	0.248825	0.485573	0.364884	0	0	0
0_0_56_4	0	56	4	3	198	-67	-1.16916	-14	0.243448	124.058	1.10908	41.3625	0	0	-0.54989	-0.54989	0.260194	0.482687	0.3569	0	0	0
0_0_56_5	0	56	5	3	198	-66	-1.15201	-14	0.243544	124.164	1.10563	41.2963	0	0	-0.550139	-0.550139	0.257254	0.48442	0.358605	0	0	0
0_0_57_1	0	57	1	3	183	-75	-1.30655	-16	0.244836	126.294	1.11837	40.9101	0	0	-0.549599	-0.549599	0.215401	0.497336	0.386461	0	0	0
0_0_57_2	0	57	2	3	183	-74	-1.28947	-15	0.242897	125.8	1.16729	40.4609	0	0	-0.549247	-0.549247	0.231904	0.489699	0.37689	0	0	0
0_0_57_3	0	57	3	3	183	-73	-1.27237	-15	0.244211	125.043	1.13032	40.8328	0	0	-0.549968	-0.549968	0.241947	0.488886	0.369104	0	0	0
0_0_57_4	0	57	4	3	183	-72	-1.25524	-15	0.242291	125.139	1.14397	40.9487	0	0	-0.549352	-0.549352	0.243646	0.486088	0.36897	0	0	0
0_0_57_5	0	57	5	3	183	-71	-1.23808	-15	0.243831	124.348	1.1162	41.0718	0	0	-0.550122	-0.550122	0.254221	0.485386	0.360638	0	0	0
0_0_58_1	0	58	1	3	188	-75	-1.30621	-16	0.244309	126.963	1.14842	40.4899	0	0	-0.54875	-0.54875	0.204473	0.498896	0.394131	0	0	0
0_0_58_2	0	58	2	3	188	-74	-1.28913	-15	0.24282	125.013	1.14678	40.8898	0	0	-0.54929	-0.54929	0.245997	0.48523	0.367354	0	0	0
0_0_58_3	0	58	3	3	188	-73	-1.27203	-15	0.243574	124.767	1.11819	41.1346	0	0	-0.54973	-0.54973	0.246681	0.486787	0.365993	0	0	0
0_0_58_4	0	58	4	3	188	-72	-1.25491	-15	0.242684	125.052	1.13386	41.0649	0	0	-0.54935	-0.54935	0.243907	0.486254	0.368539	0	0	0
0_0_58_5	0	58	5	3	188	-71	-1.23775	-15	0.243019	124.315	1.10426	41.498	0	0	-0.549748	-0.549748	0.255487	0.483766	0.360245	0	0	0
0_0_59_1	0	59	1	3	193	-75	-1.30625	-16	0.244126	126.926	1.156	40.4643	0	0	-0.548861	-0.548861	0.207437	0.497553	0.392732	0	0	0
0_0_59_2	0	59	2	3	193	-74	-1.28917	-15	0.24318	124.717	1.15027	40.7215	0	0	-0.549615	-0.549615	0.250894	0.484649	0.363687	0	0	0
0_0_59_3	0	59	3	3	193	-73	-1.27207	-15	0.243752	125.2	1.15124	40.4844	0	0	-0.549911	-0.549911	0.240525	0.489013	0.370283	0	0	0
0_0_59_4	0	59	4	3	193	-72	-1.25494	-15	0.242549	125.422	1.17043	40.4616	0	0	-0.549308	-0.549308	0.239782	0.487127	0.371706	0	0	0
0_0_59_5	0	59	5	3	193	-71	-1.23779	-15	0.243251	123.528	1.09079	41.6483	0	0	-0.549867	-0.549867	0.2681	0.480448	0.351185	0	0	0
0_0_60_2	0	60	2	3	198	-74	-1.28898	-15	0.243024	124.849	1.14984	40.71	0	0	-0.549535	-0.549535	0.248032	0.485468	0.365569	0	0	0
0_0_60_3	0	60	3	3	198	-73	-1.27188	-15	0.243078	126.045	1.16402	40.4717	0	0	-0.54929	-0.54929	0.226906	0.491463	0.380211	0	0	0
0_0_60_4	0	60	4	3	198	-72	-1.25476	-15	0.242389	125.199	1.15449	40.7537	0	0	-0.549323	-0.549323	0.243159	0.486141	0.369346	0	0	0
0_0_60_5	0	60	5	3	198	-71	-1.23761	-15	0.242185	124.877	1.14541	40.9874	0	0	-0.549259	-0.549259	0.249129	0.484019	0.365371	0	0	0
0_0_61_1	0	61	1	3	183	-76	-1.32374	-16	0.245602	125.428	1.10903	40.818	0	0	-0.550543	-0.550543	0.230022	0.495096	0.375968	0	0	0
0_0_61_2	0	61	2	3	183	-77	-1.3409	-16	0.242283	125.209	1.1522	40.8689	0	0	-0.549182	-0.549182	0.243491	0.485551	0.369323	0	0	0
0_0_61_3	0	61	3	3	183	-78	-1.35804	-16	0.242485	125.764	1.16386	40.6739	0	0	-0.549059	-0.549059	0.233913	0.48822	0.375986	0	0	0
0_0_61_4	0	61	4	3	183	-79	-1.37514	-16	0.241859	124.968	1.16428	40.7067	0	0	-0.549113	-0.549113	0.248671	0.483681	0.365875	0	0	0
0_0_61_5	0	61	5	3	183	-80	-1.39222	-16.6	0.242716	124.547	1.13459	41.054	0	0	-0.549447	-0.549447	0.253505	0.483415	0.361973	0	0	0
0_0_62_1	0	62	1	3	188	-76	-1.3234	-16	0.245247	125.586	1.12934	40.5757	0	0	-0.550316	-0.550316	0.229493	0.494296	0.376842	0	0	0
0_0_62_2	0	62	2	3	188	-77	-1.34056	-16	0.24206	125.587	1.15963	40.8231	0	0	-0.549018	-0.549018	0.23785	0.486664	0.373521	0	0	0
0_0_62_3	0	62	3	3	188	-78	-1.35769	-16	0.243238	125.337	1.15434	40.6031	0	0	-0.549544	-0.549544	0.239322	0.488212	0.371555	0	0	0
0_0_62_4	0	62	4	3	188	-79	-1.37479	-16	0.242691	124.574	1.15396	40.682	0	0	-0.549518	-0.549518	0.253921	0.483437	0.361677	0	0	0
0_0_62_5	0	62	5	3	188	-80	-1.39187	-16.4	0.243306	124.762	1.14897	40.6035	0	0	-0.54973	-0.54973	0.248736	0.485963	0.364763	0	0	0
0_0_63_1	0	63	1	3	193	-76	-1.32343	-16	0.243986	125.093	1.10479	41.4261	0	0	-0.549808	-0.549808	0.240543	0.488766	0.370308	0	0	0
0_0_63_2	0	63	2	3	193	-77	-1.3406	-16	0.243268	123.97	1.12416	41.0328	0	0	-0.549729	-0.549729	0.261398	0.482233	0.355827	0	0	0
0_0_63_3	0	63	3	3	193	-78	-1.35773	-16	0.241857	124.866	1.14562	41.1063	0	0	-0.54895	-0.54895	0.24992	0.482881	0.3651	0	0	0
0_0_63_4	0	63	4	3	193	-79	-1.37483	-16	0.241847	124.991	1.1672	40.6526	0	0	-0.549054	-0.549054	0.24812	0.483781	0.366207	0	0	0
0_0_63_5	0	63	5	3	193	-80	-1.39191	-16.6	0.241457	125.282	1.17164	40.6222	0	0	-0.549041	-0.549041	0.243951	0.484776	0.369354	0	0	0
0_0_64_1	0	64	1	3	198	-76	-1.32325	-16	0.245413	125.058	1.10089	41.1065	0	0	-0.550454	-0.550454	0.237966	0.491955	0.370987	0	0	0
0_0_64_3	0	64	3	3	198	-78	-1.35754	-16	0.243479	125.454	1.14498	40.7145	0	0	-0.549633	-0.549633	0.236301	0.489507	0.373459	0	0	0
0_0_64_4	0	64	4	3	198	-79	-1.37464	-16	0.237232	132.891	1.38717	40.4811	0	0	-0.546193	-0.544615	0.171691	0.478663	0.440455	0	0	0
0_0_64_5	0	64	5	3	198	-80	-1.39172	-16.4	0.243069	124.484	1.12176	41.1504	0	0	-0.549771	-0.549771	0.252967	0.484635	0.361939	0	0	0
0_0_65_1	0	65	1	3	183	-81	-1.40936	-17	0.243452	125.152	1.12116	41.1103	0	0	-0.549726	-0.549726	0.240347	0.488629	0.370476	0	0	0
0_0_65_2	0	65	2	3	183	-82	-1.42654	-17	0.241213	124.991	1.15356	40.9444	0	0	-0.549081	-0.549081	0.24828	0.483607	0.366274	0	0	0
0_0_65_3	0	65	3	3	183	-83	-1.44369	-17	0.243051	125.386	1.14064	40.8354	0	0	-0.549623	-0.549623	0.237803	0.488886	0.372556	0	0	0
0_0_65_4	0	65	4	3	183	-84	-1.46081	-17	0.243309	124.157	1.11895	41.0766	0	0	-0.550064	-0.550064	0.258157	0.483917	0.358055	0	0	0
0_0_65_5	0	65	5	3	183	-85	-1.4779	-17	0.243882	123.428	1.08933	41.5746	0	0	-0.550145	-0.550145	0.269369	0.480841	0.35008	0	0	0
0_0_66_1	0	66	1	3	188	-81	-1.40901	-17	0.243793	126.223	1.137	40.832	0	0	-0.549298	-0.549298	0.220715	0.494019	0.383862	0	0	0
0_0_66_2	0	66	2	3	188	-82	-1.42619	-17	0.241835	125.637	1.1608	40.8157	0	0	-0.548896	-0.548896	0.23668	0.486829	0.374282	0	0	0
0_0_66_4	0	66	4	3	188	-84	-1.46046	-17	0.244242	124.171	1.07381	41.7283	0	0	-0.550383	-0.550383	0.25394	0.486522	0.360304	0	0	0
0_0_68_1	0	68	1	3	198	-81	-1.40886	-17	0.243971	125.881	1.10567	41.3011	0	0	-0.549743	-0.549743	0.224871	0.493957	0.380657	0	0	0
0_0_68_2	0	68	2	3	198	-82	-1.42603	-17	0.242906	124.304	1.12615	41.1703	0	0	-0.549483	-0.549483	0.256831	0.482655	0.359481	0	0	0
0_0_68_3	0	68	3	3	198	-83	-1.44318	-17	0.243962	124.823	1.11645	41.039	0	0	-0.550044	-0.550044	0.244972	0.488264	0.366853	0	0	0
0_0_68_4	0	68	4	3	198	-84	-1.4603	-17	0.244058	124.212	1.09326	41.4636	0	0	-0.550274	-0.550274	0.255299	0.485485	0.359764	0	0	0
0_0_68_5	0	68	5	3	198	-85	-1.47739	-17	0.24424	124.134	1.08848	41.4917	0	0	-0.550339	-0.550339	0.255956	0.485623	0.3591	0	0	0
0_1_1_1	1	1	1	3	78	5	0.085632	1	0.24405	125.733	1.16281	40.2754	0	0	-0.549699	-0.549699	0.230547	0.491861	0.37699	0	0	0
0_1_1_2	1	1	2	3	78	4	0.0670735	1	0.242871	124.701	1.20357	39.8286	0	0	-0.549508	-0.549508	0.253485	0.48353	0.362002	0	0	0
0_1_1_3	1	1	3	3	78	3	0.0484941	1	0.242969	125.074	1.199	39.9702	0	0	-0.549335	-0.549335	0.247293	0.484819	0.366559	0	0	0
0_1_1_4	1	1	4	3	78	2	0.0298989	1	0.242205	124.43	1.17601	40.5038	0	0	-0.549057	-0.549057	0.258507	0.480621	0.358987	0	0	0
0_1_1_5	1	1	5	3	78	1	0.0112931	1	0.242527	123.37	1.16811	40.6277	0	0	-0.548896	-0.548896	0.275233	0.47557	0.346989	0	0	0
