ID	SM/iz	TT/SC	Strip	XTAL	iphi/ix	ieta/iy	eta	eta_ring	A	t0	alpha	beta	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10
0_1_63_2	1	63	2	3	68	77	1.34243	16	0.242352	124.658	1.14834	40.9125	0	0	-0.549328	-0.549328	0.253132	0.482956	0.362568	0	0	0
0_1_63_3	1	63	3	3	68	78	1.35958	16	0.243247	124.544	1.16417	40.409	0	0	-0.549682	-0.549682	0.254208	0.483908	0.361248	0	0	0
0_1_63_4	1	63	4	3	68	79	1.3767	16	0.242763	124.623	1.16068	40.5774	0	0	-0.549456	-0.549456	0.253175	0.483536	0.362201	0	0	0
0_1_63_5	1	63	5	3	68	80	1.39379	17	0.243529	123.606	1.14347	40.5747	0	0	-0.55005	-0.55005	0.268476	0.480921	0.350704	0	0	0
0_1_64_1	1	64	1	3	63	76	1.32505	16	0.243752	125.171	1.14465	40.7653	0	0	-0.549644	-0.549644	0.24204	0.487585	0.369663	0	0	0
0_1_64_2	1	64	2	3	63	77	1.34223	16	0.243532	124.838	1.16437	40.3642	0	0	-0.54973	-0.54973	0.248572	0.485842	0.365046	0	0	0
0_1_64_3	1	64	3	3	63	78	1.35938	16	0.242516	125.153	1.16938	40.5894	0	0	-0.549164	-0.549164	0.245486	0.484791	0.368051	0	0	0
0_1_64_4	1	64	4	3	63	79	1.3765	16	0.242353	124.345	1.16933	40.5089	0	0	-0.549319	-0.549319	0.259126	0.481224	0.358288	0	0	0
0_1_64_5	1	64	5	3	63	80	1.39359	17	0.242282	124.332	1.15959	40.6819	0	0	-0.54933	-0.54933	0.258984	0.481287	0.358388	0	0	0
0_1_65_1	1	65	1	3	78	81	1.41122	17	0.244609	124.731	1.1436	40.5276	0	0	-0.550177	-0.550177	0.248188	0.487425	0.364741	0	0	0
0_1_65_2	1	65	2	3	78	82	1.42842	17	0.242817	124.215	1.17083	40.3538	0	0	-0.549561	-0.549561	0.260647	0.481579	0.356896	0	0	0
0_1_65_3	1	65	3	3	78	83	1.44558	17	0.243955	124.75	1.15874	40.3685	0	0	-0.549938	-0.549938	0.249292	0.48629	0.364294	0	0	0
0_1_65_4	1	65	4	3	78	84	1.46272	17	0.244042	123.461	1.12397	40.797	0	0	-0.550274	-0.550274	0.269438	0.481399	0.349711	0	0	0
0_1_65_5	1	65	5	3	78	85	1.47983	18	0.243774	122.938	1.09863	41.2994	0	0	-0.550173	-0.550173	0.277666	0.478659	0.344022	0	0	0
0_1_66_1	1	66	1	3	73	81	1.4109	17	0.243625	125.718	1.14897	40.7922	0	0	-0.549223	-0.549223	0.232697	0.489439	0.37631	0	0	0
0_1_66_2	1	66	2	3	73	82	1.4281	17	0.243189	124.887	1.16843	40.354	0	0	-0.549633	-0.549633	0.248414	0.485511	0.365341	0	0	0
0_1_66_3	1	66	3	3	73	83	1.44526	17	0.244319	124.868	1.15716	40.3492	0	0	-0.549959	-0.549959	0.246549	0.487344	0.366026	0	0	0
0_1_66_4	1	66	4	3	73	84	1.4624	17	0.243505	124.466	1.12838	41.0117	0	0	-0.549822	-0.549822	0.253913	0.484412	0.361319	0	0	0
0_1_66_5	1	66	5	3	73	85	1.47951	18	0.243646	123.712	1.10662	41.2759	0	0	-0.550009	-0.550009	0.26527	0.481743	0.353006	0	0	0
0_1_67_1	1	67	1	3	68	81	1.41095	17	0.244411	125.774	1.14323	40.693	0	0	-0.549627	-0.549627	0.229816	0.491695	0.377743	0	0	0
0_1_67_2	1	67	2	3	68	82	1.42815	17	0.242049	125.232	1.15668	40.9268	0	0	-0.548966	-0.548966	0.244398	0.484444	0.36909	0	0	0
0_1_67_3	1	67	3	3	68	83	1.44531	17	0.24431	125.415	1.14634	40.5918	0	0	-0.549815	-0.549815	0.236348	0.490118	0.373164	0	0	0
0_1_67_4	1	67	4	3	68	84	1.46245	17	0.24389	125.048	1.12425	41.0455	0	0	-0.549841	-0.549841	0.24262	0.4881	0.368962	0	0	0
0_1_67_5	1	67	5	3	68	85	1.47956	18	0.244993	123.864	1.10247	41.0958	0	0	-0.55058	-0.55058	0.260881	0.484837	0.355442	0	0	0
0_1_68_1	1	68	1	3	63	81	1.41075	17	0.244632	124.494	1.13788	40.5259	0	0	-0.550373	-0.550373	0.251459	0.487113	0.362174	0	0	0
0_1_68_2	1	68	2	3	63	82	1.42795	17	0.243285	123.725	1.15841	40.387	0	0	-0.549882	-0.549882	0.267443	0.480692	0.35163	0	0	0
0_1_68_3	1	68	3	3	63	83	1.44511	17	0.242581	124.62	1.14756	40.8834	0	0	-0.54941	-0.54941	0.253497	0.483116	0.362206	0	0	0
0_1_68_4	1	68	4	3	63	84	1.46224	17	0.242515	123.811	1.12642	41.161	0	0	-0.549525	-0.549525	0.265783	0.480007	0.353259	0	0	0
0_1_68_5	1	68	5	3	63	85	1.47935	18	0.24311	123.429	1.10345	41.4167	0	0	-0.549877	-0.549877	0.270634	0.479652	0.349468	0	0	0
0_2_1_1	2	1	1	3	123	-5	-0.0868172	-1	0.243121	125.261	1.1669	40.5484	0	0	-0.549301	-0.549301	0.242895	0.486064	0.369644	0	0	0
0_2_1_2	2	1	2	3	123	-4	-0.0682718	-1	0.242154	122.774	1.09804	42.0708	0	0	-0.548823	-0.548823	0.280417	0.474014	0.343215	0	0	0
0_2_1_3	2	1	3	3	123	-3	-0.0497052	-1	0.241731	125.838	1.19377	40.1659	0	0	-0.548557	-0.548557	0.232477	0.487973	0.376663	0	0	0
0_2_1_4	2	1	4	3	123	-2	-0.0311225	-1	0.242614	123.707	1.15764	40.5809	0	0	-0.549541	-0.549541	0.268854	0.479139	0.351089	0	0	0
0_2_1_5	2	1	5	3	123	-1	-0.0125286	-1	0.243084	123.146	1.16037	40.2691	0	0	-0.549927	-0.549927	0.27682	0.478271	0.344763	0	0	0
0_2_2_1	2	2	1	3	128	-5	-0.0867907	-1	0.242983	125.852	1.177	40.4453	0	0	-0.549066	-0.549066	0.233085	0.488408	0.376638	0	0	0
0_2_2_2	2	2	2	3	128	-4	-0.068251	-1	0.241127	124.108	1.18721	40.3555	0	0	-0.549004	-0.549004	0.264915	0.478479	0.354614	0	0	0
0_2_2_3	2	2	3	3	128	-3	-0.0496901	-1	0.242143	125.025	1.18313	40.451	0	0	-0.548972	-0.548972	0.249108	0.483006	0.36583	0	0	0
0_2_2_4	2	2	4	3	128	-2	-0.031113	-1	0.241679	124.001	1.18298	40.3361	0	0	-0.549145	-0.549145	0.265832	0.478757	0.353701	0	0	0
0_2_2_5	2	2	5	3	128	-1	-0.0125248	-1	0.241176	123.436	1.16197	40.8247	0	0	-0.548795	-0.548795	0.275031	0.475122	0.347437	0	0	0
0_2_3_1	2	3	1	3	133	-5	-0.0868011	-1	0.24243	124.69	1.16867	40.4406	0	0	-0.549487	-0.549487	0.252485	0.483763	0.362725	0	0	0
0_2_3_2	2	3	2	3	133	-4	-0.0682592	-1	0.241426	124.77	1.17641	40.4136	0	0	-0.54909	-0.54909	0.251132	0.483349	0.363698	0	0	0
0_2_3_3	2	3	3	3	133	-3	-0.049696	-1	0.241993	124.968	1.17022	40.3759	0	0	-0.549522	-0.549522	0.246455	0.486012	0.366576	0	0	0
0_2_3_4	2	3	4	3	133	-2	-0.0311167	-1	0.242065	123.488	1.16949	40.4512	0	0	-0.549305	-0.549305	0.273345	0.477181	0.348085	0	0	0
0_2_3_5	2	3	5	3	133	-1	-0.0125263	-1	0.241423	122.775	1.15828	40.6453	0	0	-0.549134	-0.549134	0.284622	0.473631	0.340015	0	0	0
0_2_4_1	2	4	1	3	138	-5	-0.0867871	-1	0.242552	125.428	1.18679	40.317	0	0	-0.54902	-0.54902	0.241454	0.485621	0.370965	0	0	0
0_2_4_2	2	4	2	3	138	-4	-0.0682482	-1	0.24099	123.923	1.16328	40.6573	0	0	-0.549057	-0.549057	0.265182	0.479146	0.353787	0	0	0
0_2_4_3	2	4	3	3	138	-3	-0.049688	-1	0.241837	123.763	1.17782	40.419	0	0	-0.549073	-0.549073	0.269471	0.477593	0.351083	0	0	0
0_2_4_4	2	4	4	3	138	-2	-0.0311117	-1	0.240889	123.215	1.17995	40.439	0	0	-0.549512	-0.548718	0.279142	0.474574	0.344515	0	0	0
0_2_4_5	2	4	5	3	138	-1	-0.0125243	-1	0.240999	122.835	1.15513	40.8206	0	0	-0.549987	-0.548593	0.2842	0.473465	0.340916	0	0	0
0_2_5_1	2	5	1	3	123	-10	-0.174346	-3	0.243858	124.923	1.11096	41.118	0	0	-0.550418	-0.550418	0.241783	0.490309	0.368743	0	0	0
0_2_5_2	2	5	2	3	123	-9	-0.15699	-2	0.242222	124.546	1.17272	40.5495	0	0	-0.549124	-0.549124	0.2564	0.481379	0.360468	0	0	0
0_2_5_3	2	5	3	3	123	-8	-0.139615	-2	0.242789	124.554	1.16393	40.5227	0	0	-0.549515	-0.549515	0.254868	0.483071	0.361091	0	0	0
0_2_5_4	2	5	4	3	123	-7	-0.122222	-2	0.241417	124.045	1.16538	40.7431	0	0	-0.549014	-0.549014	0.265284	0.478375	0.354368	0	0	0
0_2_5_5	2	5	5	3	123	-6	-0.104809	-2	0.242128	123.429	1.15822	40.6244	0	0	-0.549373	-0.549373	0.273863	0.477219	0.347665	0	0	0
0_2_6_1	2	6	1	3	128	-10	-0.174294	-3	0.242062	124.707	1.14199	40.8396	0	0	-0.549385	-0.549385	0.249165	0.48519	0.364415	0	0	0
0_2_6_2	2	6	2	3	128	-9	-0.156943	-2	0.240952	123.98	1.18891	40.3934	0	0	-0.548829	-0.548829	0.267525	0.477215	0.352919	0	0	0
0_2_6_3	2	6	3	3	128	-8	-0.139573	-2	0.242248	123.996	1.15184	40.4193	0	0	-0.549917	-0.549917	0.260457	0.483456	0.35592	0	0	0
0_2_6_4	2	6	4	3	128	-7	-0.122184	-2	0.240821	123.497	1.16265	40.9019	0	0	-0.548659	-0.548659	0.274756	0.474699	0.347863	0	0	0
0_2_6_5	2	6	5	3	128	-6	-0.104777	-2	0.241493	122.483	1.14539	40.8599	0	0	-0.549319	-0.548967	0.288695	0.472453	0.337138	0	0	0
0_2_7_1	2	7	1	3	133	-10	-0.174314	-3	0.24419	125.281	1.16605	40.2512	0	0	-0.54968	-0.54968	0.239423	0.488893	0.371044	0	0	0
0_2_7_2	2	7	2	3	133	-9	-0.156961	-2	0.241665	123.827	1.14869	40.8845	0	0	-0.549293	-0.549293	0.267263	0.478766	0.352558	0	0	0
0_2_7_3	2	7	3	3	133	-8	-0.139589	-2	0.243173	124.665	1.168	40.2452	0	0	-0.549809	-0.549809	0.251287	0.485347	0.362984	0	0	0
0_2_7_4	2	7	4	3	133	-7	-0.122199	-2	0.241931	124.321	1.17704	40.4772	0	0	-0.549088	-0.549088	0.260457	0.480102	0.357617	0	0	0
0_2_7_5	2	7	5	3	133	-6	-0.104789	-2	0.241494	123.638	1.17539	40.484	0	0	-0.549065	-0.549065	0.271861	0.4768	0.349468	0	0	0
0_2_8_1	2	8	1	3	138	-10	-0.174287	-3	0.24302	125.554	1.13135	40.9665	0	0	-0.549617	-0.549617	0.232494	0.4911	0.375638	0	0	0
0_2_8_2	2	8	2	3	138	-9	-0.156936	-2	0.242161	124.021	1.16327	40.6499	0	0	-0.549231	-0.549231	0.264655	0.479349	0.354457	0	0	0
0_2_8_3	2	8	3	3	138	-8	-0.139567	-2	0.242114	124.526	1.16572	40.5945	0	0	-0.549303	-0.549303	0.256068	0.48203	0.360507	0	0	0
0_2_8_4	2	8	4	3	138	-7	-0.122179	-2	0.241424	123.636	1.16144	40.6751	0	0	-0.549146	-0.549146	0.270875	0.477407	0.35001	0	0	0
0_2_8_5	2	8	5	3	138	-6	-0.104773	-2	0.242041	123.494	1.16237	40.512	0	0	-0.54946	-0.54946	0.272735	0.477805	0.34838	0	0	0
0_2_9_1	2	9	1	3	123	-15	-0.261281	-4	0.244033	124.471	1.14541	40.569	0	0	-0.54995	-0.54995	0.253121	0.485343	0.361436	0	0	0
0_2_9_2	2	9	2	3	123	-14	-0.243923	-3	0.243113	123.296	1.17177	40.0295	0	0	-0.550016	-0.550016	0.274502	0.479215	0.346315	0	0	0
0_2_9_3	2	9	3	3	123	-13	-0.226547	-3	0.242481	124.588	1.1644	40.5188	0	0	-0.549479	-0.549479	0.254252	0.483188	0.361518	0	0	0
0_2_9_4	2	9	4	3	123	-12	-0.209152	-3	0.24211	122.303	1.08704	41.6858	0	0	-0.54961	-0.54961	0.2876	0.47434	0.337279	0	0	0
0_2_9_5	2	9	5	3	123	-11	-0.191739	-3	0.241623	123.632	1.12458	41.1377	0	0	-0.549484	-0.549484	0.267108	0.480042	0.351817	0	0	0
0_2_10_1	2	10	1	3	128	-15	-0.261203	-4	0.243181	124.533	1.1529	40.4252	0	0	-0.549949	-0.549949	0.251943	0.485816	0.362138	0	0	0
0_2_10_2	2	10	2	3	128	-14	-0.24385	-3	0.240964	124.364	1.17438	40.5553	0	0	-0.549015	-0.549015	0.25957	0.480198	0.358261	0	0	0
0_2_10_3	2	10	3	3	128	-13	-0.226479	-3	0.242231	124.158	1.15631	40.6914	0	0	-0.5494	-0.5494	0.261531	0.480819	0.356451	0	0	0
0_2_10_4	2	10	4	3	128	-12	-0.209089	-3	0.242388	122.832	1.1397	40.7793	0	0	-0.549469	-0.549469	0.281692	0.475603	0.341642	0	0	0
0_2_10_5	2	10	5	3	128	-11	-0.191681	-3	0.241687	122.68	1.14393	40.6689	0	0	-0.55179	-0.548793	0.28411	0.476067	0.340406	0	0	0
0_2_11_1	2	11	1	3	133	-15	-0.261233	-4	0.242933	125.336	1.16	40.6458	0	0	-0.549362	-0.549362	0.241022	0.486846	0.370856	0	0	0
0_2_11_2	2	11	2	3	133	-14	-0.243879	-3	0.242258	123.654	1.16467	40.5885	0	0	-0.549229	-0.549229	0.270633	0.47769	0.350134	0	0	0
0_2_11_3	2	11	3	3	133	-13	-0.226506	-3	0.242177	124.251	1.16723	40.5625	0	0	-0.549287	-0.549287	0.260826	0.48061	0.357139	0	0	0
0_2_11_4	2	11	4	3	133	-12	-0.209114	-3	0.241725	123.249	1.14952	40.7569	0	0	-0.549323	-0.549323	0.276129	0.476552	0.345965	0	0	0
0_2_11_5	2	11	5	3	133	-11	-0.191704	-3	0.24249	122.775	1.14263	40.7694	0	0	-0.549457	-0.549457	0.283266	0.47501	0.340637	0	0	0
0_2_12_1	2	12	1	3	138	-15	-0.261192	-4	0.243152	124.791	1.15013	40.4885	0	0	-0.549976	-0.549976	0.247713	0.487005	0.365233	0	0	0
0_2_12_2	2	12	2	3	138	-14	-0.24384	-3	0.242523	123.767	1.16723	40.4513	0	0	-0.549416	-0.549416	0.268257	0.478992	0.351583	0	0	0
0_2_12_3	2	12	3	3	138	-13	-0.22647	-3	0.243097	123.824	1.16174	40.3744	0	0	-0.54977	-0.54977	0.266167	0.480725	0.352647	0	0	0
0_2_12_4	2	12	4	3	138	-12	-0.209081	-3	0.241846	124.055	1.1685	40.5549	0	0	-0.549245	-0.549245	0.264339	0.479448	0.354703	0	0	0
0_2_12_5	2	12	5	3	138	-11	-0.191673	-3	0.242558	123.798	1.17552	40.1954	0	0	-0.549669	-0.549669	0.267591	0.479932	0.351815	0	0	0
0_2_13_1	2	13	1	3	123	-16	-0.278675	-4	0.242897	124.738	1.14438	40.8869	0	0	-0.549457	-0.549457	0.250735	0.484216	0.363963	0	0	0
0_2_13_2	2	13	2	3	123	-17	-0.296089	-4	0.242257	123.559	1.15348	40.5922	0	0	-0.549637	-0.549637	0.270866	0.478892	0.349516	0	0	0
0_2_13_3	2	13	3	3	123	-18	-0.313485	-4	0.2423	123.985	1.13456	41.1668	0	0	-0.549308	-0.549308	0.264277	0.479594	0.354744	0	0	0
0_2_13_4	2	13	4	3	123	-19	-0.330863	-4	0.24216	123.448	1.14508	40.4758	0	0	-0.550133	-0.550133	0.270492	0.480754	0.34902	0	0	0
0_2_13_5	2	13	5	3	123	-20	-0.348223	-5	0.241585	123.457	1.14076	40.7679	0	0	-0.549619	-0.549619	0.27097	0.479153	0.349115	0	0	0
0_2_14_1	2	14	1	3	128	-16	-0.278592	-4	0.24346	125.083	1.15918	40.494	0	0	-0.549612	-0.549612	0.24412	0.486909	0.368195	0	0	0
0_2_14_2	2	14	2	3	128	-17	-0.296002	-4	0.242477	122.929	1.13691	40.8811	0	0	-0.54945	-0.54945	0.279264	0.476303	0.343334	0	0	0
0_2_14_3	2	14	3	3	128	-18	-0.313393	-4	0.242475	123.692	1.15302	40.617	0	0	-0.549588	-0.549588	0.268517	0.47946	0.351198	0	0	0
0_2_14_4	2	14	4	3	128	-19	-0.330766	-4	0.242374	124.034	1.17318	40.3343	0	0	-0.549416	-0.549416	0.263836	0.480322	0.354675	0	0	0
0_2_14_5	2	14	5	3	128	-20	-0.348121	-4.8	0.240964	123.402	1.1475	41.0559	0	0	-0.5489	-0.5489	0.275242	0.475297	0.347261	0	0	0
0_2_15_2	2	15	2	3	133	-17	-0.296036	-4	0.241081	122.606	1.13607	40.8384	0	0	-0.54944	-0.54944	0.285022	0.474597	0.33926	0	0	0
0_2_15_3	2	15	3	3	133	-18	-0.313429	-4	0.241999	123.897	1.10805	41.2913	0	0	-0.55001	-0.55001	0.261401	0.483066	0.355554	0	0	0
0_2_15_4	2	15	4	3	133	-19	-0.330804	-4	0.241776	122.689	1.14108	40.864	0	0	-0.54931	-0.54931	0.285073	0.474036	0.339511	0	0	0
0_2_15_5	2	15	5	3	133	-20	-0.348161	-4.6	0.241426	122.965	1.10477	41.4186	0	0	-0.549627	-0.549627	0.277363	0.477411	0.344481	0	0	0
0_2_16_1	2	16	1	3	138	-16	-0.278581	-4	0.243705	124.751	1.14798	40.644	0	0	-0.549678	-0.549678	0.249114	0.485678	0.364564	0	0	0
0_2_16_2	2	16	2	3	138	-17	-0.29599	-4	0.241903	123.685	1.15506	40.6616	0	0	-0.549467	-0.549467	0.269281	0.478789	0.350863	0	0	0
0_2_16_3	2	16	3	3	138	-18	-0.31338	-4	0.242944	124.505	1.14273	40.7484	0	0	-0.549718	-0.549718	0.253322	0.484467	0.361647	0	0	0
0_2_16_4	2	16	4	3	138	-19	-0.330752	-4	0.241666	122.672	1.1017	41.694	0	0	-0.5492	-0.5492	0.283112	0.47429	0.340999	0	0	0
0_2_16_5	2	16	5	3	138	-20	-0.348107	-4.4	0.240423	121.383	1.03062	43.8671	0	0	-0.548545	-0.548545	0.298137	0.468011	0.330942	0	0	0
0_2_17_1	2	17	1	3	123	-21	-0.365626	-5	0.2435	124.835	1.14223	40.5054	0	0	-0.550062	-0.550062	0.244489	0.488876	0.366759	0	0	0
0_2_17_2	2	17	2	3	123	-22	-0.383058	-5	0.241725	123.757	1.15672	40.7407	0	0	-0.549176	-0.549176	0.268463	0.478228	0.351661	0	0	0
0_2_17_3	2	17	3	3	123	-23	-0.400471	-5	0.242391	124.067	1.17038	40.4101	0	0	-0.549463	-0.549463	0.263519	0.48041	0.354996	0	0	0
0_2_17_4	2	17	4	3	123	-24	-0.417865	-5	0.241715	123.647	1.17532	40.4179	0	0	-0.549172	-0.549172	0.271224	0.477382	0.349739	0	0	0
0_2_17_5	2	17	5	3	123	-25	-0.435242	-6	0.241251	123.024	1.15804	40.7629	0	0	-0.548974	-0.548974	0.281067	0.474067	0.342815	0	0	0
0_2_18_1	2	18	1	3	128	-21	-0.36552	-5	0.243238	124.987	1.15057	40.7489	0	0	-0.549504	-0.549504	0.246322	0.485729	0.366958	0	0	0
0_2_18_2	2	18	2	3	128	-22	-0.382947	-5	0.242591	124.33	1.17492	40.2786	0	0	-0.549539	-0.549539	0.25863	0.482172	0.358276	0	0	0
0_2_18_3	2	18	3	3	128	-23	-0.400355	-5	0.242704	124.549	1.16251	40.5707	0	0	-0.54948	-0.54948	0.255046	0.482892	0.361021	0	0	0
0_2_18_5	2	18	5	3	128	-25	-0.435117	-5.4	0.241138	124.16	1.1596	40.9691	0	0	-0.54879	-0.54879	0.263799	0.478066	0.355716	0	0	0
0_2_19_1	2	19	1	3	133	-21	-0.365561	-5	0.242402	125.231	1.15293	40.8917	0	0	-0.549171	-0.549171	0.243458	0.485432	0.369452	0	0	0
0_2_19_2	2	19	2	3	133	-22	-0.38299	-5	0.242377	124.152	1.15346	40.7511	0	0	-0.549357	-0.549357	0.261551	0.480701	0.356462	0	0	0
0_2_19_3	2	19	3	3	133	-23	-0.4004	-5	0.24306	124.428	1.17305	40.2848	0	0	-0.549631	-0.549631	0.256828	0.482927	0.359507	0	0	0
0_2_19_4	2	19	4	3	133	-24	-0.417792	-5	0.241861	123.94	1.16987	40.5101	0	0	-0.549236	-0.549236	0.266129	0.478984	0.35336	0	0	0
0_2_19_5	2	19	5	3	133	-25	-0.435166	-5.6	0.242049	124.142	1.17287	40.4931	0	0	-0.549226	-0.549226	0.263165	0.479715	0.355572	0	0	0
0_2_20_1	2	20	1	3	138	-21	-0.365505	-5	0.243331	125.132	1.13926	40.7809	0	0	-0.549685	-0.549685	0.241083	0.488425	0.369863	0	0	0
0_2_20_2	2	20	2	3	138	-22	-0.382932	-5	0.241948	124.171	1.16375	40.6152	0	0	-0.549291	-0.549291	0.261932	0.480326	0.356324	0	0	0
0_2_20_3	2	20	3	3	138	-23	-0.400339	-5	0.242429	125.07	1.18431	40.1294	0	0	-0.549496	-0.549496	0.246021	0.485826	0.367146	0	0	0
0_2_20_4	2	20	4	3	138	-24	-0.417728	-5	0.242611	123.941	1.17284	40.2921	0	0	-0.549592	-0.549592	0.26527	0.480345	0.353569	0	0	0
0_2_20_5	2	20	5	3	138	-25	-0.4351	-5.4	0.241635	123.632	1.14186	41.0986	0	0	-0.548952	-0.548952	0.269777	0.477282	0.350845	0	0	0
0_2_21_1	2	21	1	3	123	-30	-0.526407	-7	0.243272	126.127	1.17867	40.3479	0	0	-0.549063	-0.549063	0.227257	0.490452	0.380416	0	0	0
0_2_21_2	2	21	2	3	123	-29	-0.509162	-6	0.242722	124.539	1.16621	40.5204	0	0	-0.549348	-0.549348	0.255134	0.482623	0.36094	0	0	0
0_2_21_3	2	21	3	3	123	-28	-0.491898	-6	0.242824	125.308	1.1799	40.3362	0	0	-0.549235	-0.549235	0.24265	0.485951	0.36987	0	0	0
0_2_21_4	2	21	4	3	123	-27	-0.474616	-6	0.242295	124.421	1.16439	40.6698	0	0	-0.549168	-0.549168	0.25802	0.481089	0.359227	0	0	0
0_2_21_5	2	21	5	3	123	-26	-0.457314	-6	0.242636	123.167	1.14406	40.72	0	0	-0.549628	-0.549628	0.276767	0.477271	0.345218	0	0	0
0_2_22_1	2	22	1	3	128	-30	-0.52626	-7	0.243132	125.388	1.14165	40.8018	0	0	-0.549574	-0.549574	0.236163	0.489796	0.373188	0	0	0
0_2_22_2	2	22	2	3	128	-29	-0.509019	-6	0.241445	124.193	1.17061	40.7058	0	0	-0.548918	-0.548918	0.263292	0.478626	0.355919	0	0	0
0_2_22_3	2	22	3	3	128	-28	-0.491759	-6	0.242652	124.393	1.1744	40.3708	0	0	-0.549415	-0.549415	0.258212	0.481801	0.358816	0	0	0
0_2_22_4	2	22	4	3	128	-27	-0.474481	-6	0.243098	125.213	1.16078	40.6691	0	0	-0.549278	-0.549278	0.243554	0.48581	0.369192	0	0	0
0_2_22_5	2	22	5	3	128	-26	-0.457183	-6	0.241452	123.416	1.14458	40.9457	0	0	-0.549111	-0.549111	0.273551	0.476669	0.348001	0	0	0
0_2_23_1	2	23	1	3	133	-30	-0.526318	-7	0.242743	125.005	1.1831	40.2349	0	0	-0.549362	-0.549362	0.24782	0.484766	0.366138	0	0	0
0_2_23_2	2	23	2	3	133	-29	-0.509075	-6	0.240995	124.179	1.19133	40.3012	0	0	-0.54891	-0.54891	0.263468	0.478784	0.355568	0	0	0
0_2_23_3	2	23	3	3	133	-28	-0.491814	-6	0.242551	123.212	1.15729	40.5438	0	0	-0.549516	-0.549516	0.276839	0.476889	0.345304	0	0	0
0_2_23_4	2	23	4	3	133	-27	-0.474534	-6	0.234649	123.136	1.01194	50.1426	0	0	-0.546596	-0.546596	0.276626	0.467416	0.349151	0	0	0
0_2_23_5	2	23	5	3	133	-26	-0.457234	-6	0.241534	123.039	1.16218	40.6342	0	0	-0.549085	-0.549085	0.280736	0.474511	0.342924	0	0	0
0_2_24_1	2	24	1	3	138	-30	-0.52624	-7	0.243957	124.816	1.16574	40.2861	0	0	-0.54982	-0.54982	0.248622	0.48616	0.364858	0	0	0
0_2_24_2	2	24	2	3	138	-29	-0.509	-6	0.241214	124.266	1.17957	40.5501	0	0	-0.548899	-0.548899	0.262339	0.478863	0.356597	0	0	0
0_2_24_3	2	24	3	3	138	-28	-0.491741	-6	0.243359	124.534	1.18125	40.0515	0	0	-0.549789	-0.549789	0.254634	0.484137	0.360808	0	0	0
0_2_24_4	2	24	4	3	138	-27	-0.474463	-6	0.242431	123.925	1.15315	40.69	0	0	-0.549481	-0.549481	0.264917	0.480144	0.3539	0	0	0
0_2_24_5	2	24	5	3	138	-26	-0.457166	-6	0.241298	123.575	1.15087	40.9609	0	0	-0.548924	-0.548924	0.271888	0.476456	0.349505	0	0	0
0_2_25_1	2	25	1	3	123	-35	-0.612181	-8	0.242701	125.762	1.17685	40.4883	0	0	-0.548967	-0.548967	0.23495	0.487533	0.37545	0	0	0
0_2_25_3	2	25	3	3	123	-33	-0.57794	-7	0.243054	123.805	1.16216	40.3831	0	0	-0.549771	-0.549771	0.266607	0.48056	0.352376	0	0	0
0_2_25_4	2	25	4	3	123	-32	-0.560792	-7	0.241417	124.394	1.17427	40.5243	0	0	-0.549108	-0.549108	0.258962	0.480624	0.358631	0	0	0
0_2_25_5	2	25	5	3	123	-31	-0.543624	-7	0.241303	123.388	1.16472	40.6574	0	0	-0.549046	-0.549046	0.275556	0.475732	0.346805	0	0	0
0_2_26_1	2	26	1	3	128	-35	-0.612015	-8	0.243783	125.568	1.14215	40.6624	0	0	-0.549794	-0.549794	0.232933	0.491271	0.375384	0	0	0
0_2_26_2	2	26	2	3	128	-34	-0.594906	-7	0.241718	125.042	1.18327	40.5015	0	0	-0.54886	-0.54886	0.249169	0.482627	0.365924	0	0	0
0_2_26_3	2	26	3	3	128	-33	-0.577781	-7	0.242701	125.265	1.17168	40.4585	0	0	-0.549319	-0.549319	0.242921	0.486111	0.369606	0	0	0
0_2_26_4	2	26	4	3	128	-32	-0.560637	-7	0.241815	124.507	1.17756	40.4817	0	0	-0.549107	-0.549107	0.257502	0.480956	0.359756	0	0	0
0_2_26_5	2	26	5	3	128	-31	-0.543473	-7	0.241625	123.752	1.16638	40.5366	0	0	-0.549311	-0.549311	0.269019	0.478366	0.351238	0	0	0
0_2_27_1	2	27	1	3	133	-35	-0.61208	-8	0.242645	125.882	1.1658	40.6381	0	0	-0.548944	-0.548944	0.231674	0.48871	0.377503	0	0	0
0_2_27_2	2	27	2	3	133	-34	-0.59497	-7	0.242835	124.662	1.17641	40.2235	0	0	-0.549543	-0.549543	0.252266	0.484259	0.362561	0	0	0
0_2_27_3	2	27	3	3	133	-33	-0.577843	-7	0.242655	124.914	1.18882	40.1555	0	0	-0.549248	-0.549248	0.249622	0.483972	0.364902	0	0	0
0_2_27_4	2	27	4	3	133	-32	-0.560698	-7	0.24161	123.537	1.15921	40.7421	0	0	-0.54912	-0.54912	0.27286	0.476671	0.348709	0	0	0
0_2_27_5	2	27	5	3	133	-31	-0.543532	-7	0.241154	123.385	1.14217	41.1732	0	0	-0.548827	-0.548827	0.275132	0.475168	0.347354	0	0	0
0_2_28_1	2	28	1	3	138	-35	-0.611992	-8	0.243618	124.948	1.1717	40.2454	0	0	-0.549665	-0.549665	0.246924	0.486186	0.366219	0	0	0
