#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
323702:7234,732:732,09/29/18 13:40:35,STABLE BEAMS,6500,155113.315743659,147382.685141308,18.6,HFET
323702:7234,733:733,09/29/18 13:40:58,STABLE BEAMS,6500,155037.976853730,151847.382263644,18.6,HFET
323702:7234,734:734,09/29/18 13:41:21,STABLE BEAMS,6500,154964.982700365,151768.082362429,18.6,HFET
323702:7234,735:735,09/29/18 13:41:45,STABLE BEAMS,6500,154885.170599415,151697.205301303,18.6,HFET
323702:7234,736:736,09/29/18 13:42:08,STABLE BEAMS,6500,154767.797184555,151585.625434558,18.6,HFET
323702:7234,737:737,09/29/18 13:42:31,STABLE BEAMS,6500,150083.366375848,147068.217268369,18.6,HFET
323702:7234,738:738,09/29/18 13:42:55,STABLE BEAMS,6500,151737.031676263,148661.989346423,18.6,HFET
323702:7234,739:739,09/29/18 13:43:18,STABLE BEAMS,6500,150423.933670846,147398.950328453,17.8,HFET
323702:7234,740:740,09/29/18 13:43:41,STABLE BEAMS,6500,148914.868046766,145924.941930689,17.2,HFET
323702:7234,741:741,09/29/18 13:44:05,STABLE BEAMS,6500,147264.583264603,144316.486793561,16.8,HFET
323702:7234,742:742,09/29/18 13:44:28,STABLE BEAMS,6500,154152.929858070,150965.340173097,18.5,HFET
323702:7234,743:743,09/29/18 13:44:51,STABLE BEAMS,6500,154063.408726585,148743.804717449,18.5,HFET
323702:7234,744:744,09/29/18 13:45:15,STABLE BEAMS,6500,152440.498174710,149342.486532304,18.5,HFET
323702:7234,745:745,09/29/18 13:45:38,STABLE BEAMS,6500,151049.636867283,147998.918333754,17.7,HFET
323702:7234,746:746,09/29/18 13:46:01,STABLE BEAMS,6500,149539.341963840,146539.661288362,17.6,HFET
323702:7234,747:747,09/29/18 13:46:24,STABLE BEAMS,6500,147612.457942488,144683.984412410,18.5,HFET
323702:7234,748:748,09/29/18 13:46:48,STABLE BEAMS,6500,144763.705455630,141922.169293928,18.4,HFET
323702:7234,749:749,09/29/18 13:47:11,STABLE BEAMS,6500,153382.160314427,150248.215015046,18.4,HFET
323702:7234,750:750,09/29/18 13:47:34,STABLE BEAMS,6500,153243.058248581,150104.036480715,18.4,HFET
323702:7234,751:751,09/29/18 13:47:58,STABLE BEAMS,6500,153197.518001020,150065.428002902,18.4,HFET
323702:7234,752:752,09/29/18 13:48:21,STABLE BEAMS,6500,153114.336764034,149991.341156769,18.4,HFET
323702:7234,753:753,09/29/18 13:48:44,STABLE BEAMS,6500,152983.429893951,149859.444033865,18.4,HFET
323702:7234,754:754,09/29/18 13:49:08,STABLE BEAMS,6500,152856.210861960,149728.468870483,18.3,HFET
323702:7234,755:755,09/29/18 13:49:31,STABLE BEAMS,6500,152833.093580581,147560.498124913,18.3,HFET
323702:7234,756:756,09/29/18 13:49:54,STABLE BEAMS,6500,152868.663006632,149752.701609063,18.3,HFET
323702:7234,757:757,09/29/18 13:50:18,STABLE BEAMS,6500,152968.496426117,149842.825998014,18.4,HFET
323702:7234,758:758,09/29/18 13:50:41,STABLE BEAMS,6500,152764.344993910,149650.386866416,18.4,HFET
323702:7234,759:759,09/29/18 13:51:04,STABLE BEAMS,6500,152416.140231751,149321.645694192,18.3,HFET
323702:7234,760:760,09/29/18 13:51:28,STABLE BEAMS,6500,152318.230406826,149217.555325797,18.3,HFET
323702:7234,761:761,09/29/18 13:51:51,STABLE BEAMS,6500,152448.511255011,149341.632866079,18.3,HFET
323702:7234,762:762,09/29/18 13:52:14,STABLE BEAMS,6500,152442.387622622,149343.932073778,18.3,HFET
323702:7234,763:763,09/29/18 13:52:37,STABLE BEAMS,6500,152016.248825209,148926.557582944,18.3,HFET
323702:7234,764:764,09/29/18 13:53:01,STABLE BEAMS,6500,151780.033689582,148698.685611892,18.2,HFET
323702:7234,765:765,09/29/18 13:53:24,STABLE BEAMS,6500,151737.464200484,148656.525882582,18.2,HFET
323702:7234,766:766,09/29/18 13:53:47,STABLE BEAMS,6500,151642.377165211,148566.674666823,18.2,HFET
323702:7234,767:767,09/29/18 13:54:11,STABLE BEAMS,6500,151510.639393335,146314.794222423,18.2,HFET
323702:7234,768:768,09/29/18 13:54:34,STABLE BEAMS,6500,151401.244912127,148333.407525228,18.2,HFET
323702:7234,769:769,09/29/18 13:54:57,STABLE BEAMS,6500,151300.091155547,148235.827784577,18.2,HFET
323702:7234,770:770,09/29/18 13:55:21,STABLE BEAMS,6500,60681.759544811,59666.869916295,18.2,HFET
323702:7234,771:771,09/29/18 13:55:44,STABLE BEAMS,6500,50829.540728460,50213.831117966,2.3,HFET
323702:7234,772:772,09/29/18 13:56:07,STABLE BEAMS,6500,109712.773505544,107866.407282555,10.5,HFET
323702:7234,773:773,09/29/18 13:56:31,STABLE BEAMS,6500,146209.064814875,143310.833833603,15.9,HFET
323702:7234,774:774,09/29/18 13:56:54,STABLE BEAMS,6500,113787.015078680,111860.153821761,15.7,HFET
323702:7234,775:775,09/29/18 13:57:17,STABLE BEAMS,6500,56305.075410296,55616.991977227,10.3,HFET
323702:7234,776:776,09/29/18 13:57:40,STABLE BEAMS,6500,41606.476765651,40943.616323983,3.5,HFET
323702:7234,777:777,09/29/18 13:58:04,STABLE BEAMS,6500,65494.678502630,64399.578395593,18.1,HFET
323702:7234,778:778,09/29/18 13:58:27,STABLE BEAMS,6500,53577.788245069,52918.757919199,2.6,HFET
323702:7234,779:779,09/29/18 13:58:50,STABLE BEAMS,6500,111829.558424250,109926.281119580,10.6,HFET
323702:7234,780:780,09/29/18 13:59:14,STABLE BEAMS,6500,144880.361790860,142028.695456619,15.8,HFET
323702:7234,781:781,09/29/18 13:59:37,STABLE BEAMS,6500,109448.990641951,107635.120646602,15.6,HFET
323702:7234,782:782,09/29/18 14:00:00,STABLE BEAMS,6500,50506.268711185,49913.904026397,10.4,HFET
323702:7234,783:783,09/29/18 14:00:24,STABLE BEAMS,6500,67126.552549870,65931.101132504,2.3,HFET
323702:7234,784:784,09/29/18 14:00:47,STABLE BEAMS,6500,149742.207205601,144631.785568292,18.0,HFET
323702:7234,785:785,09/29/18 14:01:10,STABLE BEAMS,6500,149681.221290471,142105.024599370,18.0,HFET
323702:7234,786:786,09/29/18 14:01:34,STABLE BEAMS,6500,149554.821778057,146554.116703109,18.0,HFET
323702:7234,787:787,09/29/18 14:01:57,STABLE BEAMS,6500,149447.248451463,146453.133679774,17.9,HFET
323702:7234,788:788,09/29/18 14:02:20,STABLE BEAMS,6500,149352.537029329,146353.983193268,17.9,HFET
323702:7234,789:789,09/29/18 14:02:44,STABLE BEAMS,6500,149288.056773784,146288.683418147,17.9,HFET
323702:7234,790:790,09/29/18 14:03:07,STABLE BEAMS,6500,149199.651099500,146210.829058407,17.9,HFET
323702:7234,791:791,09/29/18 14:03:30,STABLE BEAMS,6500,149064.885658078,146077.053869807,17.9,HFET
323702:7234,792:792,09/29/18 14:03:53,STABLE BEAMS,6500,148958.780637392,145978.870871690,17.9,HFET
323702:7234,793:793,09/29/18 14:04:17,STABLE BEAMS,6500,148876.100217925,145894.972555076,17.9,HFET
323702:7234,794:794,09/29/18 14:04:40,STABLE BEAMS,6500,148743.952686261,143682.053437194,17.9,HFET
323702:7234,795:795,09/29/18 14:05:03,STABLE BEAMS,6500,148648.592477796,145676.365708121,17.8,HFET
323702:7234,796:796,09/29/18 14:05:27,STABLE BEAMS,6500,148574.289369552,145605.374824832,17.8,HFET
323702:7234,797:797,09/29/18 14:05:50,STABLE BEAMS,6500,148419.274965269,145447.241693272,17.8,HFET
323702:7234,798:798,09/29/18 14:06:13,STABLE BEAMS,6500,148366.905387906,145398.537189569,17.8,HFET
323702:7234,799:799,09/29/18 14:06:37,STABLE BEAMS,6500,148214.042222509,145258.763572960,17.8,HFET
323702:7234,800:800,09/29/18 14:07:00,STABLE BEAMS,6500,148098.763135456,143066.434884430,17.8,HFET
323702:7234,801:801,09/29/18 14:07:23,STABLE BEAMS,6500,147993.261372235,145043.241306632,17.8,HFET
323702:7234,802:802,09/29/18 14:07:47,STABLE BEAMS,6500,147889.421412599,144937.432223570,17.8,HFET
323702:7234,803:803,09/29/18 14:08:10,STABLE BEAMS,6500,147839.407954017,144899.415621007,17.7,HFET
323702:7234,804:804,09/29/18 14:08:33,STABLE BEAMS,6500,147806.410908858,144861.751867150,17.7,HFET
323702:7234,805:805,09/29/18 14:08:57,STABLE BEAMS,6500,147722.558121109,144779.390149741,17.7,HFET
323702:7234,806:806,09/29/18 14:09:20,STABLE BEAMS,6500,147633.663011523,144692.748718989,17.7,HFET
323702:7234,807:807,09/29/18 14:09:43,STABLE BEAMS,6500,147522.253878023,144379.066218978,17.7,HFET
323702:7234,808:808,09/29/18 14:10:06,STABLE BEAMS,6500,147425.721301275,144493.263995480,17.7,HFET
323702:7234,809:809,09/29/18 14:10:30,STABLE BEAMS,6500,147321.095968712,144407.043706733,17.7,HFET
323702:7234,810:810,09/29/18 14:10:53,STABLE BEAMS,6500,147223.060939408,39896.665837603,17.7,HFET
323702:7234,811:811,09/29/18 14:11:16,STABLE BEAMS,6500,147163.850650027,130145.365663926,17.7,HFET
323702:7234,812:812,09/29/18 14:11:40,STABLE BEAMS,6500,147056.072443539,143706.399997937,17.7,HFET
323702:7234,813:813,09/29/18 14:12:03,STABLE BEAMS,6500,146882.106649055,83079.457207002,17.6,HFET
323702:7234,814:814,09/29/18 14:12:26,STABLE BEAMS,6500,146763.526719264,141831.828642867,17.6,HFET
323702:7234,815:815,09/29/18 14:12:50,STABLE BEAMS,6500,146715.732792868,142864.502984408,17.6,HFET
