crystal rawid	A 	 	t_0 	alpha 	beta 
838960948	0.244085	123.685	1.12637	40.8267
838960949	0.243276	125.346	1.15143	40.7861
838960950	0.244742	124.556	1.13499	40.6167
838960951	0.242081	123.754	1.15455	40.7278
838960952	0.241455	123.882	1.1508	40.9154
838960953	0.24252	123.911	1.13667	40.9468
838960954	0.241308	125.408	1.14465	41.3263
838960955	0.242611	124.081	1.12719	41.0845
838960956	0.242654	123.285	1.14251	40.7925
838960957	0.242306	123.253	1.13684	40.8698
838960958	0.242872	123.824	1.12534	41.1521
838960959	0.241773	124.14	1.13616	41.1924
838960960	0.243511	124.464	1.1129	41.3178
838960961	0.241103	123.871	1.15638	40.9364
838960962	0.243436	124.025	1.14108	40.6974
838960963	0.242301	123.804	1.13186	41.014
838960964	0.241835	124.867	1.17094	40.5517
838960965	0.243336	124.73	1.16777	40.3391
838960966	0.241629	125.105	1.1427	41.0108
838960967	0.242543	124.766	1.16522	40.5388
838960968	0.241843	124.725	1.14012	41.3027
838960969	0.242904	124.855	1.16448	40.5628
838960970	0.243534	124.744	1.13029	40.9732
838960971	0.241521	123.844	1.15606	40.8719
838960972	0.24234	124.238	1.14089	40.983
838960973	0.241885	123.472	1.15148	40.7261
838960974	0.24243	124.783	1.16232	40.6183
838960975	0.242653	124.381	1.14298	40.9528
838960976	0.242461	123.215	1.104	41.4992
838960977	0.241106	125.225	1.16954	40.8892
838960978	0.241255	124.652	1.13334	41.5316
838960979	0.241901	124.82	1.15632	40.9457
838960980	0.242791	124.685	1.16006	40.6216
838960981	0.241664	123.693	1.14747	40.9695
838960982	0.241504	124.487	1.14724	41.1335
838960983	0.242208	123.896	1.13723	41.0021
838960984	0.240955	124.199	1.15537	41.0419
838960985	0.24185	124.025	1.12233	41.4324
838960986	0.240276	125.436	1.21666	40.3127
838960987	0.241817	123.624	1.15772	40.6722
838960988	0.242495	124.374	1.1693	40.3419
838960989	0.241294	124.471	1.15264	41.0274
838960990	0.241874	124.977	1.16928	40.6862
838960991	0.242242	122.615	1.11005	41.431
838960992	0.242593	123.812	1.17959	40.1779
838960993	0.24173	124.229	1.14091	41.0812
838960994	0.241856	123.836	1.12809	41.1874
838960995	0.242069	124.764	1.155	40.9078
838960996	0.241951	124.148	1.1395	41.0669
838960997	0.241689	124.067	1.14505	40.9325
838960998	0.242595	124.046	1.14212	40.8393
838960999	0.240357	124.932	1.15226	41.2572
838961000	0.241886	124.462	1.14464	41.0273
838961153	0.242457	124.7	1.15219	40.7538
838961154	0.242758	124.004	1.14158	40.8409
838961155	0.242104	124.483	1.15351	40.8462
838961156	0.243037	123.993	1.13744	40.8723
838961157	0.242034	123.678	1.15304	40.7335
838961158	0.243509	126.358	1.15809	40.6585
838961159	0.243203	125.543	1.15725	40.6599
838961160	0.242258	125.652	1.16616	40.664
838961161	0.242947	126.171	1.19118	40.1789
838961162	0.243024	125.278	1.15635	40.6968
838961163	0.243731	124.604	1.15686	40.4944
838961164	0.242477	125.234	1.17855	40.3955
838961165	0.241986	124.83	1.15812	40.8657
838961166	0.241592	124.888	1.1711	40.6767
838961167	0.24294	124.065	1.13984	40.7804
838961168	0.243589	125.016	1.14892	40.6112
838961169	0.243182	124.28	1.15292	40.5242
838961170	0.243493	125.348	1.19868	39.8973
838961171	0.241842	126.244	1.19138	40.457
838961172	0.241125	126.708	1.19519	40.6143
838961173	0.24252	125.789	1.15176	41.0137
838961174	0.242551	126.434	1.18375	40.524
838961175	0.242766	125.224	1.17966	40.4293
838961176	0.242214	125.509	1.19697	40.1241
838961177	0.241325	124.677	1.185	40.5458
838961178	0.245406	125.255	1.12702	40.6874
838961179	0.244549	125.353	1.17385	40.0385
838961180	0.243067	125.054	1.17594	40.2839
838961181	0.24412	124.611	1.14495	40.4924
838961182	0.242695	125.535	1.14086	41.1163
838961183	0.244234	125.662	1.17959	40.0967
838961184	0.242854	124.865	1.12669	41.1814
838961185	0.243008	125.165	1.14935	40.8049
838961186	0.243044	125.642	1.18125	40.2475
838961187	0.243058	124.751	1.16711	40.4283
838961188	0.242978	126.275	1.142	41.1711
838961189	0.242165	126.847	1.16989	40.7849
838961190	0.242217	126.959	1.17817	40.5528
838961191	0.242578	123.925	1.13334	41.0235
838961192	0.241625	125.572	1.17416	40.7855
838961193	0.243291	123.036	1.14233	40.5222
838961194	0.241944	124.867	1.15604	40.9023
838961195	0.242541	124.65	1.16566	40.53
838961196	0.242707	124.173	1.15454	40.5952
838961197	0.24209	124.705	1.17404	40.4889
838961198	0.243593	125.16	1.14223	40.7506
838961199	0.243838	125.062	1.14928	40.6369
838961200	0.242662	126.556	1.2104	40.0437
838961201	0.242035	124.611	1.16165	40.7325
838961202	0.243205	123.543	1.12103	41.0149
838961203	0.244591	124.936	1.1375	40.6306
838961204	0.244684	124.827	1.15304	40.279
838961205	0.243776	124.996	1.17699	40.1511
838961206	0.244537	123.55	1.14068	40.4024
838961207	0.242914	124.211	1.1496	40.5925
838961208	0.243855	123.706	1.1189	41.0927
838961209	0.241917	125.519	1.1518	41.0393
838961210	0.243859	123.921	1.14797	40.399
838961211	0.24237	124.762	1.1578	40.7233
838961212	0.24229	124.486	1.15532	40.7641
838961213	0.245215	123.982	1.12327	40.5566
838961214	0.244733	124.596	1.17211	39.995
838961215	0.244504	124.905	1.14534	40.5167
838961216	0.243754	123.335	1.15553	40.242
838961217	0.243241	124.344	1.15011	40.6988
838961218	0.244134	125.633	1.13479	40.8459
838961219	0.244153	124.986	1.15134	40.4973
838961220	0.24487	124.387	1.13367	40.489
838961221	0.2441	125.115	1.1538	40.3989
838961222	0.244162	124.737	1.13072	40.847
838961223	0.243753	123.887	1.14293	40.5161
838961224	0.24218	125.348	1.14862	41.0125
838961225	0.242872	124.951	1.16424	40.5721
838961227	0.242861	124.082	1.17288	40.2729
838961228	0.244494	124.631	1.13895	40.512
838961229	0.243548	123.732	1.12347	40.9237
838961230	0.243702	124.385	1.15396	40.4629
838961231	0.243639	122.744	1.08872	41.4645
838961232	0.243357	125.032	1.18394	40.1033
838961233	0.242129	125.812	1.16287	40.8307
838961234	0.241953	126.188	1.18832	40.4202
838961235	0.242382	125.604	1.20161	40.0699
838961236	0.241283	126.226	1.21189	40.2912
838961237	0.242094	125.67	1.19115	40.3434
838961238	0.24462	125.423	1.14515	40.4481
838961239	0.242476	125.252	1.17656	40.4337
838961240	0.241461	125.628	1.17571	40.7582
838961241	0.241859	125.445	1.1796	40.622
838961242	0.242264	125.661	1.1981	40.224
838961243	0.242716	125.407	1.14454	41.0313
838961244	0.242683	125.73	1.18674	39.9708
838961245	0.242071	126.649	1.1236	40.7995
838961246	0.242792	125.391	1.18644	40.2573
838961247	0.241164	126.437	1.18732	40.6862
838961248	0.243363	124.92	1.17851	40.1484
838961249	0.242149	125.719	1.18143	40.3589
838961250	0.242742	125.186	1.16639	40.4158
838961251	0.241352	124.953	1.1785	40.5216
838961252	0.242606	124.388	1.1672	40.3257
838961253	0.242321	125.184	1.16704	40.6894
838961254	0.242076	124.598	1.17308	40.4198
838961255	0.241269	125.103	1.17051	40.8428
838961256	0.242164	124.401	1.15983	40.6705
838961257	0.241684	124.724	1.15828	40.9002
838961259	0.241854	124.953	1.16202	40.8101
838961260	0.243131	125.449	1.2063	39.8532
838961261	0.242795	122.738	1.12027	41.0175
838961262	0.241791	123.09	1.1375	40.9721
838961263	0.243528	125.37	1.15791	40.5535
838961264	0.242102	124.173	1.14784	40.8332
838961265	0.242631	124.486	1.17482	40.2638
838961266	0.240566	125.396	1.18372	40.7521
838961267	0.241796	125.312	1.18649	40.4652
838961268	0.241503	125.811	1.1682	40.8297
838961269	0.241577	124.448	1.1665	40.8314
838961270	0.242151	125.266	1.19569	40.1946
838961271	0.241341	125.832	1.19529	40.4553
838961272	0.242013	125.961	1.17944	40.5921
838961273	0.243201	124.913	1.17065	40.3463
838961274	0.243019	124.314	1.14875	40.7114
838961275	0.243525	124.237	1.161	40.3256
838961276	0.242834	123.968	1.17231	40.2823
838961277	0.24237	123.686	1.14465	40.9243
838961278	0.243745	124.233	1.11189	41.1685
838961279	0.24262	125.503	1.1919	40.2014
838961280	0.243546	124.595	1.16814	40.269
838961281	0.241812	124.948	1.16125	40.8738
838961282	0.242741	124.77	1.15567	40.7941
838961283	0.24299	125.668	1.15262	40.8481
838961284	0.242705	125.219	1.14852	40.8939
838961285	0.24347	124.82	1.17369	40.2361
838961286	0.244025	124.221	1.1529	40.3549
838961287	0.243445	125.354	1.16148	40.1974
838961288	0.24423	125.731	1.13629	40.8715
838961289	0.244074	125.395	1.15403	40.5339
838961290	0.244007	125.537	1.17014	40.2557
838961291	0.244324	123.935	1.14134	40.508
838961292	0.243962	123.226	1.11167	41.0143
838961293	0.244158	125.25	1.1504	40.497
838961294	0.242756	126.065	1.17706	40.4251
838961295	0.242784	125.1	1.1404	40.957
838961296	0.243639	125.408	1.16719	40.407
838961297	0.243114	125.324	1.18514	40.1871
838961298	0.244403	125.619	1.16454	40.359
838961299	0.243772	125.52	1.15846	40.5938
838961300	0.242867	125.464	1.16043	40.6399
838961301	0.242121	125.402	1.16633	40.8145
838961302	0.243187	125.152	1.13882	40.9809
838961303	0.243859	125.537	1.12309	41.102
838961304	0.242452	125.946	1.17363	40.6003
838961305	0.241896	125.394	1.15337	40.9331
838961306	0.242506	124.18	1.12767	41.1417
838961307	0.241879	125.211	1.16918	40.7277
838961308	0.243435	125.713	1.15307	40.7444
838961309	0.242872	124.2	1.13942	40.9558
838961310	0.242831	125.287	1.14973	40.8352
838961311	0.242213	124.956	1.16549	40.6656
838961312	0.24196	124.774	1.16043	40.8439
838961313	0.242927	124.787	1.15603	40.7403
838961314	0.242325	125.406	1.18566	40.395
838961315	0.243824	124.467	1.1691	40.1548
838961316	0.241297	124.52	1.16798	40.808
838961317	0.242339	123.802	1.15083	40.8315
838961318	0.244279	125.636	1.13175	40.9231
838961319	0.243268	125.687	1.16869	40.5166
838961320	0.242508	126.016	1.17152	40.6116
838961321	0.242623	124.397	1.14406	40.8968
838961322	0.243409	124.775	1.13367	40.8479
838961323	0.242697	126.132	1.12941	41.3821
838961324	0.242728	126.054	1.17064	40.6273
838961325	0.241828	126.083	1.16983	40.8381
838961326	0.242339	125.34	1.17099	40.6211
838961327	0.242542	125.321	1.14783	40.9855
838961328	0.24292	125.735	1.14505	40.96
838961329	0.241083	126.633	1.17188	41.0727
838961330	0.24223	125.733	1.15306	40.9846
838961331	0.242027	125.305	1.18165	40.3498
838961332	0.242414	124.581	1.1487	40.8923
838961333	0.242736	125.395	1.15502	40.7839
838961334	0.242644	125.403	1.1822	40.3969
838961335	0.242926	125.036	1.17193	40.469
838961336	0.241825	125.378	1.18711	40.3988
838961337	0.241816	125.465	1.19043	40.3657
838961338	0.241257	125.499	1.17381	40.8146
838961339	0.242787	125.547	1.16277	40.7
838961340	0.242222	125.706	1.17441	40.4915
838961341	0.242279	125.08	1.18372	40.2223
838961342	0.241926	124.283	1.14301	40.9862
838961343	0.242848	126.057	1.17747	40.4809
838961344	0.241335	125.64	1.17279	40.878
838961345	0.241716	125.668	1.15887	41.0102
838961346	0.240792	125.61	1.18297	40.6635
838961347	0.240314	124.776	1.16338	41.1859
838961348	0.243712	125.608	1.15767	40.5367
838961349	0.242973	125.924	1.17403	40.5105
838961350	0.243405	125.555	1.17555	40.2076
838961351	0.243548	126.101	1.18495	40.1758
838961352	0.242083	125.804	1.16033	40.894
838961353	0.24171	125.809	1.16755	40.806
838961354	0.241556	125.298	1.18055	40.6011
838961355	0.242608	125.427	1.16302	40.6224
838961356	0.241623	124.695	1.15376	41.0036
838961357	0.241211	125.043	1.19649	40.4794
838961358	0.241498	125.548	1.14623	41.216
838961359	0.242813	125.403	1.19357	40.0968
838961360	0.242141	125.796	1.16792	40.7155
838961361	0.242515	124.603	1.16677	40.5506
838961362	0.242671	125.268	1.20073	39.9631
838961363	0.242203	126.94	1.20707	40.2601
838961364	0.241838	124.775	1.15397	40.9564
838961365	0.242272	124.919	1.20034	39.9168
838961366	0.242737	124.525	1.1757	40.2247
838961367	0.241197	124.484	1.18566	40.5079
838961368	0.242368	125.197	1.1767	40.502
838961369	0.241689	125.585	1.19539	40.3319
838961370	0.241925	124.508	1.15668	40.7884
838961371	0.241046	124.69	1.1947	40.3777
838961372	0.240668	124.79	1.19568	40.4307
838961373	0.244889	124.938	1.16531	40.0401
838961374	0.2444	124.715	1.15227	40.3063
838961375	0.243149	125.58	1.16882	40.4328
838961376	0.242535	124.515	1.16451	40.493
838961377	0.243887	124.864	1.18272	39.9844
838961378	0.243211	125.377	1.1446	40.8849
838961379	0.244033	126.022	1.18659	40.0592
838961380	0.244384	125.132	1.17684	39.9395
838961381	0.243531	125.193	1.16588	40.3273
838961382	0.242957	124.388	1.14005	40.9475
838961383	0.244286	125.477	1.14909	40.6551
838961384	0.242822	124.739	1.15064	40.8522
838961385	0.243566	125.125	1.15176	40.6267
838961386	0.241087	125.162	1.15898	41.0463
838961387	0.242546	125.349	1.14819	40.9082
838961388	0.244294	125.063	1.15454	40.3575
838961389	0.243426	124.485	1.15762	40.5025
838961390	0.24332	125.147	1.18193	40.2132
838961391	0.243836	124.396	1.16973	40.1105
838961392	0.242278	124.91	1.16191	40.6963
838961393	0.244626	124.878	1.14235	40.5019
838961394	0.242535	126.474	1.15697	40.8495
838961395	0.243826	125.583	1.17289	40.1804
838961396	0.243217	125.73	1.17322	40.4341
838961397	0.243731	124.852	1.16553	40.4591
838961398	0.243506	125.899	1.17444	40.394
838961399	0.243352	125.691	1.16529	40.5251
838961400	0.242865	125.14	1.17928	40.2861
838961401	0.242344	126.036	1.17854	40.4987
838961402	0.24183	124.242	1.16931	40.6533
838961403	0.244463	124.361	1.1215	40.8403
838961404	0.243517	124.646	1.17027	40.2017
838961405	0.24356	124.856	1.17527	40.1892
838961406	0.242287	124.775	1.17186	40.4857
838961407	0.244214	123.907	1.15329	40.2054
838961408	0.244264	126.359	1.16373	40.4494
838961409	0.244666	125.45	1.14267	40.5344
838961410	0.244776	125.228	1.16865	40.0364
838961411	0.244115	124.992	1.15354	40.4315
838961412	0.244156	124.416	1.16108	40.3195
838961413	0.2441	125.908	1.16962	40.393
838961415	0.242943	124.746	1.16323	40.5029
838961416	0.242938	124.339	1.14685	40.7453
838961417	0.242135	125.987	1.16079	40.892
838961418	0.243617	124.774	1.15838	40.4973
838961419	0.243199	125.066	1.17773	40.3055
838961420	0.2442	124.262	1.16433	40.1794
838961421	0.243738	124.041	1.15403	40.4244
838961422	0.243059	124.707	1.17194	40.3456
838961423	0.243845	125.709	1.13184	40.9468
838961424	0.242285	125.383	1.14363	41.1228
838961425	0.242489	125.947	1.16447	40.8221
838961426	0.242737	125.295	1.17781	40.4349
838961427	0.241639	125.169	1.15035	41.2392
838961428	0.242649	124.847	1.15242	40.8766
838961429	0.24457	124.139	1.14882	40.3238
838961430	0.242294	123.921	1.13837	40.8772
838961431	0.241945	125.246	1.18755	40.3693
838961432	0.243477	123.426	1.14903	40.5382
838961433	0.24325	125.285	1.14864	40.7889
838961434	0.241901	125.064	1.15787	40.9799
838961435	0.243625	124.888	1.14334	40.6114
838961436	0.244339	124.147	1.16401	40.0926
838961437	0.241545	124.764	1.1541	40.9691
838961438	0.24349	126.191	1.17977	40.3292
838961439	0.241778	125.649	1.15514	41.0225
838961440	0.243127	125.922	1.18473	40.2367
838961441	0.243609	125.396	1.17322	40.2325
838961442	0.243255	125.069	1.16014	40.3969
838961443	0.243809	125.281	1.14849	40.6489
838961444	0.241796	126.094	1.17502	40.7679
838961445	0.241443	125.445	1.17406	40.7335
838961446	0.241525	125.596	1.17851	40.7028
838961447	0.242439	124.16	1.13986	40.9939
838961448	0.243181	126.086	1.14618	40.9367
838961449	0.242885	125.87	1.16527	40.65
838961450	0.242418	126.676	1.19858	40.2892
838961451	0.242626	125.338	1.14923	40.8889
838961452	0.24169	125.801	1.15569	41.0924
838961453	0.244387	124.703	1.134	40.7036
838961454	0.242944	124.286	1.13113	41.0678
838961455	0.244157	124.328	1.14815	40.5405
838961456	0.244306	124.29	1.11791	40.9056
838961457	0.243201	123.966	1.14186	40.7663
838961458	0.243944	125.209	1.14164	40.7305
838961459	0.243746	124.785	1.12259	41.1264
838961460	0.244221	124.365	1.11883	40.9058
838961461	0.242564	125.531	1.15487	40.8358
838961462	0.245065	124.059	1.12976	40.4433
838961463	0.243696	124.949	1.14102	40.8089
838961464	0.24235	125.431	1.17698	40.6212
838961465	0.242235	124.443	1.15079	40.7866
838961466	0.243332	123.712	1.13041	40.9031
838961467	0.242864	123.924	1.13809	40.8279
838961468	0.243953	124.805	1.13258	40.7726
838961469	0.24295	125.27	1.15065	40.7534
838961470	0.243624	124.605	1.1697	40.2375
838961471	0.242963	124.767	1.17734	40.1805
838961472	0.243284	124.355	1.10974	41.3756
838961473	0.243028	125.082	1.16235	40.6301
838961474	0.243169	124.804	1.16685	40.495
838961475	0.242612	124.677	1.16003	40.6397
838961476	0.242436	125.25	1.17748	40.402
838961477	0.242359	124.67	1.15664	40.797
838961478	0.24339	125.794	1.12002	41.4084
838961479	0.243663	125.944	1.15173	40.6045
838961480	0.24306	126.005	1.16661	40.6517
838961481	0.242475	125.105	1.17163	40.5442
838961482	0.244312	123.975	1.15478	40.2095
838961483	0.24346	124.618	1.12093	41.2192
838961484	0.243545	124.934	1.18122	40.0478
838961485	0.242677	124.872	1.1705	40.4729
838961486	0.242941	124.529	1.15795	40.6178
838961487	0.242054	124.869	1.16419	40.6836
838961488	0.243248	124.754	1.14682	40.8645
838961489	0.241225	126.005	1.15438	41.2342
838961490	0.241522	125.215	1.16467	40.9164
838961491	0.241907	125.372	1.16763	40.7252
838961492	0.242052	124.729	1.15881	40.7402
838961493	0.243233	124.654	1.16519	40.381
838961494	0.242492	125.825	1.1792	40.413
838961495	0.240964	125.611	1.17148	40.95
838961496	0.241594	125.098	1.16925	40.8027
838961497	0.241228	124.737	1.18458	40.5611
838961498	0.243223	124.375	1.16018	40.479
838961499	0.243047	124.825	1.18044	40.1864
838961500	0.242151	124.023	1.16793	40.5105
838961501	0.242418	124.78	1.18021	40.2905
838961502	0.241729	124.381	1.18181	40.3888
838961503	0.24278	125.537	1.15357	40.8818
838961504	0.242834	124.592	1.1493	40.817
838961505	0.241188	125.641	1.18259	40.7275
838961506	0.242236	124.279	1.17773	40.384
838961507	0.241934	124.112	1.16391	40.6713
838961508	0.242632	125.585	1.16489	40.6991
838961509	0.241755	125.152	1.16973	40.7604
838961510	0.24224	125.138	1.16781	40.6667
838961511	0.241417	124.666	1.18119	40.6156
838961512	0.24256	124.571	1.15986	40.6743
838961665	0.240331	124.814	1.17577	41.0166
838961666	0.242304	123.793	1.17451	40.2942
838961667	0.241486	125.431	1.18879	40.4434
838961668	0.241674	124.631	1.17852	40.5616
838961669	0.241309	124.613	1.17273	40.7838
838961670	0.24095	124.982	1.19085	40.5744
838961671	0.242467	125.659	1.20221	40.1202
838961672	0.242718	124.781	1.16728	40.509
838961673	0.242301	125.133	1.18268	40.2969
838961674	0.242762	125.135	1.16544	40.6105
838961675	0.24007	124.002	1.14977	41.3445
838961676	0.243	124.531	1.16882	40.3499
838961677	0.242149	124.157	1.18457	40.2755
838961678	0.240851	125.749	1.18048	40.8069
